3,16,32,90052,7.60921032965434e-05,0.001,0.00872758948393388,0,1000,648.336071625343,0.648336071625343
4,16,67,90545,2.36330684187144e-07,0.001,0.0105446800330986,1,1000,487.169987204983,0.487169987204983
5,16,110,91547,3.35882232179718e-09,0.001,0.014520767339989,4,1000,302.535245009458,0.302535245009458
6,16,149,92867,9.30210621549487e-11,0.001,0.0218447387997287,8,1000,210.506409426874,0.210506409426874
7,16,196,94755,1.39494354754198e-11,0.001,0.0282833474687172,15,1000,154.865262652568,0.154865262652568
8,16,248,98920,2.69152797678677e-11,0.001,0.0430270208203179,24,1000,91.494962803635,0.091494962803635
9,16,309,99586,4.32621715548578e-12,0.001,0.11785177456297,15,1000,41.7725616012471,0.0417725616012471
10,16,383,106026,6.10618473110201e-13,0.001,0.0552269587903006,18,1000,70.9299892603911,0.0709299892603911
11,16,446,107866,2.32038341359005e-16,0.001,0.0493593014613482,27,1000,54.112477374715,0.054112477374715
12,16,553,112978,3.43945646319518e-13,0.001,0.131165846206986,24,1000,31.1366435449571,0.0311366435449571
3,17,30,92551,4.85903844958364e-05,0.001,0.0115775789946811,1,1000,590.347062257757,0.590347062257757
4,17,64,93477,5.67106891548552e-09,0.001,0.00812192392965159,0,1000,496.359040886189,0.496359040886189
5,17,104,94309,2.07026946777063e-09,0.001,0.0270819706958561,3,1000,260.961154648143,0.260961154648143
6,17,149,94636,7.56540340491811e-10,0.001,0.0325960142957368,9,1000,175.849622238177,0.175849622238177
7,17,198,96316,1.46335698693683e-12,0.001,0.0253471745323872,19,1000,151.686990651933,0.151686990651933
8,17,260,100681,8.42360590120042e-12,0.001,0.0362439385147023,19,1000,95.7692644207587,0.0957692644207587
9,17,328,103525,5.27702537773387e-14,0.001,0.103640330084131,19,1000,53.0817177027914,0.0530817177027914
10,17,386,108313,1.61219318664692e-12,0.001,0.104201824919667,18,1000,36.1922283081809,0.0361922283081809
11,17,454,110017,4.48688572716708e-15,0.001,0.105018627922157,20,1000,31.8115749776062,0.0318115749776062
12,17,550,118666,2.2816754109691e-13,0.001,0.199150151934887,20,1000,17.5870908208848,0.0175870908208848
3,18,30,95079,3.21372505728886e-05,0.001,0.0110647074323116,1,1000,622.887522486826,0.622887522486826
4,18,67,95750,8.7220858092593e-08,0.001,0.0100245084809311,1,1000,487.493630097791,0.487493630097791
5,18,110,97650,2.2976391570037e-09,0.001,0.0478308861373086,6,1000,161.926187307121,0.161926187307121
6,18,155,99222,3.64625599485384e-15,0.001,0.0291682202906466,16,1000,140.476574910261,0.140476574910261
7,18,205,102098,3.38223564996107e-13,0.001,0.0246379021691656,12,1000,169.529412670885,0.169529412670885
8,18,256,103508,9.03061467570328e-14,0.001,0.0881627389244381,19,1000,60.0608327308135,0.0600608327308135
9,18,315,108452,1.4543739068336e-11,0.001,0.064514806750621,21,1000,49.3883723072704,0.0493883723072704
10,18,392,114850,6.68810655502021e-16,0.001,0.164140800480086,19,1000,26.2783502978216,0.0262783502978216
11,18,453,117714,1.08113918945291e-13,0.001,0.0952175582630767,23,1000,42.2253570803568,0.0422253570803568
12,18,534,124482,1.09043527037879e-13,0.001,0.119908148102616,20,1000,19.9033767579451,0.0199033767579451
3,19,37,97604,3.64618874432386e-05,0.001,0.0103990271284818,1,1000,580.552154375495,0.580552154375495
4,19,65,97956,3.49656506330007e-09,0.001,0.0122065234536282,4,1000,389.187173545753,0.389187173545753
5,19,105,98876,6.72937450384342e-09,0.001,0.0125268161680266,1,1000,362.096630896723,0.362096630896723
6,19,156,100310,2.18315438471313e-10,0.001,0.0283854061593105,10,1000,181.061211912695,0.181061211912695
7,19,200,103966,8.88427182482942e-12,0.001,0.0253003104330556,16,1000,144.8900068944,0.1448900068944
8,19,252,107376,1.49237429442819e-11,0.001,0.0558510091309805,18,1000,69.1599848267696,0.0691599848267696
9,19,309,107694,7.0405250954224e-11,0.001,0.0634341278546896,19,1000,60.9178170971988,0.0609178170971988
10,19,387,113854,9.94726213019911e-12,0.001,0.0492067846590865,23,1000,61.6682450621385,0.0616682450621385
11,19,463,114486,6.93051529821872e-14,0.001,0.0990374582872214,19,1000,26.5404346608475,0.0265404346608475
12,19,529,116277,3.19099742720989e-13,0.001,0.108037956136662,23,1000,28.754406925174,0.028754406925174
3,20,30,113,3.62548798124734e-05,0.001,0.016074251543747,1,1000,579.236972679274,0.579236972679274
4,20,64,220,6.21866857611729e-09,0.001,0.0123733537659048,1,1000,436.674248964154,0.436674248964154
5,20,105,904,4.42000803597775e-10,0.001,0.0158543809573231,2,1000,318.676689556655,0.318676689556655
6,20,155,1591,1.21698741002738e-09,0.001,0.0586488467059976,10,1000,115.861512911649,0.115861512911649
7,20,198,3075,1.60978244653279e-11,0.001,0.0292511327532919,20,1000,123.831483602724,0.123831483602724
8,20,252,6505,2.68922561222279e-12,0.001,0.0503494370680692,19,1000,82.155241829746,0.082155241829746
9,20,312,9121,2.69729179937184e-13,0.001,0.123519285580361,18,1000,44.2776147341746,0.0442776147341746
10,20,386,13216,3.78044914181187e-13,0.001,0.132289392888641,17,1000,33.208976835886,0.033208976835886
11,20,455,20864,1.1794961341492e-16,0.001,0.0977566408267736,19,1000,34.843749465915,0.034843749465915
12,20,536,27452,1.01609120122173e-13,0.001,0.108105994908299,22,1000,34.9360752227746,0.0349360752227746
