1,8,0.2962134,7,8,0.096735915,6,7,0.15579531,2,6,0.16248369,3,6,0.16435957,4,7,0.12845794,5,8,0.16800999,-5795.4685,23.441116,-0.72825824,-5771.2991
1,8,0.26824331,7,8,0.088450219,6,7,0.19078426,2,6,0.13501154,3,6,0.17125069,4,7,0.14003942,5,8,0.18851192,-5797.7446,23.645827,-1.6094176,-5772.4893
1,8,0.24901141,7,8,0.11953976,6,7,0.16356367,2,6,0.2161658,3,6,0.13606702,4,7,0.15251014,5,8,0.13355458,-5806.9892,23.408248,-10.289218,-5773.2918
1,8,0.26096616,7,8,0.10446931,6,7,0.14465016,2,6,0.15213081,3,6,0.13659918,4,7,0.11998981,5,8,0.17916543,-5797.2347,21.959417,-0.9844191,-5774.2909
1,8,0.28013928,7,8,0.11924694,6,7,0.20890067,2,6,0.13605418,3,6,0.12705125,4,7,0.13358741,5,8,0.16942663,-5799.5123,23.488127,-1.034676,-5774.9894
1,8,0.2489861,7,8,0.10060203,6,7,0.17579301,2,6,0.14060414,3,6,0.16058266,4,7,0.11043905,5,8,0.16703712,-5796.6523,22.080883,-0.15302823,-5774.4184
1,8,0.27924434,7,8,0.083700038,6,7,0.17367869,2,6,0.14417753,3,6,0.12993213,4,7,0.14245588,5,8,0.21122281,-5800.5612,23.288228,-3.5061149,-5773.7669
1,8,0.29601416,7,8,0.093074239,6,7,0.17025535,2,6,0.16278175,3,6,0.13524499,4,7,0.11268944,5,8,0.16840136,-5796.7533,22.769226,-1.2364463,-5772.7476
1,8,0.30076533,7,8,0.12584309,6,7,0.2101574,2,6,0.14797473,3,6,0.13714122,4,7,0.12516407,5,8,0.14850017,-5797.8789,23.91092,-0.088160412,-5773.8798
1,8,0.28156508,7,8,0.1140167,6,7,0.1544608,2,6,0.16029771,3,6,0.16296588,4,7,0.12004641,5,8,0.15506476,-5794.857,22.968347,-0.83360437,-5771.055
1,8,0.28027204,7,8,0.10695706,6,7,0.15238482,2,6,0.13542025,3,6,0.15938574,4,7,0.11501909,5,8,0.16916123,-5795.5403,22.372004,-0.21872449,-5772.9496
1,8,0.27389161,7,8,0.085142351,6,7,0.16334458,2,6,0.14966829,3,6,0.16449728,4,7,0.14059733,5,8,0.13414152,-5798.6533,22.225659,-0.28904106,-5776.1386
1,8,0.25506106,7,8,0.1434847,6,7,0.17383266,2,6,0.14424875,3,6,0.15197595,4,7,0.11058382,5,8,0.13607467,-5797.5636,22.305232,-0.078706878,-5775.1796
1,8,0.28559739,7,8,0.13187098,6,7,0.1670819,2,6,0.15572285,3,6,0.13169665,4,7,0.13064795,5,8,0.14512641,-5796.1377,22.954883,-0.92124878,-5772.2615
