1,14,0.27819685,13,14,0.17714029,12,13,0.15001904,11,12,0.14085558,2,11,0.19156563,3,11,0.13999814,4,12,0.18647021,5,13,0.14107313,10,14,0.14810569,9,10,0.13846513,6,9,0.13942919,7,9,0.13425043,8,10,0.18224782,-10805.286,42.956343,-0.6082644,-10761.722
1,14,0.26964338,13,14,0.14193913,12,13,0.12877379,11,12,0.15792875,2,11,0.17102716,3,11,0.1268744,4,12,0.16622662,5,13,0.14882709,10,14,0.15759558,9,10,0.11123666,6,9,0.15156952,7,9,0.15627337,8,10,0.19967871,-10805.425,41.751883,-1.529423,-10762.144
1,14,0.32992323,13,14,0.13376904,12,13,0.16672359,11,12,0.15288458,2,11,0.1807323,3,11,0.11376107,4,12,0.15483579,5,13,0.13650869,10,14,0.19331121,9,10,0.12280604,6,9,0.14392437,7,9,0.12695789,8,10,0.19169794,-10811.925,42.956715,-4.6714945,-10764.297
1,14,0.29812235,13,14,0.1338793,12,13,0.14716715,11,12,0.17106422,2,11,0.17562742,3,11,0.12135793,4,12,0.19185868,5,13,0.17470671,10,14,0.16624808,9,10,0.1144868,6,9,0.16528936,7,9,0.14262822,8,10,0.19522907,-10809.15,43.953306,-0.66427674,-10764.533
1,14,0.2853642,13,14,0.16074739,12,13,0.13807091,11,12,0.15105643,2,11,0.17883732,3,11,0.13274933,4,12,0.17652567,5,13,0.17405508,10,14,0.12670052,9,10,0.12008683,6,9,0.13946576,7,9,0.14801976,8,10,0.18091502,-10804.006,42.251884,-0.18842521,-10761.566
1,14,0.25187925,13,14,0.15807686,12,13,0.19048249,11,12,0.14709609,2,11,0.17406872,3,11,0.15498659,4,12,0.15293407,5,13,0.14367805,10,14,0.11685863,9,10,0.10324075,6,9,0.15408274,7,9,0.15077081,8,10,0.17330956,-10808.619,41.429292,-2.1696909,-10765.02
1,14,0.27989161,13,14,0.14578206,12,13,0.12746627,11,12,0.15953872,2,11,0.1658351,3,11,0.14433147,4,12,0.17488467,5,13,0.13406498,10,14,0.15760017,9,10,0.11966702,6,9,0.12345996,7,9,0.13277912,8,10,0.21704623,-10806.769,41.646947,-0.095931758,-10765.026
1,14,0.27526932,13,14,0.15895269,12,13,0.11907295,11,12,0.15807314,2,11,0.15466772,3,11,0.13544268,4,12,0.16979882,5,13,0.1703706,10,14,0.18827812,9,10,0.13268211,6,9,0.16528665,7,9,0.14265711,8,10,0.16947526,-10809.292,42.800544,-0.26466077,-10766.227
1,14,0.26129016,13,14,0.15523121,12,13,0.15960107,11,12,0.1852619,2,11,0.20030112,3,11,0.13330483,4,12,0.15631024,5,13,0.16000912,10,14,0.15523325,9,10,0.11645588,6,9,0.13610326,7,9,0.1523997,8,10,0.21024336,-10805.967,43.634902,-0.075011103,-10762.257
1,14,0.30809261,13,14,0.14207164,12,13,0.13387755,11,12,0.18168415,2,11,0.16583369,3,11,0.145616,4,12,0.15574248,5,13,0.174774,10,14,0.14273716,9,10,0.14085012,6,9,0.1423894,7,9,0.13014574,8,10,0.17088772,-10803.548,42.694045,-0.37204492,-10760.482
