1,16,0.28292285,15,16,0.15656281,2,15,0.12442016,3,15,0.15428323,14,16,0.1604874,4,14,0.13826366,13,14,0.16958022,12,13,0.15903203,11,12,0.12716579,5,11,0.11504266,10,11,0.18994595,6,10,0.1771234,7,10,0.1437512,8,12,0.13832876,9,13,0.12850773,-10303.949,47.308357,-0.81314141,-10255.828
1,16,0.27506732,15,16,0.15269344,2,15,0.12595805,3,15,0.15590671,14,16,0.2041701,4,14,0.16443845,13,14,0.15841567,12,13,0.16708405,11,12,0.14450879,5,11,0.14786983,10,11,0.13186706,6,10,0.17879746,7,10,0.14457707,8,12,0.12697385,9,13,0.12266135,-10304.874,48.019784,-1.6107836,-10255.244
1,16,0.27061443,15,16,0.14270091,2,15,0.15496622,3,15,0.15266494,14,16,0.21532099,4,14,0.13555006,13,14,0.20315126,12,13,0.1687818,11,12,0.17012479,5,11,0.095221039,10,11,0.16927634,6,10,0.14907245,7,10,0.16852872,8,12,0.16677409,9,13,0.14013907,-10312.956,50.057742,-1.680714,-10261.218
1,16,0.28232254,15,16,0.19356725,2,15,0.13637658,3,15,0.14539384,14,16,0.17640314,4,14,0.15662161,13,14,0.16497682,12,13,0.15783736,11,12,0.095380141,5,11,0.14666781,10,11,0.1497434,6,10,0.15245326,7,10,0.18270793,8,12,0.18203363,9,13,0.12982413,-10306.518,49.046188,-0.13074676,-10257.341
1,16,0.27195975,15,16,0.15921203,2,15,0.13865249,3,15,0.16727565,14,16,0.19699634,4,14,0.13923429,13,14,0.19918446,12,13,0.15706421,11,12,0.16216601,5,11,0.12916068,10,11,0.15469017,6,10,0.12623722,7,10,0.16306045,8,12,0.14551993,9,13,0.10221454,-10309.188,48.252564,-1.8052574,-10259.13
1,16,0.28571886,15,16,0.17767981,2,15,0.14407417,3,15,0.14111707,14,16,0.15442274,4,14,0.13319687,13,14,0.15660041,12,13,0.15722912,11,12,0.11376763,5,11,0.14343161,10,11,0.13206337,6,10,0.13131451,7,10,0.18350002,8,12,0.15044005,9,13,0.13682274,-10304.725,46.82758,-0.20726169,-10257.69
1,16,0.23697785,15,16,0.1706842,2,15,0.15065611,3,15,0.12611026,14,16,0.18219228,4,14,0.15548157,13,14,0.15904665,12,13,0.13486537,11,12,0.11165544,5,11,0.16199231,10,11,0.14887222,6,10,0.14189116,7,10,0.14449661,8,12,0.16120903,9,13,0.15229173,-10307.08,46.768456,-0.737625,-10259.574
1,16,0.26083948,15,16,0.14362606,2,15,0.15153638,3,15,0.13522075,14,16,0.20999814,4,14,0.11425994,13,14,0.18850583,12,13,0.16473349,11,12,0.11765653,5,11,0.12398417,10,11,0.184903,6,10,0.18106788,7,10,0.13649619,8,12,0.14513234,9,13,0.12857773,-10306.205,47.730758,-0.9613265,-10257.513
1,16,0.30184799,15,16,0.13298369,2,15,0.11530687,3,15,0.17800041,14,16,0.22319736,4,14,0.14834766,13,14,0.16127931,12,13,0.18472331,11,12,0.13189606,5,11,0.10793282,10,11,0.17142476,6,10,0.14949677,7,10,0.1566639,8,12,0.14264748,9,13,0.12192927,-10306.989,48.553553,-0.75903397,-10257.677
1,16,0.2482044,15,16,0.21038953,2,15,0.14855291,3,15,0.1502413,14,16,0.16230582,4,14,0.10994274,13,14,0.17692744,12,13,0.17928941,11,12,0.13976302,5,11,0.10708172,10,11,0.16825433,6,10,0.15830019,7,10,0.15217985,8,12,0.16608674,9,13,0.13644612,-10311.527,48.279311,-1.9230386,-10261.324
1,16,0.24548319,15,16,0.1439521,2,15,0.1818396,3,15,0.14353116,14,16,0.23570412,4,14,0.13160986,13,14,0.15714676,12,13,0.13013655,11,12,0.14917286,5,11,0.13573562,10,11,0.16753706,6,10,0.16997476,7,10,0.16439365,8,12,0.14730972,9,13,0.14361553,-10311.952,48.942851,-0.55483091,-10262.455
1,16,0.25406544,15,16,0.15961538,2,15,0.14193726,3,15,0.15052639,14,16,0.198512,4,14,0.13085821,13,14,0.17534919,12,13,0.15872788,11,12,0.12307061,5,11,0.12810189,10,11,0.14293942,6,10,0.16885941,7,10,0.1474148,8,12,0.16239596,9,13,0.11268609,-10302.407,47.101198,-0.28476751,-10255.021
1,16,0.30436664,15,16,0.14564443,2,15,0.13778575,3,15,0.1382263,14,16,0.17974294,4,14,0.13838491,13,14,0.1994554,12,13,0.13985477,11,12,0.15427326,5,11,0.15365422,10,11,0.10934616,6,10,0.14002753,7,10,0.18707813,8,12,0.11846605,9,13,0.1314336,-10312.895,47.554802,-0.34428087,-10264.996
1,16,0.30975491,15,16,0.13320729,2,15,0.12607085,3,15,0.14565774,14,16,0.19911896,4,14,0.13294235,13,14,0.16224755,12,13,0.16345975,11,12,0.13848634,5,11,0.13488566,10,11,0.15716033,6,10,0.15654656,7,10,0.17389314,8,12,0.16490167,9,13,0.1379958,-10302.411,48.726578,-1.078222,-10252.606
1,16,0.28586522,15,16,0.15116674,2,15,0.13775576,3,15,0.14308084,14,16,0.13738134,4,14,0.13908094,13,14,0.16513177,12,13,0.18835385,11,12,0.13112502,5,11,0.15782558,10,11,0.16051479,6,10,0.15678816,7,10,0.15746736,8,12,0.1577581,9,13,0.13645705,-10305.224,48.11505,-1.7586796,-10255.35
1,16,0.25570138,15,16,0.1745008,2,15,0.16810874,3,15,0.11318021,14,16,0.16506643,4,14,0.14359534,13,14,0.14249739,12,13,0.15251671,11,12,0.11277809,5,11,0.12788861,10,11,0.17341384,6,10,0.15755712,7,10,0.1504316,8,12,0.15749956,9,13,0.12487974,-10305.226,46.392311,-0.38762907,-10258.446
1,16,0.26112739,15,16,0.18460978,2,15,0.078224595,3,15,0.16046653,14,16,0.23451646,4,14,0.14273781,13,14,0.16969388,12,13,0.18022401,11,12,0.14029683,5,11,0.1112535,10,11,0.19251257,6,10,0.15455148,7,10,0.15733578,8,12,0.14106577,9,13,0.11275119,-10317.488,48.427351,-0.92701183,-10268.134
1,16,0.21494393,15,16,0.15602175,2,15,0.13284371,3,15,0.15782931,14,16,0.21804674,4,14,0.11574866,13,14,0.19999233,12,13,0.13370086,11,12,0.15871456,5,11,0.15993967,10,11,0.13466997,6,10,0.13575752,7,10,0.14776158,8,12,0.14549116,9,13,0.14020509,-10315.387,47.033337,-3.327629,-10265.026
1,16,0.25372778,15,16,0.15452128,2,15,0.14667829,3,15,0.13668606,14,16,0.16037725,4,14,0.14124723,13,14,0.1505688,12,13,0.14049532,11,12,0.14273613,5,11,0.13044537,10,11,0.14431589,6,10,0.17093577,7,10,0.15459444,8,12,0.14115152,9,13,0.15463399,-10303.561,46.462302,-0.87640481,-10256.222
1,16,0.24922582,15,16,0.13678422,2,15,0.14981001,3,15,0.13696333,14,16,0.18994773,4,14,0.13865496,13,14,0.16676628,12,13,0.17583698,11,12,0.14179795,5,11,0.14308649,10,11,0.16729121,6,10,0.15807761,7,10,0.13858675,8,12,0.14760981,9,13,0.10902337,-10304.415,46.98925,-1.0515385,-10256.374
1,16,0.29867685,15,16,0.17853314,2,15,0.12306394,3,15,0.14930634,14,16,0.18616329,4,14,0.15168754,13,14,0.16232197,12,13,0.18943542,11,12,0.085521665,5,11,0.12759536,10,11,0.13430407,6,10,0.1342629,7,10,0.16634384,8,12,0.15042217,9,13,0.11672205,-10308.201,47.087211,-1.4355653,-10259.678
1,16,0.29448068,15,16,0.15618097,2,15,0.14606641,3,15,0.13684791,14,16,0.16999565,4,14,0.12821983,13,14,0.17375721,12,13,0.15182858,11,12,0.12753998,5,11,0.1366968,10,11,0.13201815,6,10,0.15277485,7,10,0.12554544,8,12,0.16478738,9,13,0.13476794,-10303.892,46.630156,-2.4962887,-10254.766
1,16,0.3066017,15,16,0.1510304,2,15,0.12515178,3,15,0.12719426,14,16,0.17929783,4,14,0.14828558,13,14,0.16586887,12,13,0.16987776,11,12,0.11463452,5,11,0.11884467,10,11,0.15125631,6,10,0.19325628,7,10,0.13814314,8,12,0.16066929,9,13,0.13947973,-10304.822,47.791842,-0.7088553,-10256.321
1,16,0.27887229,15,16,0.13911465,2,15,0.14737559,3,15,0.17277283,14,16,0.19085098,4,14,0.17221174,13,14,0.13484053,12,13,0.17547472,11,12,0.10376934,5,11,0.13236931,10,11,0.15154814,6,10,0.16640174,7,10,0.16659827,8,12,0.13442525,9,13,0.14878187,-10306.962,48.308145,-2.0088402,-10256.645
1,16,0.26322648,15,16,0.17585866,2,15,0.13283765,3,15,0.16444347,14,16,0.23262383,4,14,0.11892305,13,14,0.20649054,12,13,0.16511962,11,12,0.1283287,5,11,0.10946985,10,11,0.18887424,6,10,0.16122482,7,10,0.16642549,8,12,0.14832661,9,13,0.11577522,-10310.13,49.558964,-0.017099457,-10260.554
1,16,0.29139798,15,16,0.15280149,2,15,0.15601816,3,15,0.11675318,14,16,0.2217443,4,14,0.1079606,13,14,0.17362397,12,13,0.13702446,11,12,0.1198109,5,11,0.16784348,10,11,0.14224573,6,10,0.1688539,7,10,0.13189594,8,12,0.18113711,9,13,0.14222742,-10310.944,48.226773,-2.4930525,-10260.224
1,16,0.30845886,15,16,0.12771646,2,15,0.14619774,3,15,0.16862031,14,16,0.22121667,4,14,0.12917199,13,14,0.14844955,12,13,0.15990338,11,12,0.15696324,5,11,0.11642954,10,11,0.15071685,6,10,0.14617216,7,10,0.17381604,8,12,0.1463432,9,13,0.13508366,-10306.772,48.705193,-2.44672,-10255.62
1,16,0.28260814,15,16,0.15146388,2,15,0.12426775,3,15,0.14611616,14,16,0.1888666,4,14,0.15929173,13,14,0.14913106,12,13,0.17967839,11,12,0.12063721,5,11,0.11086182,10,11,0.18541396,6,10,0.12523152,7,10,0.15413454,8,12,0.13307725,9,13,0.13498053,-10305.829,46.915211,-3.4028132,-10255.511
1,16,0.27726667,15,16,0.17971629,2,15,0.10245129,3,15,0.17673069,14,16,0.1989017,4,14,0.14530233,13,14,0.15332124,12,13,0.15315232,11,12,0.099380998,5,11,0.1441639,10,11,0.1474551,6,10,0.16749736,7,10,0.13792819,8,12,0.16136791,9,13,0.13916241,-10306.356,47.675967,-0.68237869,-10257.998
1,16,0.26868511,15,16,0.14250428,2,15,0.12213119,3,15,0.14869021,14,16,0.17712331,4,14,0.13685834,13,14,0.14717332,12,13,0.18671007,11,12,0.095676185,5,11,0.15852202,10,11,0.12954639,6,10,0.14172351,7,10,0.19325601,8,12,0.15749861,9,13,0.16215057,-10309.961,47.364982,-0.058193231,-10262.538
1,16,0.32583427,15,16,0.15805116,2,15,0.12475569,3,15,0.18149396,14,16,0.16418155,4,14,0.13312957,13,14,0.17540696,12,13,0.16296805,11,12,0.10732106,5,11,0.10503424,10,11,0.19609176,6,10,0.15959243,7,10,0.11692829,8,12,0.1509927,9,13,0.15406973,-10314.299,48.317028,-3.2915393,-10262.691
1,16,0.27275793,15,16,0.14228387,2,15,0.11762909,3,15,0.14865707,14,16,0.17728291,4,14,0.13318185,13,14,0.15294179,12,13,0.14360153,11,12,0.13935612,5,11,0.11429548,10,11,0.15314535,6,10,0.17377144,7,10,0.14859591,8,12,0.17743647,9,13,0.13392381,-10303.984,46.577212,-2.4698005,-10254.937
1,16,0.28742865,15,16,0.15061628,2,15,0.1339038,3,15,0.13765768,14,16,0.15726892,4,14,0.14516165,13,14,0.13894147,12,13,0.15079677,11,12,0.1326114,5,11,0.12813517,10,11,0.13904653,6,10,0.15178911,7,10,0.16448147,8,12,0.14637228,9,13,0.14237997,-10300.881,46.131823,-1.2698202,-10253.479
1,16,0.25543503,15,16,0.16171561,2,15,0.14164669,3,15,0.14582976,14,16,0.15512957,4,14,0.15765101,13,14,0.16866348,12,13,0.17942241,11,12,0.15281875,5,11,0.10851287,10,11,0.16924906,6,10,0.15745998,7,10,0.16633451,8,12,0.10175323,9,13,0.14217602,-10310.378,47.27596,-0.52762306,-10262.575
1,16,0.24334396,15,16,0.13686232,2,15,0.12650602,3,15,0.17252108,14,16,0.165363,4,14,0.15167662,13,14,0.10925691,12,13,0.1346441,11,12,0.13805992,5,11,0.1803938,10,11,0.13810906,6,10,0.12857776,7,10,0.17608086,8,12,0.15722343,9,13,0.13343437,-10317.615,45.841064,-2.248256,-10269.525
1,16,0.29595688,15,16,0.14263393,2,15,0.14108635,3,15,0.1427631,14,16,0.16098988,4,14,0.10966199,13,14,0.18757246,12,13,0.15107706,11,12,0.13561118,5,11,0.15127379,10,11,0.15165491,6,10,0.15192878,7,10,0.15378532,8,12,0.14810246,9,13,0.15383556,-10305.525,47.558673,-1.2137429,-10256.752
1,16,0.31446045,15,16,0.14262807,2,15,0.12629352,3,15,0.15552311,14,16,0.2206353,4,14,0.14458518,13,14,0.16117775,12,13,0.1474384,11,12,0.10304019,5,11,0.12761206,10,11,0.18173122,6,10,0.14200192,7,10,0.13841321,8,12,0.17217256,9,13,0.12253037,-10306.06,48.004866,-1.4297385,-10256.625
