1,8,0.15057068,7,8,0.18794361,2,7,0.11515165,6,7,0.14472562,3,6,0.15309639,4,6,0.10294204,5,8,0.14630075,-6722.1743,20.014615,-2.3591665,-6699.8005
1,8,0.16020918,7,8,0.12353365,2,7,0.15657132,6,7,0.14631851,3,6,0.15121935,4,6,0.13493739,5,8,0.13312489,-6719.112,20.118286,-0.061592401,-6698.9321
1,8,0.16885498,7,8,0.14298057,2,7,0.14004915,6,7,0.1349552,3,6,0.15408204,4,6,0.15609244,5,8,0.16331681,-6715.9392,21.206624,-0.27703139,-6694.4556
1,8,0.17611496,7,8,0.13058515,2,7,0.13932678,6,7,0.16819062,3,6,0.15035483,4,6,0.13001571,5,8,0.13957974,-6716.4338,20.683356,-1.4537536,-6694.2967
1,8,0.157984,7,8,0.19439422,2,7,0.1323788,6,7,0.15447885,3,6,0.15377071,4,6,0.12347114,5,8,0.13845445,-6718.1672,21.098643,-2.7670225,-6694.3015
1,8,0.18278785,7,8,0.17321957,2,7,0.13839891,6,7,0.13345748,3,6,0.14363444,4,6,0.11118549,5,8,0.15009755,-6719.2183,20.655626,-1.0963572,-6697.4663
1,8,0.17310723,7,8,0.156741,2,7,0.12295407,6,7,0.15983572,3,6,0.1442099,4,6,0.12310588,5,8,0.16589601,-6715.4837,20.916996,-0.95872763,-6693.608
1,8,0.17716513,7,8,0.1409503,2,7,0.14814724,6,7,0.14834302,3,6,0.14765401,4,6,0.13180648,5,8,0.13877913,-6715.6071,20.656906,-0.1315229,-6694.8187
1,8,0.15508519,7,8,0.17665714,2,7,0.1294128,6,7,0.16498331,3,6,0.13483776,4,6,0.13079449,5,8,0.13982402,-6717.452,20.631894,-1.9321276,-6694.888
1,8,0.1852452,7,8,0.12724848,2,7,0.16443884,6,7,0.14791079,3,6,0.14181731,4,6,0.13177537,5,8,0.14128122,-6718.7436,20.794344,-0.32416769,-6697.6251
1,8,0.18594731,7,8,0.12614784,2,7,0.13072009,6,7,0.12097693,3,6,0.16357409,4,6,0.1413027,5,8,0.13337716,-6721.2409,20.040923,-0.35947942,-6700.8405
