11,12,0.15363158,1,11,0.10633203,2,11,0.17633968,10,12,0.16252799,3,10,0.11875594,9,10,0.17346276,8,9,0.20582539,4,8,0.17074836,5,8,0.14870284,6,9,0.14738086,7,12,0.27345899,-9675.092,36.743328,-0.034738285,-9638.3139
11,12,0.13958356,1,11,0.1524137,2,11,0.15288286,10,12,0.17461814,3,10,0.13761249,9,10,0.17486381,8,9,0.16121275,4,8,0.18356226,5,8,0.13677743,6,9,0.15437709,7,12,0.28046613,-9670.8984,36.967404,-0.27873746,-9633.6522
11,12,0.15384574,1,11,0.17279151,2,11,0.17615177,10,12,0.13815884,3,10,0.12379414,9,10,0.15608761,8,9,0.18392662,4,8,0.18252693,5,8,0.13908938,6,9,0.12883092,7,12,0.25235619,-9672.9508,36.151193,-0.93179037,-9635.8678
11,12,0.15796901,1,11,0.14116309,2,11,0.15957085,10,12,0.14738005,3,10,0.15160373,9,10,0.16713189,8,9,0.2099261,4,8,0.18900115,5,8,0.15497564,6,9,0.15293948,7,12,0.26519048,-9673.4014,37.937029,-0.12543737,-9635.339
11,12,0.16885781,1,11,0.14859478,2,11,0.15745134,10,12,0.17444097,3,10,0.12646144,9,10,0.16343524,8,9,0.19362568,4,8,0.14259427,5,8,0.11981551,6,9,0.10747097,7,12,0.29793838,-9677.7719,36.013727,-5.2353399,-9636.5229
11,12,0.18773443,1,11,0.13474563,2,11,0.15664928,10,12,0.13271713,3,10,0.12574735,9,10,0.19538576,8,9,0.17760189,4,8,0.18795055,5,8,0.1181979,6,9,0.12259553,7,12,0.28845201,-9672.4898,36.555549,-0.35707333,-9635.5771
11,12,0.1476633,1,11,0.12222054,2,11,0.17168094,10,12,0.15875265,3,10,0.13343845,9,10,0.15343971,8,9,0.19598538,4,8,0.16962315,5,8,0.13266365,6,9,0.12090629,7,12,0.26925468,-9672.0237,35.512574,-0.31767586,-9636.1934
11,12,0.16832758,1,11,0.14711228,2,11,0.16782562,10,12,0.17323325,3,10,0.13221373,9,10,0.19575347,8,9,0.18619652,4,8,0.1806046,5,8,0.12515644,6,9,0.1220392,7,12,0.23511486,-9670.9654,36.671551,-0.015775391,-9634.2781
11,12,0.18662367,1,11,0.1402347,2,11,0.20669421,10,12,0.14611131,3,10,0.15695575,9,10,0.1849067,8,9,0.208942,4,8,0.18238182,5,8,0.1381858,6,9,0.10896157,7,12,0.26869759,-9675.753,38.573902,-0.65686469,-9636.5222
11,12,0.17782794,1,11,0.12966989,2,11,0.18104847,10,12,0.1662531,3,10,0.12449419,9,10,0.18486885,8,9,0.17413422,4,8,0.18860508,5,8,0.10849401,6,9,0.1504651,7,12,0.2840728,-9671.5658,37.398673,-1.8369471,-9632.3302
