1,18,0.11548733,17,18,0.18705415,16,17,0.1482539,15,16,0.13222427,2,15,0.1198225,3,15,0.18748121,4,16,0.13667394,14,17,0.14345253,5,14,0.14344466,13,14,0.13449655,12,13,0.11120475,11,12,0.129609,6,11,0.17586639,7,11,0.14526685,8,12,0.12778532,9,13,0.17207939,10,18,0.16215106,-13446.328,49.447076,-2.5281051,-13394.352
1,18,0.13266191,17,18,0.14093805,16,17,0.17049801,15,16,0.15724581,2,15,0.12181156,3,15,0.18102037,4,16,0.11515659,14,17,0.16709298,5,14,0.1826175,13,14,0.13318847,12,13,0.14289061,11,12,0.13726764,6,11,0.18576579,7,11,0.17943029,8,12,0.15242636,9,13,0.11026562,10,18,0.16606814,-13443.057,51.526914,-1.9579942,-13389.572
1,18,0.14431299,17,18,0.15733692,16,17,0.12663436,15,16,0.14197819,2,15,0.15361996,3,15,0.15386716,4,16,0.16177566,14,17,0.1707919,5,14,0.17614256,13,14,0.11813998,12,13,0.14197323,11,12,0.15379819,6,11,0.16067557,7,11,0.18393843,8,12,0.13480309,9,13,0.16897293,10,18,0.13788963,-13438.332,51.733015,-0.62264516,-13385.976
1,18,0.13712383,17,18,0.16242634,16,17,0.14101842,15,16,0.16190885,2,15,0.11312763,3,15,0.20282539,4,16,0.11481279,14,17,0.139313,5,14,0.16795985,13,14,0.12167137,12,13,0.15036671,11,12,0.14040583,6,11,0.16937385,7,11,0.16802866,8,12,0.14397861,9,13,0.15493465,10,18,0.16192454,-13438.466,51.024007,-0.0063854657,-13387.436
1,18,0.15642693,17,18,0.17905789,16,17,0.13671588,15,16,0.15469264,2,15,0.14784102,3,15,0.14134045,4,16,0.14708537,14,17,0.15027531,5,14,0.15217794,13,14,0.1079435,12,13,0.1481104,11,12,0.12436029,6,11,0.17047988,7,11,0.17973787,8,12,0.099013054,9,13,0.16989655,10,18,0.12651725,-13445.344,49.833444,-5.4902008,-13390.02
1,18,0.1491616,17,18,0.15374817,16,17,0.13303702,15,16,0.14429998,2,15,0.11491912,3,15,0.18114015,4,16,0.11342729,14,17,0.1087285,5,14,0.16155296,13,14,0.13524532,12,13,0.13747217,11,12,0.15629401,6,11,0.14397288,7,11,0.22760427,8,12,0.14450599,9,13,0.15534648,10,18,0.14629937,-13448.406,50.135106,-4.6155414,-13393.655
1,18,0.14726047,17,18,0.20397195,16,17,0.10513723,15,16,0.14590474,2,15,0.13764376,3,15,0.1840958,4,16,0.13402167,14,17,0.13298227,5,14,0.15066326,13,14,0.13471832,12,13,0.12843178,11,12,0.14737205,6,11,0.153351,7,11,0.16727375,8,12,0.1173689,9,13,0.14885796,10,18,0.15197141,-13440.816,49.820526,-0.34180781,-13390.654
1,18,0.18667787,17,18,0.17351472,16,17,0.10340196,15,16,0.17521391,2,15,0.12932762,3,15,0.15329297,4,16,0.13749763,14,17,0.14198898,5,14,0.1700101,13,14,0.12006155,12,13,0.13991136,11,12,0.13129301,6,11,0.16157403,7,11,0.14979561,8,12,0.11948781,9,13,0.15345333,10,18,0.14889206,-13444.686,49.907891,-2.8124964,-13391.965
1,18,0.14399909,17,18,0.13643152,16,17,0.18317609,15,16,0.12875159,2,15,0.11955367,3,15,0.19562559,4,16,0.12135188,14,17,0.14609869,5,14,0.15395852,13,14,0.10629212,12,13,0.1096908,11,12,0.13311041,6,11,0.16752717,7,11,0.17900121,8,12,0.15304136,9,13,0.13885514,10,18,0.12968636,-13444.308,48.923024,-0.089922583,-13395.295
1,18,0.12429692,17,18,0.14135669,16,17,0.15576934,15,16,0.15536808,2,15,0.1284265,3,15,0.18124841,4,16,0.13891213,14,17,0.17720591,5,14,0.17396831,13,14,0.11175735,12,13,0.15108067,11,12,0.14193225,6,11,0.16263286,7,11,0.16323166,8,12,0.12488049,9,13,0.14445334,10,18,0.15522695,-13436.235,50.634957,-0.55136225,-13385.049
1,18,0.1393288,17,18,0.1606651,16,17,0.14331345,15,16,0.1464887,2,15,0.1206942,3,15,0.17091576,4,16,0.13191334,14,17,0.15056768,5,14,0.17469508,13,14,0.11455688,12,13,0.15305107,11,12,0.1213286,6,11,0.19546474,7,11,0.1911705,8,12,0.12964183,9,13,0.15166996,10,18,0.11165004,-13440.282,50.142315,-0.091515812,-13390.048
1,18,0.12499504,17,18,0.16098885,16,17,0.11598403,15,16,0.12105461,2,15,0.15793965,3,15,0.16746706,4,16,0.1289102,14,17,0.12859137,5,14,0.1651787,13,14,0.11995213,12,13,0.14785903,11,12,0.12857886,6,11,0.15203502,7,11,0.16639492,8,12,0.12571266,9,13,0.13998617,10,18,0.13607115,-13442.185,47.753989,-0.80116539,-13393.63
1,18,0.15525782,17,18,0.14510483,16,17,0.12839622,15,16,0.16064559,2,15,0.14616487,3,15,0.15787081,4,16,0.11880453,14,17,0.12088147,5,14,0.19690633,13,14,0.12399019,12,13,0.14693617,11,12,0.15311036,6,11,0.18046183,7,11,0.16253019,8,12,0.14205302,9,13,0.12443856,10,18,0.1382477,-13439.945,50.03601,-1.4537617,-13388.456
1,18,0.14540474,17,18,0.14576002,16,17,0.12908904,15,16,0.14792065,2,15,0.13124291,3,15,0.17350255,4,16,0.1704144,14,17,0.14167641,5,14,0.15788558,13,14,0.13821957,12,13,0.10492413,11,12,0.1628151,6,11,0.16661312,7,11,0.17244238,8,12,0.12701456,9,13,0.15766375,10,18,0.13104563,-13439.064,50.072691,-1.7099478,-13387.281
1,18,0.1812586,17,18,0.167718,16,17,0.13210525,15,16,0.14732902,2,15,0.14805617,3,15,0.1583145,4,16,0.13690003,14,17,0.17151826,5,14,0.18098724,13,14,0.08865408,12,13,0.14207652,11,12,0.16372979,6,11,0.13668808,7,11,0.15979305,8,12,0.14654515,9,13,0.16163386,10,18,0.13502828,-13444.787,51.166718,-0.023663143,-13393.597
1,18,0.14219727,17,18,0.1417662,16,17,0.12658271,15,16,0.14757488,2,15,0.13960907,3,15,0.18177374,4,16,0.15590555,14,17,0.13239076,5,14,0.16408613,13,14,0.1502421,12,13,0.13931631,11,12,0.099812838,6,11,0.16876468,7,11,0.17491356,8,12,0.14544824,9,13,0.12434425,10,18,0.13467765,-13443.337,49.388119,-6.3178318,-13387.631
1,18,0.16931559,17,18,0.16886964,16,17,0.12211848,15,16,0.14763393,2,15,0.12027457,3,15,0.19247348,4,16,0.13536061,14,17,0.12931523,5,14,0.17075119,13,14,0.13250347,12,13,0.12663875,11,12,0.1566255,6,11,0.18527827,7,11,0.15920215,8,12,0.12580422,9,13,0.12875236,10,18,0.1464008,-13437.121,50.346365,-1.8579718,-13384.916
1,18,0.13109451,17,18,0.18096047,16,17,0.13078577,15,16,0.17942017,2,15,0.13624225,3,15,0.19869008,4,16,0.14006588,14,17,0.1424746,5,14,0.17685822,13,14,0.12283105,12,13,0.17178483,11,12,0.15770577,6,11,0.17499304,7,11,0.17164122,8,12,0.11610041,9,13,0.11230773,10,18,0.13091841,-13442.236,51.497488,-1.3628943,-13389.376
1,18,0.15060908,17,18,0.14900165,16,17,0.16132774,15,16,0.14994822,2,15,0.16089327,3,15,0.16267702,4,16,0.10180478,14,17,0.1326235,5,14,0.17132133,13,14,0.13933819,12,13,0.1303305,11,12,0.13954239,6,11,0.17659203,7,11,0.1713687,8,12,0.12496011,9,13,0.12823234,10,18,0.15486742,-13441.441,50.108765,-2.1454527,-13389.187
1,18,0.14364569,17,18,0.13770585,16,17,0.14865061,15,16,0.13370788,2,15,0.14563161,3,15,0.18959977,4,16,0.12627602,14,17,0.14919045,5,14,0.14143686,13,14,0.15442408,12,13,0.12172529,11,12,0.13900951,6,11,0.17570783,7,11,0.15826537,8,12,0.12252344,9,13,0.13833049,10,18,0.1433178,-13439.448,49.382971,-1.0000361,-13389.065
1,18,0.17126696,17,18,0.15906152,16,17,0.13264501,15,16,0.15152136,2,15,0.12533693,3,15,0.15975666,4,16,0.12971814,14,17,0.14787981,5,14,0.18821691,13,14,0.12400374,12,13,0.15490554,11,12,0.13661366,6,11,0.18737139,7,11,0.15458617,8,12,0.12574001,9,13,0.13056706,10,18,0.16006281,-13438.116,50.785074,-0.21980426,-13387.111
1,18,0.12077171,17,18,0.14623317,16,17,0.14347752,15,16,0.19581,2,15,0.11010586,3,15,0.1757141,4,16,0.11905375,14,17,0.16845299,5,14,0.15537792,13,14,0.14070408,12,13,0.1453019,11,12,0.16012093,6,11,0.15774898,7,11,0.17920861,8,12,0.14439195,9,13,0.16591147,10,18,0.15883346,-13444.902,51.744368,-1.6686389,-13391.489
1,18,0.13631341,17,18,0.17233182,16,17,0.11590453,15,16,0.13042237,2,15,0.11129991,3,15,0.19068676,4,16,0.12404979,14,17,0.16292672,5,14,0.16141413,13,14,0.11859513,12,13,0.15142134,11,12,0.13361904,6,11,0.15546448,7,11,0.18106543,8,12,0.13870293,9,13,0.15847049,10,18,0.14629587,-13439.286,49.779683,-0.41558212,-13389.091
