1,4,0.14964277,2,4,0.17228697,3,4,0.29864714,-4451.3595,12.411538,-0.47214121,-4438.4758
1,4,0.13954942,2,4,0.15964059,3,4,0.31188126,-4451.0978,12.221425,-0.19135481,-4438.685
1,4,0.14681029,2,4,0.17469773,3,4,0.31034674,-4451.3648,12.637095,-0.48922327,-4438.2385
1,4,0.14502297,2,4,0.15956197,3,4,0.28361739,-4451.7821,11.764047,-0.82825269,-4439.1898
1,4,0.17566868,2,4,0.17048347,3,4,0.34469346,-4455.2978,13.816912,-4.9084462,-4436.5725
1,4,0.15442496,2,4,0.15417612,3,4,0.31027838,-4451.1075,12.377589,-0.20840994,-4438.5215
1,4,0.16019922,2,4,0.14023425,3,4,0.29559361,-4452.4414,11.920542,-1.4377205,-4439.0832
1,4,0.14284323,2,4,0.1462855,3,4,0.302715,-4451.6971,11.836875,-0.75108391,-4439.1091
1,4,0.11869762,2,4,0.1713833,3,4,0.31045681,-4453.2681,12.010755,-2.1259464,-4439.1314
1,4,0.14184546,2,4,0.15524585,3,4,0.31772316,-4451.2124,12.296289,-0.30741555,-4438.6087
1,4,0.13938023,2,4,0.15887745,3,4,0.31946679,-4451.2528,12.354489,-0.34959871,-4438.5487
1,4,0.14195501,2,4,0.1651513,3,4,0.31712364,-4451.0941,12.484599,-0.19666439,-4438.4128
1,4,0.12908696,2,4,0.16120071,3,4,0.32855578,-4452.304,12.376869,-1.3681304,-4438.559
1,4,0.14224182,2,4,0.15242291,3,4,0.32088472,-4451.4059,12.310989,-0.49811872,-4438.5968
1,4,0.12977461,2,4,0.16873271,3,4,0.30388368,-4451.8091,12.04782,-0.84942242,-4438.9119
1,4,0.14361769,2,4,0.15043426,3,4,0.32213776,-4451.509,12.323794,-0.59926847,-4438.5859
1,4,0.15940615,2,4,0.17515265,3,4,0.34135701,-4453.4999,13.518316,-2.8025729,-4437.179
1,4,0.1578587,2,4,0.1401451,3,4,0.29893977,-4452.2637,11.938871,-1.2654353,-4439.0593
1,4,0.1636399,2,4,0.14877105,3,4,0.31485912,-4451.8075,12.545401,-0.94474189,-4438.3173
1,4,0.13959263,2,4,0.16497869,3,4,0.30917419,-4451.0655,12.27491,-0.16113512,-4438.6294
