13,14,0.15508659,1,13,0.1685923,2,13,0.11455045,3,14,0.15733269,12,14,0.25108419,4,12,0.15511964,11,12,0.18166659,10,11,0.12732963,9,10,0.1571885,5,9,0.17622818,6,9,0.1131624,7,10,0.19191548,8,11,0.17030706,-8050.7354,42.391274,-0.47743827,-8007.8666
13,14,0.11133277,1,13,0.12404174,2,13,0.13997836,3,14,0.18755718,12,14,0.26350132,4,12,0.13078061,11,12,0.2143915,10,11,0.12276669,9,10,0.14488307,5,9,0.18549754,6,9,0.099224149,7,10,0.18251127,8,11,0.1575026,-8057.975,41.279376,-0.77821053,-8015.9174
13,14,0.15232508,1,13,0.16997387,2,13,0.12853522,3,14,0.14377834,12,14,0.23445747,4,12,0.21020607,11,12,0.13408322,10,11,0.13662665,9,10,0.1292692,5,9,0.18033113,6,9,0.13353757,7,10,0.16322992,8,11,0.16790407,-8052.3127,41.685156,-0.97425302,-8009.6532
13,14,0.16251805,1,13,0.16654058,2,13,0.11245868,3,14,0.14435152,12,14,0.30355287,4,12,0.16448332,11,12,0.13558438,10,11,0.091773299,9,10,0.13123544,5,9,0.15492595,6,9,0.11703242,7,10,0.19912563,8,11,0.25309922,-8059.3863,42.733627,-1.7749646,-8014.8777
13,14,0.15318216,1,13,0.19470659,2,13,0.14881949,3,14,0.16243071,12,14,0.26687846,4,12,0.16376943,11,12,0.15370473,10,11,0.15879952,9,10,0.11191451,5,9,0.14977431,6,9,0.15828877,7,10,0.19486323,8,11,0.14573896,-8054.3309,43.257418,-1.0375537,-8010.0359
13,14,0.14834504,1,13,0.12644104,2,13,0.14511471,3,14,0.1416875,12,14,0.2972482,4,12,0.12509905,11,12,0.15440291,10,11,0.13361393,9,10,0.1641398,5,9,0.18294796,6,9,0.12078672,7,10,0.1765488,8,11,0.21497255,-8054.566,42.626964,-0.99782144,-8010.9412
13,14,0.13446694,1,13,0.1506041,2,13,0.12795416,3,14,0.13449994,12,14,0.26295504,4,12,0.1919821,11,12,0.20083291,10,11,0.16621079,9,10,0.14659493,5,9,0.10432292,6,9,0.19595181,7,10,0.15254948,8,11,0.11487405,-8065.5884,41.675984,-2.2516753,-8021.6607
13,14,0.12880032,1,13,0.13563037,2,13,0.15961131,3,14,0.15379901,12,14,0.28671926,4,12,0.12739052,11,12,0.21688851,10,11,0.15584022,9,10,0.12888833,5,9,0.17438511,6,9,0.13174842,7,10,0.21451031,8,11,0.14666437,-8052.2419,43.217521,-1.7466166,-8007.2778
13,14,0.13754586,1,13,0.19141441,2,13,0.12004855,3,14,0.1477557,12,14,0.26734995,4,12,0.13528141,11,12,0.19745056,10,11,0.19574836,9,10,0.16049411,5,9,0.16647059,6,9,0.13773649,7,10,0.16276881,8,11,0.12722286,-8053.5432,42.945753,-0.70276018,-8009.8947
13,14,0.1474135,1,13,0.15444029,2,13,0.13602518,3,14,0.11095203,12,14,0.30500862,4,12,0.18701925,11,12,0.11459071,10,11,0.13128356,9,10,0.11270497,5,9,0.1637563,6,9,0.13610431,7,10,0.20324521,8,11,0.21207073,-8054.9422,42.292293,-2.4101917,-8010.2397
13,14,0.17729729,1,13,0.13339956,2,13,0.14046698,3,14,0.11643317,12,14,0.28300235,4,12,0.14708761,11,12,0.15014377,10,11,0.15737898,9,10,0.15815642,5,9,0.16067759,6,9,0.1260729,7,10,0.19024903,8,11,0.19990813,-8052.6554,42.805475,-1.6691992,-8008.1807
13,14,0.13007707,1,13,0.17107372,2,13,0.14344603,3,14,0.16590965,12,14,0.27023034,4,12,0.17318767,11,12,0.18902953,10,11,0.14574475,9,10,0.13513234,5,9,0.15900986,6,9,0.11929807,7,10,0.14273442,8,11,0.160836,-8053.3947,42.114189,-0.38069394,-8010.8998
13,14,0.18867218,1,13,0.15154584,2,13,0.11726479,3,14,0.12510574,12,14,0.30280442,4,12,0.1302492,11,12,0.21482965,10,11,0.17794226,9,10,0.13725487,5,9,0.17660331,6,9,0.16852382,7,10,0.15883131,8,11,0.12551023,-8057.1607,43.502752,-2.2611282,-8011.3968
13,14,0.13529114,1,13,0.19766901,2,13,0.10197907,3,14,0.14755836,12,14,0.29927355,4,12,0.14006659,11,12,0.22854826,10,11,0.1203187,9,10,0.15385117,5,9,0.18401639,6,9,0.14572249,7,10,0.22105408,8,11,0.17141084,-8056.5263,44.935193,-2.4373803,-8009.1538
13,14,0.14630562,1,13,0.17499732,2,13,0.12158551,3,14,0.17539722,12,14,0.23370498,4,12,0.18990104,11,12,0.11202174,10,11,0.12829736,9,10,0.15078794,5,9,0.18829034,6,9,0.14302258,7,10,0.196794,8,11,0.20520539,-8054.0882,43.326221,-3.0529208,-8007.709
13,14,0.1514538,1,13,0.16145429,2,13,0.11668576,3,14,0.17621498,12,14,0.27816519,4,12,0.10913612,11,12,0.20011247,10,11,0.16606351,9,10,0.1476267,5,9,0.14953759,6,9,0.12558351,7,10,0.21924375,8,11,0.23902036,-8059.0278,44.80596,-1.3609381,-8012.8609
