3,1,54,84813,3.52481281914789e-05,0.001,0.022788525640838,3,1000,440.086197370693,0.440086197370693
4,1,141,84829,5.48735971749621e-09,0.001,0.00737013966208545,0,1000,488.016860162214,0.488016860162214
5,1,196,85225,6.30963229117135e-09,0.001,0.0150588648280592,3,1000,329.271723125148,0.329271723125148
6,1,2137,85708,2.06901103562647e-09,0.001,0.0439195773765872,8,1000,144.170923085296,0.144170923085296
7,1,349,86588,5.50332857950943e-12,0.001,0.0296151859466404,13,1000,137.663079736511,0.137663079736511
8,1,437,88858,8.99074935602621e-18,0.001,0.0791480227127322,17,1000,64.152677857736,0.064152677857736
9,1,520,94270,3.2597912946416e-13,0.001,0.0459618747631871,19,1000,99.8109169238184,0.0998109169238184
10,1,604,97329,1.94163397873251e-13,0.001,0.0835695271371435,17,1000,50.0821869929101,0.0500821869929101
11,1,717,101177,2.79852669456578e-14,0.001,0.084492018582216,23,1000,40.2409165489391,0.0402409165489391
12,1,810,109907,1.4714542978221e-13,0.001,0.141797544888493,20,1000,26.0393860156426,0.0260393860156426
3,2,56,90785,7.03500814148347e-05,0.001,0.00971944639749407,0,1000,611.352198616199,0.611352198616199
4,2,117,90836,1.94771720857877e-07,0.001,0.00806487048516051,0,1000,519.833254334551,0.519833254334551
5,2,190,92352,1.11684612106677e-12,0.001,0.0351611898319564,6,1000,196.537896582317,0.196537896582317
6,2,269,92520,6.57853594194935e-10,0.001,0.0246312649373048,13,1000,185.918505113835,0.185918505113835
7,2,344,93380,2.09439584544373e-10,0.001,0.0657243500452322,15,1000,98.3147372559343,0.0983147372559343
8,2,442,94065,5.04659359952726e-14,0.00100200400801603,0.0729867164392445,19,998,52.8146918969431,0.0529205329628688
9,2,511,98637,2.58051851217837e-14,0.001,0.120127578177862,19,1000,41.0076458436866,0.0410076458436866
10,2,620,99295,1.52044351509106e-14,0.001,0.10675815638496,20,1000,51.1337708997858,0.0511337708997858
11,2,727,103695,1.96082547955972e-16,0.001,0.137381171843978,17,1000,21.5829043852331,0.0215829043852331
12,2,862,110976,2.45510319908416e-16,0.001,0.184668548364743,14,1000,15.2992778050292,0.0152992778050292
3,3,57,94928,3.08833308866304e-05,0.001,0.0178118026155895,1,1000,532.173810414771,0.532173810414771
4,3,123,95711,3.84434121241068e-10,0.001,0.0147244091212846,3,1000,398.189682630488,0.398189682630488
5,3,184,96879,4.37895502269312e-08,0.001,0.017813999762191,4,1000,327.388662314954,0.327388662314954
6,3,270,98565,2.57046589709095e-10,0.001,0.0228554937339077,4,1000,223.184857354803,0.223184857354803
7,3,353,101665,9.92208205936672e-11,0.001,0.0310619016326852,11,1000,163.73104369845,0.16373104369845
8,3,419,104120,4.13353994884512e-15,0.001,0.0577378567398507,19,1000,75.7587244077453,0.0757587244077453
9,3,541,106160,6.91587934802628e-12,0.001,0.0338369799365576,26,1000,89.7556668588521,0.0897556668588521
10,3,622,107630,2.95399764639345e-16,0.001,0.0738143515711336,17,1000,51.9291406671049,0.0519291406671049
11,3,699,108710,2.91569622521009e-15,0.001,0.0764844550041785,22,1000,39.0720622764402,0.0390720622764402
12,3,805,115325,4.01689671079951e-19,0.001,0.227727139142594,15,1000,11.5569893055174,0.0115569893055174
3,4,55,99008,4.70062943356111e-05,0.001,0.00685944294985627,0,1000,656.803269162823,0.656803269162823
4,4,123,99144,5.60513819611345e-09,0.001,0.00835594410209458,0,1000,446.779693001393,0.446779693001393
5,4,202,100256,3.68451425717045e-09,0.001,0.0133581694666641,2,1000,315.772882222585,0.315772882222585
6,4,258,100988,3.16717567052875e-11,0.001,0.0336246520909628,8,1000,173.595992803788,0.173595992803788
7,4,339,104624,7.42332645572515e-12,0.001,0.021803302064409,17,1000,157.931765430141,0.157931765430141
8,4,433,108859,4.91089403315509e-13,0.001,0.0382829673069785,16,1000,111.108694801145,0.111108694801145
9,4,507,110389,3.4349926585858e-13,0.001,0.062001827380697,24,1000,63.9296143319081,0.0639296143319081
10,4,602,112706,1.11977712090174e-15,0.001,0.0756493274856254,24,1000,58.2560254756867,0.0582560254756867
11,4,694,115810,8.13278364493641e-13,0.001,0.106703325726546,22,1000,29.0519401584173,0.0290519401584173
12,4,817,118366,2.54715131965016e-16,0.001,0.171463325154973,24,1000,22.2162296115006,0.0222162296115006
3,5,56,3044,8.19717369576033e-05,0.001,0.0120350020024501,1,1000,602.011165491723,0.602011165491723
4,5,117,3485,4.54640022973879e-09,0.001,0.0101120239266746,2,1000,433.920382967791,0.433920382967791
5,5,182,4155,1.04356718202084e-09,0.001,0.0290533637672845,10,1000,195.854136462857,0.195854136462857
6,5,289,5445,1.39611711312779e-15,0.001,0.0547717076469351,15,1000,102.542069783144,0.102542069783144
7,5,337,7585,3.19124814648872e-18,0.001,0.0329778364748273,14,1000,117.460165744989,0.117460165744989
8,5,433,8045,4.78529002628112e-10,0.001,0.0444982998873068,18,1000,103.414058796762,0.103414058796762
9,5,510,8843,1.98585562999858e-14,0.001,0.0457235666311272,22,1000,81.4425111417486,0.0814425111417486
10,5,610,13708,2.89752218312212e-13,0.001,0.0558687406342181,25,1000,57.2450227273868,0.0572450227273868
