1,16,0.31331147,15,16,0.14932558,14,15,0.17030127,2,14,0.13003148,3,14,0.2021406,4,15,0.15008243,13,16,0.1456386,12,13,0.18742331,11,12,0.1610608,5,11,0.13434182,10,11,0.10217998,6,10,0.16282121,7,10,0.13392132,8,12,0.11837056,9,13,0.15198453,-11756.127,48.258699,-0.78288111,-11707.085
1,16,0.32547057,15,16,0.13939668,14,15,0.20137399,2,14,0.12285129,3,14,0.20872321,4,15,0.17701471,13,16,0.16006708,12,13,0.15881933,11,12,0.16048012,5,11,0.17477462,10,11,0.10577943,6,10,0.13853422,7,10,0.15356059,8,12,0.11982796,9,13,0.1552566,-11759.875,50.038608,-2.0605572,-11707.776
1,16,0.3421134,15,16,0.1258362,14,15,0.15590308,2,14,0.11084475,3,14,0.16716692,4,15,0.16334031,13,16,0.15683046,12,13,0.18275355,11,12,0.18530192,5,11,0.11861931,10,11,0.18303487,6,10,0.16047784,7,10,0.14360425,8,12,0.11251378,9,13,0.13262432,-11760.196,48.819299,-2.3383752,-11709.038
1,16,0.27728184,15,16,0.14973208,14,15,0.15665201,2,14,0.13617461,3,14,0.16734697,4,15,0.17877474,13,16,0.13225066,12,13,0.15265096,11,12,0.13468005,5,11,0.12482805,10,11,0.1367741,6,10,0.1500127,7,10,0.13768891,8,12,0.14388234,9,13,0.13716314,-11751.572,46.317864,-0.3430922,-11704.911
1,16,0.27184217,15,16,0.14961802,14,15,0.1551247,2,14,0.14669562,3,14,0.17653137,4,15,0.15593155,13,16,0.12871302,12,13,0.18416817,11,12,0.16316706,5,11,0.13786078,10,11,0.13999804,6,10,0.14498719,7,10,0.157149,8,12,0.096520627,9,13,0.14881635,-11752.918,47.142473,-1.9347597,-11703.84
1,16,0.30913013,15,16,0.15123748,14,15,0.16644017,2,14,0.11953853,3,14,0.13621624,4,15,0.1979666,13,16,0.12610751,12,13,0.17640781,11,12,0.16469596,5,11,0.13126914,10,11,0.15032925,6,10,0.15251677,7,10,0.13792447,8,12,0.093736564,9,13,0.1229945,-11758.901,46.730222,-4.9281822,-11707.243
1,16,0.29736022,15,16,0.14187541,14,15,0.17877895,2,14,0.12264834,3,14,0.16510981,4,15,0.16470157,13,16,0.12897713,12,13,0.20422245,11,12,0.1350479,5,11,0.12187861,10,11,0.15973261,6,10,0.14812581,7,10,0.13383466,8,12,0.12233222,9,13,0.13632143,-11754.516,47.218942,-0.45622399,-11706.841
1,16,0.28081863,15,16,0.16846615,14,15,0.16222846,2,14,0.12008372,3,14,0.16983848,4,15,0.17696713,13,16,0.14189843,12,13,0.13527009,11,12,0.16637975,5,11,0.13826179,10,11,0.1435751,6,10,0.15938826,7,10,0.15353616,8,12,0.14981879,9,13,0.13998732,-11753.113,48.130365,-0.17783912,-11704.805
1,16,0.28510024,15,16,0.15020815,14,15,0.20191559,2,14,0.14384487,3,14,0.14172971,4,15,0.14824631,13,16,0.1399179,12,13,0.17207705,11,12,0.15473212,5,11,0.12774051,10,11,0.13734728,6,10,0.16390424,7,10,0.11005865,8,12,0.13056919,9,13,0.13964588,-11756.81,46.940754,-0.11731609,-11709.752
1,16,0.30736598,15,16,0.15840906,14,15,0.15655221,2,14,0.13797938,3,14,0.19619193,4,15,0.17292728,13,16,0.1320139,12,13,0.16792382,11,12,0.15598605,5,11,0.16431199,10,11,0.11545214,6,10,0.15229259,7,10,0.1269267,8,12,0.14155473,9,13,0.15592508,-11753.331,48.836257,-0.32568768,-11704.169
