1,4,0.16094281,2,4,0.15455637,3,4,0.2938008,-3422.2581,12.185999,-0.57752481,-3409.4945
1,4,0.1405172,2,4,0.12649487,3,4,0.35026622,-3424.0452,12.345566,-2.2295402,-3409.4701
1,4,0.12321738,2,4,0.17545852,3,4,0.29810054,-3424.343,11.935529,-2.4786187,-3409.9288
1,4,0.11785414,2,4,0.16249721,3,4,0.34007203,-3424.3517,12.408468,-2.4492355,-3409.494
1,4,0.15984616,2,4,0.1719281,3,4,0.3113215,-3422.5955,12.861915,-1.027622,-3408.706
1,4,0.17262733,2,4,0.13308387,3,4,0.35125885,-3423.3179,13.139401,-1.7899567,-3408.3886
1,4,0.15417688,2,4,0.14147447,3,4,0.32799565,-3421.8635,12.47294,-0.20143115,-3409.1892
1,4,0.18382104,2,4,0.13658362,3,4,0.33005322,-3423.2372,13.009158,-1.7509057,-3408.4771
1,4,0.12344318,2,4,0.15753517,3,4,0.30891867,-3423.5199,11.79794,-1.6257199,-3410.0962
1,4,0.1727424,2,4,0.14174389,3,4,0.3095635,-3422.3092,12.480996,-0.67749092,-3409.1507
1,4,0.16381,2,4,0.17767104,3,4,0.30194326,-3423.3472,12.868486,-1.8812415,-3408.5975
1,4,0.12780633,2,4,0.13954349,3,4,0.31636527,-3423.5048,11.674302,-1.6250419,-3410.2055
1,4,0.15023822,2,4,0.14705642,3,4,0.3129272,-3421.7334,12.204437,-0.072634036,-3409.4563
1,4,0.16046632,2,4,0.1602432,3,4,0.28737386,-3422.6883,12.161668,-0.99155711,-3409.5351
1,4,0.1634064,2,4,0.14429423,3,4,0.29712129,-3422.1893,12.096438,-0.50837683,-3409.5844
1,4,0.10780526,2,4,0.14763309,3,4,0.30989747,-3426.6003,11.306716,-3.9426413,-3411.3509
1,4,0.1581327,2,4,0.1687024,3,4,0.33887007,-3422.6777,13.314103,-1.1014644,-3408.2622
1,4,0.16709253,2,4,0.15298992,3,4,0.29517232,-3422.3838,12.305095,-0.7216992,-3409.357
1,4,0.14253422,2,4,0.1366317,3,4,0.3613667,-3423.5927,12.810652,-2.0044348,-3408.7776
1,4,0.1683039,2,4,0.14775904,3,4,0.30975815,-3422.0414,12.516422,-0.39886414,-3409.1261
1,4,0.1555581,2,4,0.15432717,3,4,0.28471695,-3422.6273,11.892044,-0.89122608,-3409.8441
1,4,0.18115955,2,4,0.14668531,3,4,0.32953187,-3422.936,13.147535,-1.4297224,-3408.3587
1,4,0.15319565,2,4,0.13691875,3,4,0.33070674,-3422.1001,12.416423,-0.42599368,-3409.2577
1,4,0.13835388,2,4,0.16643463,3,4,0.32395196,-3422.3414,12.574809,-0.69353909,-3409.0731
1,4,0.15920879,2,4,0.15308085,3,4,0.31110337,-3421.7704,12.46786,-0.11261315,-3409.1899
1,4,0.17515879,2,4,0.17038358,3,4,0.27974635,-3424.376,12.505774,-2.8438465,-3409.0264
1,4,0.14500672,2,4,0.16501127,3,4,0.35165854,-3422.8487,13.233531,-1.3009126,-3408.3142
1,4,0.15337301,2,4,0.15265222,3,4,0.32825205,-3421.75,12.685546,-0.09305211,-3408.9714
1,4,0.16877785,2,4,0.1415661,3,4,0.33964145,-3422.4317,12.999708,-0.82551668,-3408.6065
1,4,0.14813904,2,4,0.14823011,3,4,0.30268667,-3421.9425,11.981116,-0.27203197,-3409.6893
1,4,0.15164239,2,4,0.13989205,3,4,0.3455341,-3422.3998,12.741371,-0.7665108,-3408.8919
