9,10,0.1212926,1,9,0.1681541,2,9,0.12769888,3,10,0.1502955,8,10,0.28411267,7,8,0.14826259,4,7,0.17168493,5,7,0.1997469,6,8,0.17018824,-7860.0888,30.828728,-2.5610668,-7826.699
9,10,0.11196699,1,9,0.13025623,2,9,0.15190971,3,10,0.16642343,8,10,0.2274043,7,8,0.14812285,4,7,0.18042082,5,7,0.15599924,6,8,0.14079644,-7861.9193,28.266,-1.6499332,-7832.0034
9,10,0.11736046,1,9,0.12864603,2,9,0.14786371,3,10,0.19216503,8,10,0.25496333,7,8,0.19026318,4,7,0.15531705,5,7,0.16886236,6,8,0.15074401,-7862.86,30.123703,-2.6677177,-7830.0686
9,10,0.13858563,1,9,0.17406355,2,9,0.12729023,3,10,0.16345567,8,10,0.30448125,7,8,0.16630499,4,7,0.15869496,5,7,0.15839507,6,8,0.1520308,-7860.0044,30.866043,-0.88034088,-7828.2581
9,10,0.1018563,1,9,0.14857123,2,9,0.13634091,3,10,0.16486879,8,10,0.2877463,7,8,0.17854137,4,7,0.16218556,5,7,0.16958469,6,8,0.12503538,-7860.5317,29.494611,-1.158251,-7829.8789
9,10,0.13657061,1,9,0.13780923,2,9,0.1365695,3,10,0.14952559,8,10,0.29148672,7,8,0.12458976,4,7,0.1674535,5,7,0.16821835,6,8,0.14047951,-7858.0961,29.054056,-0.63942258,-7828.4027
9,10,0.10986931,1,9,0.15857355,2,9,0.14525078,3,10,0.12493934,8,10,0.27471415,7,8,0.15889849,4,7,0.17514629,5,7,0.16781133,6,8,0.16650293,-7860.2149,29.634124,-0.013920465,-7830.5669
9,10,0.14659274,1,9,0.14041929,2,9,0.14614416,3,10,0.14062443,8,10,0.26746583,7,8,0.13274644,4,7,0.17539447,5,7,0.17385567,6,8,0.15247037,-7856.7712,29.514268,-0.93915571,-7826.3178
9,10,0.13747882,1,9,0.12930654,2,9,0.12884222,3,10,0.14080928,8,10,0.27175306,7,8,0.11182648,4,7,0.13092467,5,7,0.17516897,6,8,0.19979717,-7865.9492,28.518144,-3.8333042,-7833.5978
9,10,0.13706493,1,9,0.13568839,2,9,0.11516642,3,10,0.15592945,8,10,0.28585792,7,8,0.16667213,4,7,0.16546489,5,7,0.16521053,6,8,0.17348637,-7860.2076,30.01082,-2.3192159,-7827.8775
9,10,0.13820718,1,9,0.13803731,2,9,0.14712958,3,10,0.14187311,8,10,0.26853527,7,8,0.16061246,4,7,0.18508496,5,7,0.16056214,6,8,0.13051747,-7857.8989,29.41119,-1.4293653,-7827.0583
9,10,0.14530264,1,9,0.13523848,2,9,0.15570073,3,10,0.14206609,8,10,0.22567578,7,8,0.16463904,4,7,0.17057674,5,7,0.17414986,6,8,0.18538074,-7861.2661,29.974602,-1.4363105,-7829.8552
9,10,0.13340037,1,9,0.13024651,2,9,0.15176234,3,10,0.14405464,8,10,0.28751168,7,8,0.13321343,4,7,0.16466524,5,7,0.15887524,6,8,0.16520849,-7857.2533,29.378759,-0.10994039,-7827.7646
9,10,0.15528822,1,9,0.13161574,2,9,0.11837045,3,10,0.14739376,8,10,0.27940833,7,8,0.16209581,4,7,0.16771723,5,7,0.15686622,6,8,0.13459727,-7860.2052,29.067061,-0.91121765,-7830.227
9,10,0.13426578,1,9,0.15661334,2,9,0.15233007,3,10,0.19758459,8,10,0.2774112,7,8,0.12689115,4,7,0.19039092,5,7,0.17498998,6,8,0.16334512,-7862.5722,31.476443,-1.7195932,-7829.3761
9,10,0.11023644,1,9,0.15960194,2,9,0.13698647,3,10,0.15072257,8,10,0.32019406,7,8,0.13254384,4,7,0.14863857,5,7,0.18494333,6,8,0.16605735,-7860.7206,30.198492,-1.5548609,-7828.9673
9,10,0.12937215,1,9,0.16282394,2,9,0.10942562,3,10,0.15882172,8,10,0.25263294,7,8,0.13281107,4,7,0.15044227,5,7,0.15197509,6,8,0.16101043,-7862.362,28.186304,-1.2649677,-7832.9107
9,10,0.15105619,1,9,0.13354783,2,9,0.12641547,3,10,0.14357121,8,10,0.29493309,7,8,0.1563335,4,7,0.16956174,5,7,0.17772113,6,8,0.15334107,-7857.9581,30.129625,-1.6850481,-7826.1434
9,10,0.12455336,1,9,0.11592423,2,9,0.1530319,3,10,0.12916817,8,10,0.32359349,7,8,0.16245674,4,7,0.17116707,5,7,0.16733646,6,8,0.1420621,-7861.8733,29.78587,-1.3171494,-7830.7703
9,10,0.1451413,1,9,0.14822747,2,9,0.12961664,3,10,0.15089966,8,10,0.2844727,7,8,0.12932238,4,7,0.215192,5,7,0.15311486,6,8,0.16156433,-7860.9178,30.351026,-0.40524157,-7830.1616
9,10,0.12169067,1,9,0.14580587,2,9,0.14674857,3,10,0.15059165,8,10,0.30005639,7,8,0.14298684,4,7,0.19905324,5,7,0.16590528,6,8,0.15044077,-7858.1149,30.465586,-0.2307448,-7827.4186
9,10,0.13330419,1,9,0.13568743,2,9,0.14393835,3,10,0.14699008,8,10,0.25680404,7,8,0.19011707,4,7,0.16943753,5,7,0.16226524,6,8,0.14278151,-7858.8507,29.626509,-2.0298489,-7827.1943
9,10,0.12609339,1,9,0.16734912,2,9,0.13584723,3,10,0.13767193,8,10,0.30698603,7,8,0.14928294,4,7,0.17639907,5,7,0.14323528,6,8,0.14465458,-7859.5203,29.750392,-1.9630853,-7827.8069
9,10,0.14122983,1,9,0.1357042,2,9,0.13575782,3,10,0.15299644,8,10,0.27638127,7,8,0.15023829,4,7,0.17018345,5,7,0.13974354,6,8,0.13886226,-7858.7421,28.821942,-0.57474206,-7829.3454
9,10,0.13799905,1,9,0.136803,2,9,0.14906463,3,10,0.13784167,8,10,0.29380739,7,8,0.1177039,4,7,0.16771328,5,7,0.17175846,6,8,0.17242295,-7858.1828,29.702287,-2.0010882,-7826.4795
9,10,0.11377434,1,9,0.15484755,2,9,0.12081455,3,10,0.19510023,8,10,0.27206022,7,8,0.15477784,4,7,0.14539955,5,7,0.18703269,6,8,0.14302223,-7862.8529,29.736584,-1.5006347,-7831.6157
9,10,0.11050481,1,9,0.1519135,2,9,0.14475443,3,10,0.15130004,8,10,0.30152898,7,8,0.1643982,4,7,0.1889658,5,7,0.16213538,6,8,0.16098115,-7858.6979,30.729646,-0.31157552,-7827.6567
9,10,0.13235914,1,9,0.13580299,2,9,0.1417162,3,10,0.13058598,8,10,0.30103473,7,8,0.14116987,4,7,0.15074921,5,7,0.15678456,6,8,0.15632471,-7858.6119,28.930548,-1.5292889,-7828.1521
