1,12,0.15702848,11,12,0.12567906,10,11,0.18959068,2,10,0.12167141,3,10,0.165485,9,11,0.16212605,4,9,0.14446405,8,9,0.15921089,5,8,0.16819098,6,8,0.14520515,7,12,0.13625188,-9130.0177,33.498073,-0.77018453,-9095.7494
1,12,0.14302874,11,12,0.12413004,10,11,0.17815226,2,10,0.13113983,3,10,0.17502305,9,11,0.15257592,4,9,0.14447611,8,9,0.17960145,5,8,0.14545426,6,8,0.15665218,7,12,0.15485868,-9127.8863,33.701851,-0.13989266,-9094.0446
1,12,0.15172561,11,12,0.11416574,10,11,0.15673919,2,10,0.1386568,3,10,0.136117,9,11,0.15741522,4,9,0.13919625,8,9,0.17022813,5,8,0.16100945,6,8,0.16051438,7,12,0.14867825,-9127.5557,32.68892,-0.42268718,-9094.4441
1,12,0.15494048,11,12,0.12762854,10,11,0.16723966,2,10,0.1235368,3,10,0.16151417,9,11,0.13687228,4,9,0.14720574,8,9,0.19645419,5,8,0.13837229,6,8,0.14998088,7,12,0.14682613,-9128.9369,33.011423,-1.2428418,-9094.6826
1,12,0.15952535,11,12,0.14346143,10,11,0.16804018,2,10,0.10976374,3,10,0.17378428,9,11,0.11470489,4,9,0.1624578,8,9,0.187383,5,8,0.14211526,6,8,0.13408997,7,12,0.16578244,-9134.1794,33.222167,-0.27479427,-9100.6824
1,12,0.15419682,11,12,0.1346703,10,11,0.17711865,2,10,0.12657415,3,10,0.14407907,9,11,0.14393195,4,9,0.1801807,8,9,0.17316372,5,8,0.15897638,6,8,0.14014282,7,12,0.15202155,-9129.5901,33.701122,-0.12305249,-9095.7659
1,12,0.12028774,11,12,0.12691007,10,11,0.16641706,2,10,0.14006614,3,10,0.15774289,9,11,0.14491197,4,9,0.11174438,8,9,0.21755097,5,8,0.16663,6,8,0.13299172,7,12,0.19164456,-9136.4413,33.53795,-0.068004003,-9102.8353
1,12,0.12699849,11,12,0.096348904,10,11,0.12296597,2,10,0.14657484,3,10,0.14503891,9,11,0.14339303,4,9,0.1523167,8,9,0.21106012,5,8,0.14272669,6,8,0.15925453,7,12,0.18835166,-9138.5418,32.700597,-0.14503065,-9105.6962
1,12,0.14217684,11,12,0.14031653,10,11,0.20550335,2,10,0.14638841,3,10,0.14616766,9,11,0.12840055,4,9,0.16260544,8,9,0.16696464,5,8,0.16829149,6,8,0.16203661,7,12,0.1563365,-9131.9848,34.50376,-1.4694399,-9096.0116
1,12,0.13466572,11,12,0.12807444,10,11,0.15013978,2,10,0.12768814,3,10,0.15256485,9,11,0.15525748,4,9,0.16905896,8,9,0.17010304,5,8,0.14869919,6,8,0.14414031,7,12,0.19339615,-9130.4058,33.475762,-0.42340177,-9096.5066
1,12,0.15852123,11,12,0.15838287,10,11,0.10793976,2,10,0.15007357,3,10,0.16453728,9,11,0.15640365,4,9,0.14354563,8,9,0.19020732,5,8,0.15889587,6,8,0.15047147,7,12,0.13060656,-9137.0222,33.391704,-0.27185609,-9103.3586
1,12,0.12555106,11,12,0.12278214,10,11,0.16235225,2,10,0.12922765,3,10,0.15030454,9,11,0.14669418,4,9,0.17685781,8,9,0.16252168,5,8,0.15193093,6,8,0.14487718,7,12,0.1578654,-9129.1571,32.619296,-1.0404026,-9095.4974
1,12,0.14127035,11,12,0.14207037,10,11,0.15216267,2,10,0.14252499,3,10,0.14473976,9,11,0.14720292,4,9,0.16151156,8,9,0.16658168,5,8,0.17305467,6,8,0.13667616,7,12,0.17023544,-9128.5427,33.560611,-0.072769718,-9094.9093
1,12,0.12478724,11,12,0.11567438,10,11,0.14017259,2,10,0.15376718,3,10,0.14964352,9,11,0.14237782,4,9,0.15233433,8,9,0.17175754,5,8,0.14295143,6,8,0.16353571,7,12,0.15692074,-9130.2722,32.27845,-1.7803948,-9096.2134
1,12,0.15510899,11,12,0.12209022,10,11,0.12952008,2,10,0.11414556,3,10,0.16591276,9,11,0.17700957,4,9,0.15173108,8,9,0.17902207,5,8,0.13000908,6,8,0.18150133,7,12,0.15745591,-9134.4784,33.270133,-1.5123156,-9099.696
1,12,0.14672555,11,12,0.1145419,10,11,0.15019559,2,10,0.16335673,3,10,0.1630169,9,11,0.16931646,4,9,0.10317022,8,9,0.21281283,5,8,0.14569025,6,8,0.1379347,7,12,0.1702491,-9136.1621,33.540205,-2.4984143,-9100.1234
1,12,0.1528209,11,12,0.11638959,10,11,0.14152196,2,10,0.11763441,3,10,0.15252317,9,11,0.16198169,4,9,0.13456861,8,9,0.19101379,5,8,0.16009378,6,8,0.15132119,7,12,0.14201834,-9130.1215,32.437749,-0.16909821,-9097.5146
1,12,0.17878262,11,12,0.11082402,10,11,0.13193777,2,10,0.16907153,3,10,0.16167917,9,11,0.14387163,4,9,0.13552863,8,9,0.20803159,5,8,0.18368526,6,8,0.16248625,7,12,0.15756705,-9138.7348,34.86931,-2.6673556,-9101.1981
1,12,0.14228845,11,12,0.11789066,10,11,0.12084511,2,10,0.12319305,3,10,0.15652215,9,11,0.15903461,4,9,0.13704248,8,9,0.1758375,5,8,0.15654483,6,8,0.14302157,7,12,0.17478846,-9131.4261,32.140177,-0.27658062,-9099.0094
1,12,0.14947735,11,12,0.096372597,10,11,0.19291512,2,10,0.14163878,3,10,0.14838949,9,11,0.18099307,4,9,0.14210263,8,9,0.16786142,5,8,0.14169589,6,8,0.14758464,7,12,0.19035031,-9132.1278,33.987626,-0.81913965,-9097.321
1,12,0.1290076,11,12,0.11784885,10,11,0.17102656,2,10,0.1251834,3,10,0.14764296,9,11,0.12389761,4,9,0.17437321,8,9,0.14687286,5,8,0.16842932,6,8,0.15307694,7,12,0.18957273,-9132.8084,32.938641,-2.7275447,-9097.1422
1,12,0.14286429,11,12,0.12831637,10,11,0.15678991,2,10,0.12670608,3,10,0.16132012,9,11,0.15086099,4,9,0.19698565,8,9,0.17092275,5,8,0.15782982,6,8,0.12639145,7,12,0.18336735,-9133.7815,34.047096,-0.32479418,-9099.4096
1,12,0.14897711,11,12,0.12876283,10,11,0.18143318,2,10,0.12511323,3,10,0.16670229,9,11,0.12817784,4,9,0.12431459,8,9,0.18787584,5,8,0.13826429,6,8,0.15573503,7,12,0.14866163,-9131.1628,32.680357,-0.43607515,-9098.0464
1,12,0.15461468,11,12,0.12871619,10,11,0.16664863,2,10,0.14402424,3,10,0.14540734,9,11,0.14526441,4,9,0.15402271,8,9,0.17799482,5,8,0.1637433,6,8,0.097557189,7,12,0.15164256,-9135.2311,32.592722,-0.0014294472,-9102.6369
1,12,0.18228855,11,12,0.09912567,10,11,0.16534349,2,10,0.13871567,3,10,0.15396876,9,11,0.15217605,4,9,0.14095806,8,9,0.1738345,5,8,0.16433849,6,8,0.15569824,7,12,0.15892299,-9129.801,33.707409,-0.22341752,-9095.8702
1,12,0.16849208,11,12,0.10448366,10,11,0.13531322,2,10,0.1239906,3,10,0.16407551,9,11,0.1674907,4,9,0.16055579,8,9,0.16953207,5,8,0.14398184,6,8,0.14954062,7,12,0.15227434,-9130.7298,32.794608,-2.8476259,-9095.0875
