1,18,0.18397715,17,18,0.14986201,16,17,0.13325901,15,16,0.13983919,2,15,0.13550133,3,15,0.15632322,4,16,0.15498273,14,17,0.16440611,5,14,0.1670952,13,14,0.14781764,12,13,0.1298423,11,12,0.16840437,6,11,0.15053388,7,11,0.13133823,8,12,0.12576288,9,13,0.14683174,10,18,0.1144209,-13552.398,50.003958,-2.781055,-13499.613
1,18,0.17021363,17,18,0.16631311,16,17,0.14077745,15,16,0.16785899,2,15,0.12867705,3,15,0.14644594,4,16,0.1526419,14,17,0.1582811,5,14,0.17598867,13,14,0.21698416,12,13,0.14182832,11,12,0.15306942,6,11,0.14891247,7,11,0.1518778,8,12,0.11899512,9,13,0.15401269,10,18,0.14706923,-13552.307,52.798941,-0.33835059,-13499.17
1,18,0.14938355,17,18,0.17309183,16,17,0.14279158,15,16,0.15808839,2,15,0.099606744,3,15,0.17357081,4,16,0.13660266,14,17,0.12067701,5,14,0.18050629,13,14,0.1585673,12,13,0.12679627,11,12,0.16989008,6,11,0.18713325,7,11,0.13907122,8,12,0.14490219,9,13,0.14558147,10,18,0.14059759,-13555.51,50.937165,-0.9947175,-13503.578
1,18,0.16336002,17,18,0.14613951,16,17,0.15821825,15,16,0.14818458,2,15,0.13376318,3,15,0.15606249,4,16,0.13966207,14,17,0.13084769,5,14,0.1268339,13,14,0.22833318,12,13,0.12652306,11,12,0.16353328,6,11,0.17081056,7,11,0.12337027,8,12,0.15445647,9,13,0.13860351,10,18,0.1412772,-13556.655,50.999584,-1.642717,-13504.013
1,18,0.14041838,17,18,0.14815702,16,17,0.17926117,15,16,0.16765704,2,15,0.14230714,3,15,0.14603638,4,16,0.1420832,14,17,0.12868685,5,14,0.17088794,13,14,0.21566843,12,13,0.1620591,11,12,0.19529106,6,11,0.16381459,7,11,0.1591662,8,12,0.12347817,9,13,0.12891382,10,18,0.15614735,-13556.704,53.400677,-2.5855141,-13500.718
1,18,0.17260837,17,18,0.16946956,16,17,0.13169726,15,16,0.15619986,2,15,0.13857655,3,15,0.15335269,4,16,0.13416972,14,17,0.12732659,5,14,0.17276799,13,14,0.18501683,12,13,0.13167075,11,12,0.18664761,6,11,0.17128773,7,11,0.1702664,8,12,0.13643791,9,13,0.14593656,10,18,0.13849256,-13547.583,52.438499,-0.27188278,-13494.873
1,18,0.1998816,17,18,0.16013121,16,17,0.13130799,15,16,0.15000772,2,15,0.13262908,3,15,0.15844599,4,16,0.13073422,14,17,0.13820149,5,14,0.17494942,13,14,0.16694006,12,13,0.18242699,11,12,0.16497518,6,11,0.19215022,7,11,0.13509829,8,12,0.11393186,9,13,0.14890037,10,18,0.16190645,-13555.784,52.852363,-0.13241465,-13502.8
1,18,0.18107608,17,18,0.13710526,16,17,0.14665876,15,16,0.13287345,2,15,0.15049685,3,15,0.13464778,4,16,0.11956217,14,17,0.14267331,5,14,0.14986257,13,14,0.20058126,12,13,0.13646424,11,12,0.16741655,6,11,0.19566361,7,11,0.14939538,8,12,0.12512286,9,13,0.14311166,10,18,0.14035019,-13552.628,51.06124,-1.9100959,-13499.656
1,18,0.20193916,17,18,0.15984035,16,17,0.13961148,15,16,0.17018177,2,15,0.14208088,3,15,0.11107678,4,16,0.12550881,14,17,0.16264453,5,14,0.16002696,13,14,0.16918189,12,13,0.15381756,11,12,0.16428871,6,11,0.16310875,7,11,0.15163199,8,12,0.15216089,9,13,0.15835335,10,18,0.1309971,-13553.042,52.329019,-2.7752548,-13497.938
1,18,0.12833706,17,18,0.15740609,16,17,0.11734673,15,16,0.1434838,2,15,0.13139713,3,15,0.12323287,4,16,0.13837283,14,17,0.1436196,5,14,0.15977158,13,14,0.22094242,12,13,0.12235349,11,12,0.16043821,6,11,0.16980759,7,11,0.16417551,8,12,0.1387907,9,13,0.14118829,10,18,0.15375696,-13555.55,50.288417,-0.7515445,-13504.51
