1,22,0.18641898,21,22,0.13794145,20,21,0.13683991,19,20,0.15741343,18,19,0.16183435,2,18,0.18229747,3,18,0.13591776,4,19,0.14664719,5,20,0.19893424,17,21,0.18014287,6,17,0.12136703,16,17,0.17840773,15,16,0.12574028,14,15,0.12945784,7,14,0.16762555,13,14,0.15744609,8,13,0.13811645,9,13,0.15707214,10,15,0.20778025,11,16,0.17606463,12,22,0.12377264,-16095.194,66.144766,-1.3728966,-16027.677
1,22,0.12691257,21,22,0.19999809,20,21,0.14433728,19,20,0.11345022,18,19,0.19223595,2,18,0.13286854,3,18,0.15946278,4,19,0.16508469,5,20,0.16150617,17,21,0.15000454,6,17,0.12835175,16,17,0.15522806,15,16,0.11761272,14,15,0.18630176,7,14,0.14513372,13,14,0.13310928,8,13,0.15579363,9,13,0.15550461,10,15,0.16897758,11,16,0.14027122,12,22,0.11732038,-16102.335,62.989311,-1.0086585,-16038.337
1,22,0.11127871,21,22,0.15490813,20,21,0.15862281,19,20,0.13163969,18,19,0.15481737,2,18,0.17512723,3,18,0.13927486,4,19,0.17719601,5,20,0.18346049,17,21,0.15208513,6,17,0.16598653,16,17,0.17409498,15,16,0.12170437,14,15,0.18480945,7,14,0.16986004,13,14,0.11443813,8,13,0.14332291,9,13,0.13017656,10,15,0.1721217,11,16,0.1474042,12,22,0.17184447,-16105.038,64.683475,-0.99447668,-16039.36
1,22,0.16083197,21,22,0.16175237,20,21,0.13678756,19,20,0.14894473,18,19,0.16418309,2,18,0.15562315,3,18,0.11829721,4,19,0.13607587,5,20,0.17174228,17,21,0.1642561,6,17,0.11189212,16,17,0.1804915,15,16,0.1115841,14,15,0.15309628,7,14,0.16569635,13,14,0.14230765,8,13,0.15352134,9,13,0.16436736,10,15,0.19047802,11,16,0.16498261,12,22,0.12536563,-16091.287,63.645545,-1.0527618,-16026.589
1,22,0.15040567,21,22,0.1409748,20,21,0.12642812,19,20,0.14327139,18,19,0.18057833,2,18,0.15272941,3,18,0.13926789,4,19,0.1518834,5,20,0.1348946,17,21,0.15772193,6,17,0.1267191,16,17,0.16318909,15,16,0.14913381,14,15,0.14325705,7,14,0.16168957,13,14,0.1279794,8,13,0.14811208,9,13,0.14875636,10,15,0.19263213,11,16,0.13841585,12,22,0.12243359,-16089.137,62.009471,-1.6648538,-16025.462
1,22,0.17101423,21,22,0.1791607,20,21,0.15004525,19,20,0.15692367,18,19,0.12951051,2,18,0.1457911,3,18,0.14724919,4,19,0.17592138,5,20,0.16327297,17,21,0.16228697,6,17,0.12529663,16,17,0.15861435,15,16,0.11357724,14,15,0.13915844,7,14,0.13109696,13,14,0.14049859,8,13,0.122438,9,13,0.14341421,10,15,0.189811,11,16,0.16448977,12,22,0.10480628,-16093.835,62.287549,-1.2045575,-16030.343
1,22,0.20271094,21,22,0.14174564,20,21,0.14506358,19,20,0.15201123,18,19,0.14442151,2,18,0.17585746,3,18,0.15125265,4,19,0.16813049,5,20,0.16351309,17,21,0.11364874,6,17,0.15473074,16,17,0.11149095,15,16,0.1296884,14,15,0.15904765,7,14,0.13520175,13,14,0.13562588,8,13,0.1513759,9,13,0.14359025,10,15,0.16794639,11,16,0.17531631,12,22,0.096495023,-16101.866,62.377291,-0.92215805,-16038.566
1,22,0.1909737,21,22,0.18640582,20,21,0.12462544,19,20,0.18398689,18,19,0.1464625,2,18,0.13505032,3,18,0.16015851,4,19,0.14245893,5,20,0.16358976,17,21,0.15900032,6,17,0.11553018,16,17,0.16106499,15,16,0.11320849,14,15,0.13277853,7,14,0.14706959,13,14,0.1256085,8,13,0.14949749,9,13,0.15978884,10,15,0.17374378,11,16,0.1658479,12,22,0.093199478,-16098.575,62.600999,-1.6020868,-16034.372
1,22,0.16442343,21,22,0.12918566,20,21,0.17017047,19,20,0.16158769,18,19,0.1503756,2,18,0.15356895,3,18,0.16134094,4,19,0.14384376,5,20,0.13322557,17,21,0.18570548,6,17,0.13397908,16,17,0.15529018,15,16,0.15238938,14,15,0.14140905,7,14,0.17688817,13,14,0.122086,8,13,0.15454611,9,13,0.12251791,10,15,0.16762456,11,16,0.18262926,12,22,0.095344778,-16096.902,63.162641,-1.182962,-16032.557
1,22,0.14393217,21,22,0.11087685,20,21,0.18370366,19,20,0.12741993,18,19,0.1860079,2,18,0.13384392,3,18,0.14258148,4,19,0.129124,5,20,0.17618241,17,21,0.1872662,6,17,0.13542046,16,17,0.15627697,15,16,0.15854369,14,15,0.18515583,7,14,0.1327319,13,14,0.14010939,8,13,0.12955898,9,13,0.14621612,10,15,0.16387182,11,16,0.14162662,12,22,0.13803712,-16098.998,62.969749,-3.6263888,-16032.402
