1,22,0.1814747,21,22,0.11372349,20,21,0.17485574,19,20,0.18858166,18,19,0.15582409,2,18,0.11842419,3,18,0.18313974,4,19,0.13217501,5,20,0.15948029,17,21,0.13126975,6,17,0.15170822,16,17,0.1060884,15,16,0.13607789,14,15,0.18296508,7,14,0.13749027,13,14,0.12063536,8,13,0.14054351,9,13,0.13212364,10,15,0.14503079,11,16,0.15209375,12,22,0.13221414,-15046.132,61.518394,-0.11459177,-14984.499
1,22,0.16673405,21,22,0.098650796,20,21,0.14963678,19,20,0.16334081,18,19,0.16319501,2,18,0.15061918,3,18,0.17455327,4,19,0.12316085,5,20,0.17254656,17,21,0.13161398,6,17,0.14470311,16,17,0.1683891,15,16,0.19123545,14,15,0.1653755,7,14,0.13067213,13,14,0.15850051,8,13,0.13968734,9,13,0.13242798,10,15,0.1519053,11,16,0.14059151,12,22,0.13942061,-15051.224,63.139196,-1.8008505,-14986.284
1,22,0.15330159,21,22,0.1099203,20,21,0.20815768,19,20,0.23171672,18,19,0.17068596,2,18,0.13454067,3,18,0.14579629,4,19,0.11642715,5,20,0.11830777,17,21,0.12413844,6,17,0.17780619,16,17,0.15424136,15,16,0.14468695,14,15,0.17780882,7,14,0.17591838,13,14,0.11474651,8,13,0.13272546,9,13,0.12236538,10,15,0.15477974,11,16,0.14088087,12,22,0.13401386,-15053.133,62.859322,-1.4676887,-14988.806
1,22,0.13414022,21,22,0.13316594,20,21,0.14991522,19,20,0.18423313,18,19,0.14519912,2,18,0.13590238,3,18,0.15715081,4,19,0.14821515,5,20,0.15123497,17,21,0.14311365,6,17,0.16703266,16,17,0.12926345,15,16,0.16922623,14,15,0.19430358,7,14,0.15285076,13,14,0.1102793,8,13,0.14186722,9,13,0.16848974,10,15,0.16546126,11,16,0.10647611,12,22,0.15059784,-15051.354,62.762375,-0.48454327,-14988.107
1,22,0.14223949,21,22,0.10902695,20,21,0.20141367,19,20,0.17786096,18,19,0.15970165,2,18,0.12480607,3,18,0.13335494,4,19,0.15448056,5,20,0.15309059,17,21,0.12965598,6,17,0.17512709,16,17,0.13942517,15,16,0.17203594,14,15,0.22154332,7,14,0.13266082,13,14,0.1481485,8,13,0.13206068,9,13,0.131574,10,15,0.11035859,11,16,0.15344045,12,22,0.15598648,-15046.95,63.159838,-1.4345229,-14982.356
1,22,0.15319312,21,22,0.13073364,20,21,0.19908817,19,20,0.13731498,18,19,0.14194953,2,18,0.13325394,3,18,0.15082122,4,19,0.15332771,5,20,0.13854209,17,21,0.12581054,6,17,0.16645238,16,17,0.16896138,15,16,0.17324043,14,15,0.15881975,7,14,0.15670409,13,14,0.14848223,8,13,0.11588483,9,13,0.14950757,10,15,0.14754895,11,16,0.12518372,12,22,0.13803456,-15047.625,62.257097,-1.6228643,-14983.745
1,22,0.16349448,21,22,0.092066125,20,21,0.15463212,19,20,0.19267717,18,19,0.13153681,2,18,0.10431817,3,18,0.19729434,4,19,0.19180286,5,20,0.17108963,17,21,0.14223178,6,17,0.20769652,16,17,0.1166424,15,16,0.1568732,14,15,0.18148936,7,14,0.12367518,13,14,0.11116309,8,13,0.1308867,9,13,0.13464221,10,15,0.12367961,11,16,0.1501871,12,22,0.14193723,-15058.628,62.400321,-2.5887806,-14993.639
1,22,0.14820376,21,22,0.096635621,20,21,0.11682445,19,20,0.18282129,18,19,0.15285857,2,18,0.13609856,3,18,0.1446969,4,19,0.15303641,5,20,0.1843321,17,21,0.13225334,6,17,0.1652703,16,17,0.13645182,15,16,0.13132704,14,15,0.1949964,7,14,0.15258974,13,14,0.12417563,8,13,0.133724,9,13,0.13651074,10,15,0.13367307,11,16,0.15938609,12,22,0.1674506,-15047.806,61.666329,-0.34975251,-14985.79
1,22,0.17060659,21,22,0.10667563,20,21,0.15531492,19,20,0.1329385,18,19,0.15519646,2,18,0.15038602,3,18,0.16023768,4,19,0.14749357,5,20,0.17383654,17,21,0.14099061,6,17,0.17042116,16,17,0.13418487,15,16,0.19209291,14,15,0.15475845,7,14,0.15070305,13,14,0.1449481,8,13,0.13672962,9,13,0.13348383,10,15,0.14803435,11,16,0.14642046,12,22,0.14980159,-15045.141,63.105098,-0.82954712,-14981.207
1,22,0.12880438,21,22,0.091658763,20,21,0.17567045,19,20,0.15205022,18,19,0.14254033,2,18,0.1429712,3,18,0.16044617,4,19,0.13010134,5,20,0.14075843,17,21,0.14892436,6,17,0.19714989,16,17,0.095765227,15,16,0.16974896,14,15,0.17929478,7,14,0.16594849,13,14,0.13817948,8,13,0.13409102,9,13,0.14737556,10,15,0.15476605,11,16,0.14320484,12,22,0.17570519,-15048.5,62.303103,-1.8741958,-14984.323
1,22,0.18946958,21,22,0.095805048,20,21,0.14742033,19,20,0.14357615,18,19,0.17495513,2,18,0.12031827,3,18,0.1770852,4,19,0.1309065,5,20,0.16918532,17,21,0.13204044,6,17,0.18040619,16,17,0.13652577,15,16,0.1753757,14,15,0.17274684,7,14,0.17054607,13,14,0.13829795,8,13,0.14005135,9,13,0.14984297,10,15,0.14315754,11,16,0.14112819,12,22,0.14582742,-15046.982,63.493359,-2.4110833,-14981.078
