1,20,0.1762515,19,20,0.16283338,18,19,0.18487664,17,18,0.15694804,16,17,0.11079408,2,16,0.15074751,3,16,0.16136125,4,17,0.14846632,5,18,0.14350968,15,19,0.19210668,6,15,0.15411515,14,15,0.15169047,13,14,0.15348837,7,13,0.10415518,12,13,0.22194126,8,12,0.13460464,9,12,0.13494819,10,14,0.11549655,11,20,0.16315488,-13815.416,58.429796,-2.410312,-13754.576
1,20,0.16037215,19,20,0.15372691,18,19,0.13968904,17,18,0.11559499,16,17,0.12619338,2,16,0.15106821,3,16,0.16345227,4,17,0.13746741,5,18,0.1626486,15,19,0.14688301,6,15,0.13041501,14,15,0.13730902,13,14,0.20815094,7,13,0.12310913,12,13,0.1538057,8,12,0.15034529,9,12,0.14251768,10,14,0.15167511,11,20,0.15901007,-13805.05,56.268678,-2.938383,-13745.843
1,20,0.16093907,19,20,0.17815051,18,19,0.1526478,17,18,0.14933097,16,17,0.1647284,2,16,0.14198365,3,16,0.19556307,4,17,0.11892714,5,18,0.153999,15,19,0.1631426,6,15,0.18028817,14,15,0.12177698,13,14,0.16870948,7,13,0.12105435,12,13,0.13149588,8,12,0.13903722,9,12,0.13680964,10,14,0.16944508,11,20,0.15592678,-13804.551,58.079116,-1.3552572,-13745.117
1,20,0.14583807,19,20,0.13714511,18,19,0.14412543,17,18,0.13809052,16,17,0.1155114,2,16,0.15872111,3,16,0.18364023,4,17,0.1471559,5,18,0.16495165,15,19,0.16807275,6,15,0.18596654,14,15,0.12812716,13,14,0.16959739,7,13,0.14864398,12,13,0.17855016,8,12,0.12745551,9,12,0.1568087,10,14,0.13568357,11,20,0.16228204,-13804.574,57.927344,-0.95303245,-13745.694
1,20,0.14185313,19,20,0.13099544,18,19,0.16577603,17,18,0.15091776,16,17,0.13936529,2,16,0.14498296,3,16,0.18285808,4,17,0.13675669,5,18,0.15691554,15,19,0.16690168,6,15,0.15026876,14,15,0.13622421,13,14,0.17079481,7,13,0.12378844,12,13,0.15044325,8,12,0.15065113,9,12,0.11614013,10,14,0.15413487,11,20,0.15659862,-13798.974,56.527336,-0.22615792,-13742.221
1,20,0.12579452,19,20,0.13498401,18,19,0.19252121,17,18,0.13700815,16,17,0.13401312,2,16,0.15025334,3,16,0.1689842,4,17,0.16505999,5,18,0.15302427,15,19,0.14169903,6,15,0.14545021,14,15,0.13956825,13,14,0.15717605,7,13,0.14660862,12,13,0.15533048,8,12,0.16043136,9,12,0.13270926,10,14,0.14688361,11,20,0.16617324,-13802.446,57.073458,-1.1150376,-13744.257
1,20,0.16602762,19,20,0.14345106,18,19,0.22417705,17,18,0.15399143,16,17,0.13555852,2,16,0.1641269,3,16,0.15370252,4,17,0.12238184,5,18,0.15096235,15,19,0.16188574,6,15,0.14728614,14,15,0.15861466,13,14,0.14573941,7,13,0.11406106,12,13,0.1868701,8,12,0.14566578,9,12,0.13760921,10,14,0.16105861,11,20,0.13297747,-13807.585,58.122949,-1.8950516,-13747.567
1,20,0.17507053,19,20,0.14484193,18,19,0.15414293,17,18,0.16986572,16,17,0.14888175,2,16,0.12820901,3,16,0.18009877,4,17,0.15952715,5,18,0.15060936,15,19,0.14723453,6,15,0.19738789,14,15,0.11026662,13,14,0.18580834,7,13,0.13387898,12,13,0.13651934,8,12,0.14526774,9,12,0.15687546,10,14,0.15778358,11,20,0.12993343,-13807.391,58.244061,-0.83257561,-13748.315
1,20,0.16867315,19,20,0.18509485,18,19,0.15468381,17,18,0.15440049,16,17,0.13562644,2,16,0.14865648,3,16,0.15873721,4,17,0.13497733,5,18,0.17536412,15,19,0.1300472,6,15,0.15557102,14,15,0.15273716,13,14,0.16568362,7,13,0.12910439,12,13,0.1500706,8,12,0.14139599,9,12,0.14520135,10,14,0.14964029,11,20,0.17178933,-13802.049,58.149097,-0.78354158,-13743.116
1,20,0.14816522,19,20,0.15623359,18,19,0.16581478,17,18,0.1572573,16,17,0.15610685,2,16,0.10965302,3,16,0.17588595,4,17,0.15631661,5,18,0.1549091,15,19,0.17612573,6,15,0.13265763,14,15,0.12071307,13,14,0.16811371,7,13,0.1286712,12,13,0.13927301,8,12,0.15083967,9,12,0.14246956,10,14,0.18791503,11,20,0.12848453,-13808.919,57.112111,-2.1566432,-13749.65
1,20,0.14638582,19,20,0.14234393,18,19,0.17308587,17,18,0.10191546,16,17,0.13001687,2,16,0.17377167,3,16,0.15374653,4,17,0.14934793,5,18,0.1716291,15,19,0.19806165,6,15,0.14828647,14,15,0.16203189,13,14,0.17409924,7,13,0.14174619,12,13,0.15775545,8,12,0.12975427,9,12,0.14038658,10,14,0.11119281,11,20,0.16180128,-13807.205,57.34718,-2.1882614,-13747.67
1,20,0.11529554,19,20,0.15908755,18,19,0.15634551,17,18,0.17620059,16,17,0.12158778,2,16,0.14130623,3,16,0.18624202,4,17,0.14951817,5,18,0.1363167,15,19,0.16184888,6,15,0.1680704,14,15,0.16161607,13,14,0.17771966,7,13,0.15284394,12,13,0.11803234,8,12,0.12576941,9,12,0.12548277,10,14,0.136663,11,20,0.17953943,-13809.951,56.98972,-1.4426334,-13751.519
1,20,0.15527073,19,20,0.16109884,18,19,0.15685001,17,18,0.15615934,16,17,0.12040448,2,16,0.14465147,3,16,0.19997853,4,17,0.13268626,5,18,0.16164773,15,19,0.15629282,6,15,0.15219031,14,15,0.1497487,13,14,0.18955677,7,13,0.13557475,12,13,0.1450375,8,12,0.13320052,9,12,0.14426443,10,14,0.14530827,11,20,0.142039,-13799.98,57.639209,-1.5470946,-13740.794
1,20,0.12497194,19,20,0.17181141,18,19,0.14957369,17,18,0.17133653,16,17,0.14939171,2,16,0.17067196,3,16,0.15226678,4,17,0.1459547,5,18,0.19467212,15,19,0.13389529,6,15,0.15706475,14,15,0.14649108,13,14,0.17255837,7,13,0.098104985,12,13,0.16105294,8,12,0.15151545,9,12,0.12455104,10,14,0.14011052,11,20,0.18070424,-13809.916,57.93399,-0.3996449,-13751.582
