mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.0739364,0.130815,2.30786e-05,-3.41674e-07,-3.41674e-07,0.000174258,45.3314,10.9654,98.2967,751.067
0.097801,0.1248,3.82982e-05,1.45498e-07,1.45498e-07,0.000169106,51.0759,13.3878,92.1358,738.135
0.0934588,0.125692,3.48794e-05,-1.38311e-07,-1.38311e-07,0.000170077,46.5347,10.8493,92.8882,739.022
0.0144895,0.149118,3.46963e-05,-7.36208e-06,-7.36208e-06,0.000188096,5.03936,30.0867,118.568,797.269
0.109772,0.153339,7.09614e-05,-3.2813e-07,-3.2813e-07,0.000200459,60.6301,34.2253,117.324,765.038
0.141639,0.120918,4.15157e-05,5.64831e-06,5.64831e-06,0.000163154,75.5139,14.1713,89.0695,740.612
0.0127763,0.15047,2.75874e-05,-6.42627e-06,-6.42627e-06,0.000189243,4.93135,29.6757,117.694,791.757
0.0568578,0.128843,6.07879e-05,-8.22185e-07,-8.22185e-07,0.000164168,34.6866,66.9282,101.183,785.099
0.111375,0.150454,3.90553e-05,3.55946e-06,3.55946e-06,0.000198233,59.307,13.8464,112.685,754.572
0.0210396,0.12693,3.30597e-05,2.98815e-07,2.98815e-07,0.000171575,10.6692,45.7626,93.8629,739.645
0.102201,0.12305,4.08027e-05,4.13741e-07,4.13741e-07,0.00016669,50.4568,12.6324,90.831,738.19
0.0716535,0.0819117,3.47442e-05,-4.0648e-06,-4.0648e-06,0.000101578,54.7992,32.8887,65.606,805.547
0.0779183,0.0926192,3.02524e-05,1.65942e-06,1.65942e-06,0.000109083,40.2445,10.3456,78.8087,850.333
0.0199985,0.126913,3.11441e-05,2.36821e-07,2.36821e-07,0.00017098,10.2768,45.1849,94.2484,742.45
0.0501642,0.0802315,4.23627e-05,4.2311e-06,4.2311e-06,0.000100146,35.9345,56.555,64.1335,801.944
0.015246,0.0949808,2.20364e-05,-1.16264e-06,-1.16264e-06,0.000111258,8.38862,36.471,81.6269,856.781
0.0180078,0.148685,3.68595e-05,-7.71385e-06,-7.71385e-06,0.000187716,7.14891,35.3312,116.323,790.602
0.0195138,0.127785,3.07891e-05,4.01027e-07,4.01027e-07,0.000172384,9.91542,44.1363,94.6706,741.082
0.0129016,0.150931,2.57498e-05,-6.22196e-06,-6.22196e-06,0.000189431,5.35622,30.7277,123.364,810.214
0.0232278,0.125355,3.4581e-05,-9.6269e-08,-9.6269e-08,0.000168971,12.2862,49.2326,93.0182,741.956
0.042019,0.0932969,4.02424e-05,2.43717e-06,2.43717e-06,0.000116469,29.1273,59.5069,75.4484,805.369
0.0151145,0.0779066,2.2123e-05,-2.17996e-06,-2.17996e-06,9.38843e-05,8.54121,45.6546,64.1629,827.642
0.0914055,0.148363,3.87542e-05,7.94687e-06,7.94687e-06,0.000187536,35.1547,7.04418,116.123,790.336
0.0173756,0.148777,3.63354e-05,-7.63188e-06,-7.63188e-06,0.000187887,6.78074,34.5215,117.669,794.772
0.0788309,0.150171,2.90899e-05,6.68365e-06,6.68365e-06,0.000188909,32.8495,6.15097,121.625,805.67
0.016315,0.150027,2.94481e-05,-6.7833e-06,-6.7833e-06,0.000188215,7.31773,35.3629,120.446,803.303
0.0422064,0.133841,3.45609e-05,-8.11868e-08,-8.11868e-08,0.000167619,33.5635,64.5218,106.857,798.436
0.0259882,0.151988,3.31495e-05,-2.97103e-06,-2.97103e-06,0.000199046,15.9985,62.1528,117.401,768.509
0.0114148,0.152147,2.07244e-05,-5.53249e-06,-5.53249e-06,0.00019028,5.21372,30.1792,123.015,807.188
0.0579328,0.130459,6.00857e-05,-9.98595e-07,-9.98595e-07,0.000165233,35.8932,66.3307,102.975,789.476
0.109301,0.150294,3.76321e-05,3.37137e-06,3.37137e-06,0.000198029,59.8228,14.123,114.241,760.112
0.0150495,0.085545,2.35793e-05,-5.33584e-06,-5.33584e-06,0.000105105,7.07897,22.6381,70.2895,822.513
0.0835311,0.12815,2.8646e-05,-2.22591e-07,-2.22591e-07,0.000171955,47.0134,11.4838,95.471,745.127
0.0457637,0.0816242,3.58702e-05,3.92342e-06,3.92342e-06,0.00010075,35.3581,55.8258,68.2015,824.519
0.0720434,0.0943831,2.71037e-05,1.46324e-06,1.46324e-06,0.000110246,39.1617,10.3247,80.805,856.433
0.0982447,0.059249,3.67982e-05,-2.47686e-07,-2.47686e-07,9.15222e-05,44.8048,9.43612,38.3865,647.635
0.0173198,0.149472,3.23756e-05,-7.14946e-06,-7.14946e-06,0.000188273,7.49598,35.9915,117.574,793.579
0.0929711,0.125549,3.42327e-05,-1.73199e-07,-1.73199e-07,0.000169784,44.5101,9.7394,92.7818,739.238
0.047682,0.0912576,4.91067e-05,2.40557e-06,2.40557e-06,0.000114846,30.4912,60.744,73.193,798.73
0.0143846,0.0778782,2.27751e-05,-2.16556e-06,-2.16556e-06,9.42725e-05,7.58219,43.2951,64.2365,826.367
0.0238965,0.124619,3.77985e-05,-6.41192e-08,-6.41192e-08,0.000168919,11.9399,48.7755,91.9347,737.735
0.0834797,0.149469,3.23475e-05,7.06975e-06,7.06975e-06,0.000188539,31.9896,5.75272,118.534,796.173
0.0418814,0.133343,3.54194e-05,-6.20244e-08,-6.20244e-08,0.000167206,32.5494,64.3385,106.347,797.51
0.110684,0.150178,3.90018e-05,3.74349e-06,3.74349e-06,0.000197149,62.643,15.854,114.918,764.176
0.0190414,0.129452,2.76642e-05,4.41632e-07,4.41632e-07,0.000173818,10.432,44.5943,96.3434,744.514
0.0743102,0.0809404,3.77942e-05,-3.96876e-06,-3.96876e-06,0.000100192,56.2931,35.9099,65.6289,811.029
0.0165155,0.0944207,2.37728e-05,-1.25264e-06,-1.25264e-06,0.000110785,9.05787,37.7103,81.1724,856.235
0.0256916,0.171458,3.28334e-05,-1.14874e-06,-1.14874e-06,0.000221195,14.012,34.5324,133.081,775.729
0.112149,0.148826,5.75586e-05,1.52564e-06,1.52564e-06,0.000196493,71.1066,34.783,112.997,758.409
0.032585,0.112947,1.66257e-05,-1.50922e-06,-1.50922e-06,0.000142847,20.3962,10.0397,89.4161,791.553
0.0158159,0.128343,2.76987e-05,-1.37919e-06,-1.37919e-06,0.000169373,7.52318,42.5319,97.435,758.619
0.0738689,0.0844859,4.22254e-05,-6.26746e-06,-6.26746e-06,0.000107427,53.2547,38.0318,67.8516,798.2
0.0423004,0.0879546,1.89288e-05,4.76703e-06,4.76703e-06,0.000107615,22.6984,7.4887,73.8504,833.06
0.0827019,0.128735,2.83224e-05,-3.14602e-07,-3.14602e-07,0.000172839,46.4263,11.2877,95.9006,744.893
0.082296,0.0939624,3.78372e-05,-2.60802e-06,-2.60802e-06,0.000117095,59.3378,29.9218,76.7766,810.362
0.0802573,0.077337,2.16219e-05,2.22624e-06,2.22624e-06,9.28714e-05,46.5006,8.78597,65.1985,838.908
0.0818972,0.149705,3.13011e-05,6.97656e-06,6.97656e-06,0.000188594,33.6657,6.46159,120.581,802.922
0.0151921,0.114308,1.30793e-05,1.01833e-06,1.01833e-06,0.000143972,11.0191,19.9847,91.0309,795.382
0.0157794,0.128347,2.8134e-05,-1.49654e-06,-1.49654e-06,0.000169005,7.38139,42.1224,97.3381,759.091
0.0767544,0.0836515,4.53005e-05,-6.69409e-06,-6.69409e-06,0.000107408,53.8155,38.6964,63.3247,771.396
0.0338841,0.0880709,1.28149e-05,3.74934e-06,3.74934e-06,0.000106695,20.8152,6.60212,73.0044,831.469
0.0848619,0.128964,3.00238e-05,-5.18624e-07,-5.18624e-07,0.00017371,43.0379,9.62945,95.7797,742.568
0.0418495,0.0934116,3.87507e-05,2.65241e-06,2.65241e-06,0.000116663,29.7776,59.4408,74.981,802.319
0.0872005,0.0768262,2.53854e-05,2.48616e-06,2.48616e-06,9.29949e-05,46.7811,8.84343,64.4245,833.423
0.0886222,0.127342,3.21015e-05,-2.70574e-07,-2.70574e-07,0.000171821,46.7728,11.2917,94.3323,740.96
0.0497145,0.0800668,4.20007e-05,4.18386e-06,4.18386e-06,9.98325e-05,35.6815,56.5046,66.484,817.77
0.0713985,0.0944724,2.64187e-05,1.43771e-06,1.43771e-06,0.000110408,37.5934,9.33828,81.3042,858.44
0.0894606,0.126304,3.22941e-05,2.67737e-08,2.67737e-08,0.00016983,49.3469,12.5178,93.9191,743.652
0.0164048,0.0876564,2.40307e-05,-5.58692e-06,-5.58692e-06,0.000107615,8.12469,24.115,74.1805,835.308
0.0175031,0.111703,1.83133e-05,1.65096e-06,1.65096e-06,0.000142308,10.758,21.1849,87.0505,782.526
0.0802547,0.129223,2.65931e-05,-4.14227e-07,-4.14227e-07,0.000173286,43.619,9.80078,96.3716,745.763
0.0391523,0.0949637,3.41904e-05,2.5596e-06,2.5596e-06,0.000117812,29.5105,58.757,76.3885,805.886
0.0146694,0.0787282,1.98632e-05,-1.98316e-06,-1.98316e-06,9.45569e-05,8.92949,46.5636,66.2791,838.102
0.0792744,0.13065,2.66341e-05,-6.23983e-07,-6.23983e-07,0.000175208,40.6433,8.66578,97.2175,744.927
0.0215939,0.127195,3.39279e-05,3.31427e-07,3.31427e-07,0.000172017,10.9144,45.9595,94.0153,739.295
0.0823355,0.0936146,3.7007e-05,-2.44284e-06,-2.44284e-06,0.000116522,59.0743,28.5942,75.979,808.059
0.0136094,0.0786902,1.92847e-05,-2.02487e-06,-2.02487e-06,9.44108e-05,7.98759,44.4053,65.3584,832.971
0.0799219,0.14999,2.99796e-05,6.82032e-06,6.82032e-06,0.000188586,33.4959,6.43479,117.04,791.055
0.0814,0.149793,3.08657e-05,6.89543e-06,6.89543e-06,0.000188725,32.3198,5.9056,120.405,802.025
0.0482873,0.157029,4.55015e-05,6.63115e-07,6.63115e-07,0.000201929,32.6027,58.77,122.14,777.749
0.121218,0.124556,3.14435e-05,4.47079e-06,4.47079e-06,0.00016581,76.2102,15.0453,94.1702,755.067
0.0185464,0.129569,2.31822e-05,9.34124e-08,9.34124e-08,0.000171853,11.6859,47.0365,97.6927,753.968
0.0770684,0.0955647,3.39514e-05,-2.6454e-06,-2.6454e-06,0.000118622,59.1242,30.6929,77.5866,809.445
0.0162434,0.0774458,2.22077e-05,-2.18579e-06,-2.18579e-06,9.31545e-05,9.72816,48.4814,64.9,835.646
0.0185383,0.129902,2.61933e-05,4.32165e-07,4.32165e-07,0.00017406,10.4393,44.5397,97.3321,747.802
0.0739315,0.150751,2.59661e-05,6.28668e-06,6.28668e-06,0.000188676,32.0126,5.92095,122.266,808.265
0.0960063,0.132017,4.86058e-05,5.4103e-07,5.4103e-07,0.000166373,65.6596,35.305,104.58,792.85
0.025501,0.151406,3.42668e-05,-2.94792e-06,-2.94792e-06,0.000198931,15.0191,60.7765,115.371,762.032
0.0929704,0.056131,4.35655e-05,2.78134e-06,2.78134e-06,9.38843e-05,35.0377,7.72919,32.3221,587.306
0.0923592,0.148247,3.93199e-05,7.98158e-06,7.98158e-06,0.000187658,33.6546,6.36309,120.496,804.796
0.0191259,0.127766,2.98772e-05,3.6285e-07,3.6285e-07,0.000172088,9.82784,44.0534,94.8505,742.421
0.0443832,0.0927965,4.27097e-05,2.63169e-06,2.63169e-06,0.000116274,30.2986,59.9292,75.6479,807.163
0.0667422,0.0796445,1.49623e-05,1.6773e-06,1.6773e-06,9.494e-05,41.2582,6.79834,67.2551,842.497
0.0772512,0.150388,2.8078e-05,6.55279e-06,6.55279e-06,0.000188795,31.7095,5.73573,118.135,794.255
0.052888,0.130052,5.2535e-05,-5.72068e-07,-5.72068e-07,0.000164872,34.6725,66.6016,102.348,787.907
0.110847,0.150674,3.94061e-05,3.40876e-06,3.40876e-06,0.000198834,60.5109,14.8117,113.04,754.56
0.0108234,0.150771,2.66245e-05,-6.26446e-06,-6.26446e-06,0.000189422,3.72375,26.0128,120.992,802.341
0.0924274,0.156247,5.13267e-05,-5.47054e-07,-5.47054e-07,0.000201628,59.4901,33.6472,120.97,774.585
0.124214,0.123772,3.2618e-05,4.69148e-06,4.69148e-06,0.000164526,76.3832,14.902,94.5931,759.81
0.0133365,0.0883372,1.761e-05,-4.62176e-06,-4.62176e-06,0.000108463,7.36669,22.5488,70.8991,813.058
0.022067,0.12617,3.50555e-05,2.16943e-07,2.16943e-07,0.000170874,11.0405,46.638,93.1711,738.421
0.0143952,0.150064,2.9726e-05,-6.76115e-06,-6.76115e-06,0.000188723,5.75142,31.8378,119.024,797.411
0.016835,0.195808,3.32309e-05,-5.53161e-06,-5.53161e-06,0.000261722,6.81093,30.9696,145.874,747.884
0.160017,0.120327,8.31559e-05,5.74078e-06,5.74078e-06,0.000162404,89.9879,37.5702,89.5962,743.664
0.0412709,0.109373,2.44544e-05,-1.90324e-06,-1.90324e-06,0.000139741,24.519,13.8636,84.9841,780.256
0.0742981,0.150827,2.59952e-05,6.2815e-06,6.2815e-06,0.00018934,32.9926,6.25273,121.533,804.403
0.0475313,0.132729,4.28633e-05,-3.79202e-07,-3.79202e-07,0.000166649,34.1964,65.0191,105.643,796.202
0.0240839,0.152409,3.09378e-05,-2.74715e-06,-2.74715e-06,0.000199563,14.8456,60.2748,115.771,762.124
0.0154602,0.149022,3.51709e-05,-7.44454e-06,-7.44454e-06,0.000188071,5.62057,31.6603,119.633,800.925
0.051822,0.1315,5.11207e-05,-4.84758e-07,-4.84758e-07,0.000166253,34.1401,65.226,104.007,790.958
0.0249498,0.151021,3.42971e-05,-3.04216e-06,-3.04216e-06,0.000198307,14.4444,60.2027,116.253,766.176
0.0796654,0.12064,2.94379e-05,-1.7667e-06,-1.7667e-06,0.000159551,50.5867,15.8152,91.0081,755.501
0.0686682,0.0884922,3.87651e-05,-5.74471e-06,-5.74471e-06,0.000112084,51.482,38.5123,70.955,798.686
0.0405527,0.0869395,1.68788e-05,4.37908e-06,4.37908e-06,0.000105804,23.1172,7.50228,72.9065,834.598
0.0134714,0.116458,1.10381e-05,7.15468e-07,7.15468e-07,0.000146175,10.2681,18.7434,92.3759,795.083
0.0190362,0.127355,2.97429e-05,2.80607e-07,2.80607e-07,0.0001713,9.7908,44.1541,94.7415,743.694
0.0716232,0.0818235,3.52116e-05,-3.94123e-06,-3.94123e-06,0.0001011,55.6233,34.9705,67.481,818.775
0.0158331,0.0958102,2.10929e-05,-1.17426e-06,-1.17426e-06,0.000111361,9.32033,37.5056,82.6039,861.512
0.0212843,0.126923,3.3574e-05,3.0794e-07,3.0794e-07,0.000171666,10.742,45.8453,93.9193,739.672
0.0483412,0.0802372,4.0365e-05,4.15524e-06,4.15524e-06,0.000100092,35.2392,56.3706,65.5405,810.935
0.0162893,0.0949534,2.38799e-05,-1.30459e-06,-1.30459e-06,0.000110922,8.78144,36.8647,81.8803,859.451
0.020124,0.128414,3.03803e-05,4.05188e-07,4.05188e-07,0.000173007,10.6044,45.1463,95.5001,742.979
0.0995354,0.0902646,5.54659e-05,-3.12595e-06,-3.12595e-06,0.000115282,61.5867,32.9352,70.9132,784.901
0.0832825,0.0770276,2.24365e-05,2.246e-06,2.246e-06,9.33514e-05,41.7814,6.68569,63.2624,824.206
0.0162779,0.113201,1.52835e-05,1.46655e-06,1.46655e-06,0.000142973,11.0682,21.3078,89.9773,793.695
0.0779618,0.129471,2.51743e-05,-3.18016e-07,-3.18016e-07,0.000172994,44.7452,10.4064,96.9029,748.442
0.0119467,0.151389,2.38029e-05,-5.95474e-06,-5.95474e-06,0.000189657,4.9887,29.656,123.598,810.465
0.106498,0.153967,6.81972e-05,-4.18816e-08,-4.18816e-08,0.000199855,60.9397,35.8226,118.615,770.394
0.144869,0.120882,4.38126e-05,6.02579e-06,6.02579e-06,0.00016311,76.7453,14.8321,89.5693,742.925
0.0744149,0.15078,2.61298e-05,6.31889e-06,6.31889e-06,0.000189231,34.2337,6.78803,120.567,801.455
0.0924379,0.156338,5.14465e-05,-6.53826e-07,-6.53826e-07,0.000202003,59.3832,33.6036,121.143,774.426
0.0267988,0.122067,3.84791e-05,-5.34673e-06,-5.34673e-06,0.000163988,15.4068,77.6057,90.1495,743.125
0.0119527,0.151242,2.44567e-05,-6.02821e-06,-6.02821e-06,0.0001897,4.86902,29.3799,120.854,801.317
0.0574308,0.155066,6.02267e-05,4.58224e-07,4.58224e-07,0.000201193,34.459,60.1745,119.452,770.537
0.136823,0.121575,3.89104e-05,5.52401e-06,5.52401e-06,0.000162817,76.828,14.7898,90.5122,747.399
0.0126813,0.150572,2.7211e-05,-6.38079e-06,-6.38079e-06,0.000189311,4.92542,29.645,120.126,799.748
0.104303,0.130397,5.61157e-05,7.23542e-07,7.23542e-07,0.000165271,66.0596,34.6601,102.948,789.264
0.122272,0.148147,4.6397e-05,4.39646e-06,4.39646e-06,0.000196025,61.7139,14.8564,112.969,759.952
0.0791775,0.1287,2.56491e-05,-2.44557e-07,-2.44557e-07,0.000171838,44.1659,9.96146,96.4025,749.01
0.0681947,0.151704,2.21735e-05,5.78674e-06,5.78674e-06,0.000189629,33.1083,6.39362,123.125,809.016
0.022258,0.127374,3.29632e-05,2.52444e-07,2.52444e-07,0.00017194,11.8375,47.6087,94.4217,741.053
0.0620117,0.171794,3.15336e-05,1.08682e-06,1.08682e-06,0.000221316,33.357,12.9364,133.805,777.62
0.1173,0.147386,6.21812e-05,2.08828e-06,2.08828e-06,0.000194433,72.1716,35.4172,112.165,759.666
0.0325887,0.113031,1.66054e-05,-1.52527e-06,-1.52527e-06,0.000143113,21.339,11.1853,89.0571,789.237
0.0865045,0.127157,3.03373e-05,-1.44858e-07,-1.44858e-07,0.000170872,47.068,11.3354,94.5753,743.969
0.0834002,0.0794833,4.76414e-05,-4.41825e-06,-4.41825e-06,9.95711e-05,56.9159,37.0028,63.8828,802.64
0.0159836,0.094092,2.44071e-05,-1.23717e-06,-1.23717e-06,0.000110791,8.33389,36.4614,79.8526,849.209
0.0185805,0.128831,2.9556e-05,5.20205e-07,5.20205e-07,0.000173573,9.39469,42.7191,95.466,741.642
0.044856,0.092202,4.33029e-05,2.36689e-06,2.36689e-06,0.000115092,30.5339,60.4392,73.4555,799.343
0.0108909,0.0813248,1.5266e-05,-1.58293e-06,-1.58293e-06,9.75269e-05,6.54115,40.1504,67.2405,831.034
0.0179972,0.193303,4.23713e-05,-6.31596e-06,-6.31596e-06,0.000260277,6.18099,30.3317,146.395,751.332
0.147977,0.124357,7.37279e-05,5.58103e-06,5.58103e-06,0.000164231,86.8025,36.2586,92.7498,752.467
0.0492384,0.107383,3.22408e-05,-2.30338e-06,-2.30338e-06,0.00013942,26.0192,14.2954,82.301,768.77
0.0173624,0.0584437,3.40865e-05,-1.63741e-06,-1.63741e-06,9.62574e-05,7.0339,31.223,34.7978,601.501
0.0180193,0.111987,1.80273e-05,1.57038e-06,1.57038e-06,0.000142419,11.4362,21.6305,88.9467,790.66
0.0214063,0.109874,2.21517e-05,1.80152e-06,1.80152e-06,0.000140545,12.9809,23.5542,86.2977,784.004
0.0838318,0.149457,3.27952e-05,7.14114e-06,7.14114e-06,0.000188165,30.8115,5.34202,122.63,810.643
0.0985884,0.154999,5.85424e-05,-2.56222e-07,-2.56222e-07,0.000200194,60.1886,34.7967,119.966,774.114
0.144983,0.121409,4.4513e-05,6.1369e-06,6.1369e-06,0.000163298,77.956,15.6115,90.2251,745.248
0.0892974,0.148639,3.71911e-05,7.75842e-06,7.75842e-06,0.000187552,35.1302,7.07992,121.982,809.971
0.0960223,0.126032,3.78133e-05,-6.41435e-08,-6.41435e-08,0.000170742,49.8435,13.0634,93.0347,738.163
0.0401243,0.0934223,3.80266e-05,2.62117e-06,2.62117e-06,0.00011687,28.2761,58.87,74.278,797.838
0.076282,0.0790408,1.95192e-05,2.04308e-06,2.04308e-06,9.49006e-05,44.0812,7.82274,65.7251,833.146
0.0785066,0.129464,2.54126e-05,-4.16351e-07,-4.16351e-07,0.000173297,42.6489,9.3135,96.5441,746.407
0.0991562,0.0904182,5.46626e-05,-2.39046e-06,-2.39046e-06,0.00011405,62.1209,33.3018,70.8848,788.728
0.0751756,0.08016,1.94119e-05,1.7181e-06,1.7181e-06,9.71316e-05,40.8518,6.83134,66.5569,828.431
0.0203524,0.128235,2.87827e-05,2.53442e-07,2.53442e-07,0.000172176,11.38,46.7851,95.4146,744.43
0.0860589,0.093044,4.08521e-05,-2.28104e-06,-2.28104e-06,0.000115648,60.154,30.3676,75.0828,806.197
0.0961074,0.0758236,3.1385e-05,2.84452e-06,2.84452e-06,9.26611e-05,48.6112,9.81588,60.8223,811.311
0.0203273,0.127753,3.11226e-05,3.53636e-07,3.53636e-07,0.000172301,10.5772,45.3667,94.784,741.701
0.0470674,0.0918684,4.68588e-05,2.81413e-06,2.81413e-06,0.000115918,30.9274,60.3956,73.2487,795.501
0.00932544,0.0808509,1.32617e-05,-1.51867e-06,-1.51867e-06,9.65814e-05,5.58676,37.9064,67.1221,834.406
0.0224791,0.124615,3.82465e-05,9.19178e-08,9.19178e-08,0.000169356,10.5686,46.2531,91.6816,735.768
0.0134098,0.151306,2.30866e-05,-5.91199e-06,-5.91199e-06,0.00018881,6.36546,32.935,121.092,804.07
0.0185205,0.0582782,3.72561e-05,3.58859e-07,3.58859e-07,9.14145e-05,7.60489,40.8508,37.4285,639.885
0.0166852,0.0609612,2.53395e-05,5.49719e-07,5.49719e-07,9.38903e-05,8.93546,43.2826,39.5551,649.11
0.0231787,0.107917,2.77522e-05,2.22699e-06,2.22699e-06,0.000139383,12.3558,23.5642,84.1292,777.405
0.0656549,0.152056,2.05905e-05,5.52607e-06,5.52607e-06,0.000189701,29.7157,5.08119,124.861,814.484
0.0622131,0.130561,6.58689e-05,-1.20411e-06,-1.20411e-06,0.000165667,37.271,66.3775,102.753,787.606
