mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.0762998,0.0948129,2.88525e-05,1.19747e-08,1.19747e-08,0.000100972,57.7327,23.5406,89.0369,939.042
0.0924735,0.092533,4.19102e-05,5.16955e-07,5.16955e-07,9.97434e-05,61.0503,26.4928,85.9553,928.342
0.0221989,0.0830017,1.8866e-05,-3.39832e-06,-3.39832e-06,8.76237e-05,20.4719,77.8184,77.216,942.031
0.0383161,0.091544,4.2541e-05,-6.60509e-07,-6.60509e-07,9.89561e-05,24.2745,59.9368,84.9951,926.826
0.117552,0.0797023,3.60752e-05,5.80482e-06,5.80482e-06,8.65494e-05,83.8574,23.784,72.9658,923.174
0.021962,0.0821512,1.83662e-05,-3.23955e-06,-3.23955e-06,8.68477e-05,20.5693,77.9406,78.6476,954.766
0.0481238,0.0374852,2.00799e-05,-1.4608e-06,-1.4608e-06,4.60638e-05,68.4813,101.555,30.9466,820.594
0.11572,0.0802895,3.5298e-05,5.67543e-06,5.67543e-06,8.70639e-05,83.2241,23.6688,72.3348,916.31
0.0420187,0.0333629,1.26397e-05,1.25365e-09,1.25365e-09,4.49694e-05,72.8041,80.3409,24.7517,741.898
0.0768755,0.120839,3.39223e-05,2.03397e-06,2.03397e-06,0.000140812,52.5117,23.0885,103.33,857.001
0.0789346,0.120314,3.52756e-05,2.24944e-06,2.24944e-06,0.000140209,52.2789,22.3995,103.405,859.221
0.0549647,0.0369223,2.23884e-05,-2.39858e-07,-2.39858e-07,4.73317e-05,71.8006,82.7858,28.8321,780.501
0.0671657,0.0335839,2.60838e-05,1.48097e-07,1.48097e-07,4.53127e-05,80.9805,72.1842,24.9556,742.126
0.0698439,0.121453,2.76307e-05,1.8456e-06,1.8456e-06,0.000140823,50.5463,20.6781,105.147,864.473
0.127492,0.078736,4.23145e-05,6.72352e-06,6.72352e-06,8.66087e-05,84.1091,23.8602,73.3325,925.897
0.0278655,0.0806923,2.57809e-05,-4.27282e-06,-4.27282e-06,8.6003e-05,23.2994,83.0226,78.1402,957.141
0.0971732,0.0817194,3.63484e-05,9.48697e-07,9.48697e-07,8.75502e-05,65.7671,22.6328,76.1095,932.507
0.0249773,0.0844664,2.07312e-05,-3.573e-07,-3.573e-07,8.81029e-05,22.2048,65.3204,81.2162,960.155
0.0891669,0.0830284,3.06178e-05,6.42786e-07,6.42786e-07,8.80456e-05,67.7313,24.253,78.5393,944.546
0.0995404,0.0831271,3.99384e-05,6.04539e-07,6.04539e-07,9.02776e-05,66.389,24.6224,76.4982,920.572
0.0903872,0.0351401,3.2094e-05,2.1017e-06,2.1017e-06,4.61576e-05,101.583,68.1196,26.9944,765.885
0.0248723,0.094498,2.462e-05,-5.01234e-08,-5.01234e-08,0.000100595,18.4148,53.263,88.7825,939.455
0.0816792,0.119698,3.72845e-05,2.49715e-06,2.49715e-06,0.000139323,53.3685,23.1079,103.909,864.123
0.0454323,0.116434,6.13219e-05,-4.33877e-06,-4.33877e-06,0.000138053,23.2259,53.9263,99.0488,847.979
0.0273607,0.0808428,2.59447e-05,-4.32266e-06,-4.32266e-06,8.63392e-05,22.4187,81.5852,79.0868,961.096
0.0328466,0.0927407,3.67654e-05,-3.63729e-07,-3.63729e-07,0.000100012,21.0588,56.0579,85.9724,927.176
0.0710404,0.120948,2.81733e-05,2.03543e-06,2.03543e-06,0.000140178,49.7105,19.4778,103.703,860.562
0.0534639,0.0361133,2.05269e-05,-5.67209e-08,-5.67209e-08,4.50799e-05,72.9932,81.5151,28.9237,801.007
0.0704061,0.0334067,2.86669e-05,1.78079e-07,1.78079e-07,4.54036e-05,80.9061,72.0202,24.539,735.172
0.0879102,0.0833835,2.9889e-05,5.88588e-07,5.88588e-07,8.85305e-05,66.0397,22.996,78.2987,940.501
0.080391,0.119737,3.59709e-05,2.47578e-06,2.47578e-06,0.000139287,52.4731,22.0604,103.126,860.982
0.0738551,0.120571,3.04228e-05,2.11619e-06,2.11619e-06,0.000139591,52.3447,21.9957,103.951,863.403
0.0727165,0.0333918,3.0485e-05,2.16657e-07,2.16657e-07,4.55744e-05,80.9979,71.8371,24.5172,733.47
0.0878746,0.0358728,3.06029e-05,1.90805e-06,1.90805e-06,4.60182e-05,101.717,69.3709,28.6213,789.664
0.0222261,0.0855862,1.65573e-05,-2.088e-07,-2.088e-07,8.87135e-05,22.0291,64.9851,82.5675,964.753
0.0340383,0.0820125,3.34812e-05,-8.30171e-07,-8.30171e-07,8.71336e-05,25.0975,68.8939,76.8782,939.42
0.058692,0.0347023,2.5547e-05,-2.62712e-07,-2.62712e-07,4.67747e-05,71.5617,82.0607,25.7883,742.538
0.0777686,0.119535,3.30852e-05,2.48694e-06,2.48694e-06,0.000138181,53.1634,22.2123,103.823,867.394
0.0876501,0.0923781,3.64175e-05,4.54638e-07,4.54638e-07,9.89041e-05,61.0358,25.2559,86.1323,933.229
0.049819,0.0363313,2.15251e-05,-1.51057e-06,-1.51057e-06,4.59918e-05,68.3979,101.195,29.1423,796.934
0.0939812,0.0824786,3.39877e-05,7.72331e-07,7.72331e-07,8.78136e-05,69.4423,25.6875,77.1364,937.329
0.0990873,0.0826218,3.85838e-05,7.78292e-07,7.78292e-07,8.91706e-05,66.9254,24.2397,76.8665,928.53
0.0402259,0.0907331,4.29002e-05,-7.85364e-07,-7.85364e-07,9.78897e-05,26.2832,62.7099,84.2734,927.916
0.12489,0.0791068,4.07615e-05,6.48478e-06,6.48478e-06,8.68408e-05,83.1862,23.3851,75.4093,937.444
0.054378,0.0354845,1.72797e-05,-4.81205e-10,-4.81205e-10,4.51869e-05,80.7704,73.0981,27.8654,785.284
0.0875949,0.0350583,3.03293e-05,1.95368e-06,1.95368e-06,4.6019e-05,101.411,68.5176,26.8363,764.694
0.0428845,0.116565,5.33993e-05,-4.03448e-06,-4.03448e-06,0.000136698,23.7421,54.9094,99.9641,856.103
0.0525092,0.0341233,2.01546e-05,-1.44809e-07,-1.44809e-07,4.56144e-05,72.1647,81.6835,25.565,748.647
0.0466423,0.0346129,1.59667e-05,-1.34907e-07,-1.34907e-07,4.60305e-05,72.0836,82.0978,26.1062,753.103
0.0465362,0.0345005,1.59759e-05,-1.54995e-07,-1.54995e-07,4.64432e-05,71.8567,82.1882,25.573,742.057
0.072991,0.0945774,2.56073e-05,3.06438e-08,3.06438e-08,0.000100423,56.368,21.3186,89.0817,941.841
0.0413558,0.116589,4.934e-05,-3.80933e-06,-3.80933e-06,0.000136049,23.8797,55.0931,100.344,859.741
0.0273084,0.0834139,2.62715e-05,-5.64247e-07,-5.64247e-07,8.79739e-05,21.0895,63.8456,79.0368,947.911
0.0272664,0.0831212,2.5766e-05,-5.66666e-07,-5.66666e-07,8.74749e-05,21.3922,64.194,79.055,950.722
0.0627662,0.0361328,2.2622e-05,8.44762e-08,8.44762e-08,4.51488e-05,81.6143,72.8647,28.8759,799.735
0.0298677,0.0825862,3.13221e-05,-7.49717e-07,-7.49717e-07,8.78908e-05,21.1479,63.8743,78.2359,943.573
0.0515396,0.114842,7.63945e-05,-5.54511e-06,-5.54511e-06,0.000137723,23.8857,54.6057,95.306,833.092
0.022849,0.0828536,1.92211e-05,-3.43316e-06,-3.43316e-06,8.73763e-05,21.2085,79.1189,78.3929,950.541
0.0337884,0.0785493,3.55906e-05,-5.5237e-06,-5.5237e-06,8.54957e-05,24.6322,84.8027,71.2329,917.395
0.021106,0.0823493,1.79227e-05,-3.2065e-06,-3.2065e-06,8.71693e-05,19.5705,76.1861,78.4073,951.547
0.02844,0.0839263,2.45744e-05,-4.40552e-07,-4.40552e-07,8.80498e-05,24.0164,67.5275,79.9362,952.855
0.0828649,0.0933994,3.31254e-05,2.43121e-07,2.43121e-07,9.99238e-05,58.3386,23.2406,87.2917,934.665
0.0348049,0.0812692,3.66426e-05,-9.83994e-07,-9.83994e-07,8.68771e-05,24.0986,67.5001,75.9595,935.2
0.0533225,0.113972,8.39742e-05,-6.10495e-06,-6.10495e-06,0.000137743,23.3353,53.9604,94.5176,829.702
0.0315144,0.0828655,2.99157e-05,-6.56984e-07,-6.56984e-07,8.76724e-05,24.2017,67.7933,78.3843,945.625
0.0834369,0.0392351,2.85812e-05,1.61781e-06,1.61781e-06,4.98885e-05,100.536,71.3646,31.1659,791.113
0.0453925,0.0378291,1.78043e-05,-1.32953e-06,-1.32953e-06,4.59675e-05,68.6342,101.481,30.748,818.753
0.0498519,0.0368736,2.11396e-05,-1.42532e-06,-1.42532e-06,4.5804e-05,69.3909,101.4,30.2305,813.256
0.0819158,0.036504,2.65668e-05,1.71649e-06,1.71649e-06,4.58453e-05,101.767,69.3475,29.6436,805.09
0.0212207,0.0827796,1.6824e-05,-3.06882e-06,-3.06882e-06,8.69775e-05,20.9343,78.7332,78.0151,950.141
0.0469602,0.0375634,1.59715e-05,-8.60538e-08,-8.60538e-08,4.55783e-05,72.9072,82.6844,30.9596,824.178
0.0530361,0.114033,8.12888e-05,-5.98932e-06,-5.98932e-06,0.000137285,23.7878,54.5205,96.7896,841.011
0.0320783,0.0924576,3.18411e-05,-2.99597e-07,-2.99597e-07,9.87777e-05,22.9939,59.1751,86.4333,935.443
0.0416811,0.0390219,1.51257e-05,-1.23052e-06,-1.23052e-06,4.65258e-05,68.262,101.466,32.6932,839.17
0.0254564,0.0844334,2.34296e-05,-4.17417e-07,-4.17417e-07,8.88179e-05,20.6007,63.0494,80.2787,950.753
0.107659,0.0811984,3.08347e-05,5.06141e-06,5.06141e-06,8.81418e-05,76.6815,19.9083,74.2482,922.165
0.0456814,0.115894,6.19973e-05,-4.55402e-06,-4.55402e-06,0.000137246,23.2547,54.2095,98.5772,848.534
0.0652769,0.0352633,2.46318e-05,9.33779e-08,9.33779e-08,4.51758e-05,81.1868,72.6815,27.5647,781.135
0.115893,0.0807229,3.59571e-05,5.72124e-06,5.72124e-06,8.80549e-05,80.1918,22.1957,76.4807,936.819
0.0440487,0.116178,5.92327e-05,-4.33039e-06,-4.33039e-06,0.000137389,22.7157,53.6499,98.7624,848.831
0.0372935,0.0914479,4.05809e-05,-6.25073e-07,-6.25073e-07,9.86196e-05,24.1685,60.2018,84.7033,926.808
0.0325253,0.0815611,3.35121e-05,-8.55098e-07,-8.55098e-07,8.68129e-05,23.1308,66.1581,76.7042,940.096
0.0610786,0.0352695,3.24452e-05,-2.10195e-06,-2.10195e-06,4.60554e-05,68.3593,101.697,28.4321,786.877
0.0821977,0.119122,3.71111e-05,2.71105e-06,2.71105e-06,0.000138407,52.6257,21.8031,103.136,863.848
0.049872,0.0375914,2.18234e-05,-1.60832e-06,-1.60832e-06,4.66516e-05,67.9051,101.575,29.5062,796.297
0.0815695,0.119593,3.70378e-05,2.54705e-06,2.54705e-06,0.000139317,52.1531,21.7436,103.359,861.879
0.117415,0.0804242,3.66945e-05,5.84444e-06,5.84444e-06,8.77331e-05,81.1731,22.647,78.3776,950.234
0.0222213,0.0822063,2.1889e-05,-3.87261e-06,-3.87261e-06,8.79751e-05,17.9363,73.4777,76.6378,937
0.0953109,0.0822787,3.49864e-05,8.34844e-07,8.34844e-07,8.79198e-05,67.1887,23.805,76.5505,933.211
0.0380576,0.0911925,4.21882e-05,-6.90808e-07,-6.90808e-07,9.85517e-05,24.2061,60.2592,84.4512,925.754
0.0269125,0.0806622,2.59496e-05,-4.29504e-06,-4.29504e-06,8.63925e-05,21.7524,80.3607,73.07,923.476
0.0950534,0.0827803,3.51469e-05,7.71279e-07,7.71279e-07,8.89524e-05,63.7388,21.3437,76.9999,930.481
0.118537,0.0801397,3.72557e-05,5.94487e-06,5.94487e-06,8.77807e-05,79.6025,21.5634,73.6344,920.874
0.0708356,0.0351361,2.87145e-05,1.90941e-07,1.90941e-07,4.55544e-05,81.5359,72.2001,27.0217,770.189
0.0433554,0.0378126,1.61062e-05,-1.20556e-06,-1.20556e-06,4.57261e-05,69.0184,101.338,31.649,832.774
0.0519122,0.0382608,1.97823e-05,-1.75025e-07,-1.75025e-07,4.6762e-05,72.3563,83.103,31.2847,817.949
0.073733,0.120673,3.04298e-05,2.06874e-06,2.06874e-06,0.000139657,53.0576,22.8356,103.895,862.95
0.0837097,0.0843173,2.73595e-05,4.749e-07,4.749e-07,8.97025e-05,61.1106,19.4637,79.1977,939.667
0.0207298,0.0831157,1.75165e-05,-3.22996e-06,-3.22996e-06,8.77332e-05,19.3476,75.9261,79.1323,952.959
0.0980761,0.0826055,3.76168e-05,7.70021e-07,7.70021e-07,8.88184e-05,68.4573,25.3929,76.5342,928.357
0.10036,0.0352776,3.97424e-05,2.38133e-06,2.38133e-06,4.61868e-05,102.01,69.3948,27.3647,770.918
0.0351683,0.09224,3.67784e-05,-4.53049e-07,-4.53049e-07,9.90278e-05,23.754,59.5469,86.1759,932.882
0.0369777,0.0374917,1.16898e-05,-9.44741e-07,-9.44741e-07,4.56716e-05,68.9735,100.557,30.4971,817.842
0.0870073,0.0366045,2.9487e-05,2.06956e-06,2.06956e-06,4.69954e-05,101.749,67.4555,28.5315,780.381
0.0903004,0.0827254,3.1313e-05,6.9518e-07,6.9518e-07,8.76884e-05,68.6769,24.9578,77.9487,942.913
0.0537463,0.03603,2.07481e-05,-5.80718e-08,-5.80718e-08,4.50849e-05,72.9732,81.4774,28.8016,799.271
0.0275949,0.0807812,2.72328e-05,-4.52484e-06,-4.52484e-06,8.66194e-05,21.794,80.5431,77.7453,951.53
0.0302917,0.0930914,2.97552e-05,-2.18266e-07,-2.18266e-07,9.92661e-05,22.0585,57.9364,87.2623,937.597
0.0823482,0.12013,3.88249e-05,2.3385e-06,2.3385e-06,0.000140655,52.1255,22.599,101.93,851.707
0.0468282,0.0377304,1.87374e-05,-1.3387e-06,-1.3387e-06,4.56911e-05,69.2147,101.635,31.7934,835.04
0.0406764,0.0903385,4.66405e-05,-9.02483e-07,-9.02483e-07,9.81372e-05,24.919,61.1864,83.4105,922.003
0.0867874,0.0360905,2.95597e-05,1.95416e-06,1.95416e-06,4.59958e-05,101.866,68.5133,27.9296,780.341
0.0998073,0.0818503,2.64478e-05,4.42684e-06,4.42684e-06,8.75807e-05,79.8083,21.7262,77.7337,946.118
0.0802469,0.093796,3.11559e-05,1.76878e-07,1.76878e-07,9.99634e-05,59.2596,24.2216,88.0334,938.437
0.106894,0.0808413,4.39579e-05,1.2612e-06,1.2612e-06,8.74622e-05,69.1325,25.4105,74.6244,923.89
0.0515761,0.0352836,1.93599e-05,-1.23115e-07,-1.23115e-07,4.55283e-05,72.4553,81.9468,27.3013,774.381
0.0250719,0.0837948,2.44785e-05,-5.28029e-07,-5.28029e-07,8.8283e-05,19.3,61.4122,79.4847,948.924
0.0457376,0.037671,1.50086e-05,-3.7731e-08,-3.7731e-08,4.50724e-05,73.2921,82.3878,31.5079,836.094
0.0410989,0.0383891,1.44731e-05,-1.12912e-06,-1.12912e-06,4.57341e-05,69.0298,101.393,32.468,843.385
0.0298277,0.0936852,2.82117e-05,-1.47918e-07,-1.47918e-07,9.96249e-05,22.4625,58.0822,88.0837,940.298
0.069435,0.121497,2.73073e-05,1.82401e-06,1.82401e-06,0.000140798,50.7286,20.8552,105.96,867.885
0.11687,0.0799756,3.5894e-05,5.76837e-06,5.76837e-06,8.71298e-05,81.4316,22.443,74.6388,930.511
0.0354495,0.0913876,3.65235e-05,-4.61872e-07,-4.61872e-07,9.81949e-05,24.2892,60.7095,84.9944,930.387
0.0588037,0.0355938,2.53678e-05,-2.05773e-07,-2.05773e-07,4.60278e-05,72.0923,82.056,27.5095,773.106
0.0710431,0.121614,2.89833e-05,1.80228e-06,1.80228e-06,0.000141466,50.3098,20.8464,104.14,858.333
0.121656,0.0789698,3.85262e-05,6.13986e-06,6.13986e-06,8.64697e-05,82.6982,22.9607,76.4083,945.387
0.067083,0.121055,2.48251e-05,1.88907e-06,1.88907e-06,0.000139173,52.2662,21.5803,104.55,867.18
0.0315646,0.0928139,3.0664e-05,-2.59053e-07,-2.59053e-07,9.89511e-05,23.0908,59.1736,87.1707,938.598
0.0804523,0.0936418,3.11371e-05,1.88108e-07,1.88108e-07,0.000100005,57.6961,22.5503,87.5906,935.882
0.0834877,0.119517,3.90366e-05,2.59794e-06,2.59794e-06,0.00013959,52.2077,21.9858,102.597,857.847
0.0237558,0.0820638,2.14892e-05,-3.75125e-06,-3.75125e-06,8.71336e-05,20.5856,78.2853,77.9623,949.484
0.0415248,0.0905439,4.51293e-05,-8.89745e-07,-8.89745e-07,9.78955e-05,26.5679,62.9215,83.5539,923.934
0.127176,0.0802358,4.42051e-05,6.77868e-06,6.77868e-06,8.8959e-05,80.178,22.7815,72.2646,906.61
0.0217336,0.0851561,2.053e-05,-3.8337e-07,-3.8337e-07,8.94467e-05,17.4943,58.6834,81.2716,953.245
0.0398108,0.0366628,1.15302e-05,-7.4271e-08,-7.4271e-08,4.57788e-05,72.6565,82.5865,29.3228,800.337
0.0491746,0.0358286,1.74113e-05,-6.01435e-08,-6.01435e-08,4.50837e-05,72.9262,81.7364,28.4855,794.882
0.0908462,0.0361804,3.26802e-05,1.99762e-06,1.99762e-06,4.61055e-05,101.945,69.6879,28.9568,793.55
0.129339,0.0787944,4.38514e-05,6.92697e-06,6.92697e-06,8.72296e-05,81.9318,22.6831,71.9897,914.206
0.0622091,0.0348109,2.28547e-05,8.82959e-09,8.82959e-09,4.55493e-05,80.1019,72.8077,26.6087,764.313
0.134056,0.0786581,4.73712e-05,7.43163e-06,7.43163e-06,8.75452e-05,82.5712,23.2504,68.8332,892.676
0.102131,0.0815725,4.03454e-05,1.07186e-06,1.07186e-06,8.82621e-05,64.0294,21.4071,74.9052,921.38
0.0885073,0.035777,3.14865e-05,1.86638e-06,1.86638e-06,4.69397e-05,101.112,69.9138,27.4271,765.301
0.0847925,0.119797,4.10805e-05,2.50753e-06,2.50753e-06,0.000140755,50.9954,21.3796,102.549,854.025
0.111673,0.0807184,4.84049e-05,1.37366e-06,1.37366e-06,8.82051e-05,68.0178,24.7571,73.9051,915.559
0.063096,0.0350818,2.89842e-05,-1.74899e-07,-1.74899e-07,4.54292e-05,72.2769,81.3838,27.0073,771.042
0.0726634,0.0947587,2.54932e-05,1.73775e-08,1.73775e-08,0.000100793,54.8105,20.085,89.0947,940.181
0.0900694,0.0831821,3.14025e-05,6.21348e-07,6.21348e-07,8.84496e-05,67.5094,24.2364,78.1056,939.774
0.0310437,0.0922193,3.12936e-05,-2.46102e-07,-2.46102e-07,9.87465e-05,22.059,58.2201,86.1216,933.898
0.0436767,0.116678,6.19063e-05,-4.17695e-06,-4.17695e-06,0.00013912,21.4879,51.8069,97.3883,837.527
0.0297295,0.0828742,2.72299e-05,-5.97843e-07,-5.97843e-07,8.72106e-05,23.729,67.2199,78.4659,948.612
0.0459006,0.0366563,1.79422e-05,-1.25222e-06,-1.25222e-06,4.58253e-05,69.2356,100.911,29.4266,802.107
0.0454541,0.116302,5.98322e-05,-4.37512e-06,-4.37512e-06,0.000137387,23.7697,54.7104,98.0857,845.933
0.0476541,0.11498,6.69957e-05,-4.9534e-06,-4.9534e-06,0.000136691,23.3846,54.2456,96.8398,842.828
0.119584,0.0796536,3.75079e-05,6.00269e-06,6.00269e-06,8.70596e-05,81.65,22.5237,73.9073,926.499
0.0913919,0.0831373,3.24237e-05,6.6805e-07,6.6805e-07,8.88188e-05,64.6993,22.0353,78.0949,937.762
0.0838612,0.0360125,2.79221e-05,1.77054e-06,1.77054e-06,4.59733e-05,101.578,69.3298,27.8039,778.63
0.0340237,0.0909328,4.08785e-05,-5.88373e-07,-5.88373e-07,9.88306e-05,20.4976,56.3424,83.3494,918.384
0.0355136,0.0919217,3.66677e-05,-4.84463e-07,-4.84463e-07,9.86104e-05,24.2535,60.3891,85.2958,930.072
0.129809,0.078671,4.41344e-05,6.96787e-06,6.96787e-06,8.72413e-05,81.4369,22.351,73.8808,926.105
0.0507508,0.0364898,2.24096e-05,-1.57745e-06,-1.57745e-06,4.61001e-05,68.2681,101.331,29.1582,796.257
0.0834113,0.0361067,2.76418e-05,1.75025e-06,1.75025e-06,4.59888e-05,101.578,69.4084,28.2667,784.938
0.0578601,0.0350894,2.44149e-05,-1.63061e-07,-1.63061e-07,4.55721e-05,72.2919,81.7293,27.0035,769.778
0.0732492,0.0352569,3.14285e-05,8.99539e-08,8.99539e-08,4.53953e-05,80.4281,72.5334,27.3488,776.185
0.0742597,0.120481,3.07084e-05,2.15089e-06,2.15089e-06,0.000139504,52.2866,21.8884,103.994,863.867
0.0664471,0.0331921,2.58699e-05,9.35267e-08,9.35267e-08,4.52359e-05,80.3354,72.332,24.3373,733.494
0.0218376,0.0820553,1.89145e-05,-3.32447e-06,-3.32447e-06,8.70367e-05,19.824,76.6105,79.1534,956.856
0.0273027,0.0931058,2.79489e-05,-1.61229e-07,-1.61229e-07,9.95095e-05,19.4493,55.0715,87.138,935.78
0.0513188,0.0360898,1.92371e-05,-1.4283e-07,-1.4283e-07,4.59131e-05,72.3856,82.3357,28.3093,785.238
0.0909689,0.0836337,3.25835e-05,5.23656e-07,5.23656e-07,8.94905e-05,66.221,23.7091,78.0357,933.853
0.0809285,0.118904,3.56657e-05,2.73553e-06,2.73553e-06,0.000137715,52.7369,21.65,102.341,862.713
0.0278092,0.0834944,2.32369e-05,-4.54637e-07,-4.54637e-07,8.71773e-05,24.2567,67.8872,79.5975,955.587
0.053475,0.0361128,2.07451e-05,-1.17725e-07,-1.17725e-07,4.54379e-05,72.6457,82.059,28.7026,794.794
0.0437808,0.0382419,1.60481e-05,-1.12927e-06,-1.12927e-06,4.59178e-05,70.154,101.285,31.4833,828.753
0.0924315,0.0919045,4.07186e-05,5.85509e-07,5.85509e-07,9.90356e-05,60.3693,24.7895,85.2417,927.788
0.0963716,0.0344204,3.68912e-05,2.22883e-06,2.22883e-06,4.63152e-05,101.381,69.0252,25.6521,745.302
0.11913,0.0799196,3.74576e-05,5.98529e-06,5.98529e-06,8.75233e-05,80.1415,21.7673,73.1168,919.036
0.0284863,0.0835821,2.44354e-05,-4.75794e-07,-4.75794e-07,8.75258e-05,24.2137,67.8723,79.9549,955.823
0.0431266,0.0383327,1.58385e-05,-1.1839e-06,-1.1839e-06,4.56177e-05,69.3721,101.585,32.0437,838.932
0.0323358,0.0824513,3.07804e-05,-7.18586e-07,-7.18586e-07,8.724e-05,24.6959,68.4269,77.4623,942.386
0.0929324,0.0344897,3.44251e-05,2.08597e-06,2.08597e-06,4.63659e-05,101.19,69.0822,26.3422,754.778
0.0193275,0.0833139,1.46173e-05,-2.76829e-06,-2.76829e-06,8.73172e-05,20.0693,77.0719,78.3395,950.054
0.092565,0.0826535,3.30078e-05,7.36965e-07,7.36965e-07,8.80002e-05,67.7807,24.3062,77.8166,940.448
0.0325681,0.0821464,3.0792e-05,-7.37866e-07,-7.37866e-07,8.6837e-05,24.991,68.6945,77.7576,946.375
0.0486764,0.038546,2.07681e-05,-1.57054e-06,-1.57054e-06,4.68179e-05,68.0055,101.833,31.294,818.608
0.0510767,0.115007,7.72618e-05,-5.44659e-06,-5.44659e-06,0.000138358,23.2658,53.7666,97.2461,839.533
0.0282019,0.0832578,2.49758e-05,-5.1896e-07,-5.1896e-07,8.73009e-05,23.3355,66.7382,79.4364,953.954
0.0914127,0.0363457,3.34216e-05,1.96807e-06,1.96807e-06,4.68554e-05,101.56,70.1578,28.119,775.636
0.0925865,0.0836995,3.4108e-05,4.92694e-07,4.92694e-07,8.9951e-05,65.9965,23.8575,78.0131,931.318
0.0200164,0.0833676,1.68127e-05,-3.14609e-06,-3.14609e-06,8.79683e-05,18.8432,74.9694,77.2006,939.952
0.0519568,0.0381395,2.33992e-05,-1.66815e-06,-1.66815e-06,4.61249e-05,68.6224,102.206,32.3807,838.95
0.0396185,0.0915844,4.33615e-05,-6.9111e-07,-6.9111e-07,9.89594e-05,25.2762,60.8067,84.9274,926.445
0.125794,0.0790327,4.13611e-05,6.57195e-06,6.57195e-06,8.68831e-05,83.0793,23.3226,75.1897,935.917
0.0435528,0.0381519,1.63613e-05,-1.25061e-06,-1.25061e-06,4.59318e-05,68.7175,101.464,32.062,836.356
0.0787781,0.120074,3.47341e-05,2.32771e-06,2.32771e-06,0.000139516,53.0739,22.8502,104.093,864.257
0.0253709,0.0839789,2.20793e-05,-4.28276e-07,-4.28276e-07,8.77992e-05,21.5935,64.5362,80.4231,957.118
0.0468943,0.115375,6.38826e-05,-4.77086e-06,-4.77086e-06,0.000136646,23.7124,54.7073,97.5611,846.071
