mu1,mu2,mu3,s1,s2,s3,s4,s5,s6,s7,s8,s9,a1,b1,a2,b2,a3,b3
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,78.1936,825.885,114.631,760.663
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,89.7359,810.636,101.597,808.125
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,68.0511,883.645,99.6597,886.961
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,62.8736,830.541,89.9678,807.091
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,61.033,818.293,96.7127,836.798
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,92.2141,821.753,104.162,818.262
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,89.6866,875.009,96.9754,874.934
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,75.6484,812.333,114.152,759.072
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,69.7982,894.916,96.5456,872.993
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,94.6264,898.784,100.337,889.968
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,91.1602,817.043,102.561,811.951
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,79.8751,834.718,115.572,763.779
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,91.2041,817.24,101.834,809.068
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,71.0307,814.063,114.147,759.056
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,66.2861,872.111,99.3643,885.645
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,100.929,799.456,91.7675,815.123
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,80.2751,836.805,115.127,762.308
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,67.5277,880.241,97.5856,877.683
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,68.3026,885.277,98.5502,882.009
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,66.3878,872.779,99.4513,886.033
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,100.98,799.66,92.2436,817.235
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,75.6501,823.31,101.658,808.369
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,101.24,800.687,92.3393,817.659
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,67.6777,881.218,100.512,890.744
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,89.2799,873.023,96.4367,872.501
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,74.0521,831.197,114.503,760.239
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,77.4149,832.858,104.914,821.21
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,91.2775,882.736,97.0356,875.206
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,102.972,807.508,94.4877,827.116
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,63.1817,832.573,96.3292,835.137
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,73.9735,814.136,99.7707,800.829
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,62.0821,825.296,94.691,828.005
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,90.2775,877.888,97.7522,878.431
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,102.785,806.774,94.7009,828.049
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,89.7207,875.176,97.6384,877.92
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,67.0341,877.018,98.9869,883.962
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,60.88,817.267,93.1944,821.436
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,79.9197,834.951,115.07,762.117
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,87.0383,798.358,98.7926,796.894
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,67.5549,880.418,96.2285,871.558
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,70.5526,811.319,113.157,755.758
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,67.3408,879.022,98.2126,880.498
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,72.2875,804.804,97.8014,792.886
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,79.0554,830.424,115.172,762.457
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,63.6462,835.627,90.0942,807.657
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,73.8787,813.614,100.236,802.694
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,65.8624,869.319,97.0718,875.369
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,89.2729,808.542,98.0402,793.853
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,79.4639,832.567,115.148,762.377
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,62.539,828.327,93.3506,822.124
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,102.669,806.321,94.5903,827.565
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,90.4017,813.637,102.614,812.158
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,71.1614,814.812,113.469,756.798
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,74.8586,835.711,115.487,763.496
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,76.829,829.7,101.316,807.007
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,72.682,823.472,114.733,761
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,88.9142,806.916,100.528,803.861
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,92.997,825.234,104.598,819.974
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,62.5498,828.399,92.9421,820.323
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,90.8738,880.782,98.3458,881.094
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,72.3972,805.415,101.379,807.257
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,75.5038,822.513,101.392,807.308
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,74.8837,819.129,103.007,813.715
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,98.4258,789.482,88.4477,800.243
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,78.6393,828.236,115.208,762.575
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,78.0362,825.054,114.252,759.403
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,101.383,801.254,92.3995,817.925
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,76.6454,828.709,102.646,812.286
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,90.0038,876.556,97.6173,877.825
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,74.9421,819.448,102.233,810.65
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,67.7728,795.176,112.831,754.668
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,78.1296,836.694,100.904,805.363
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,77.5975,822.731,114.567,760.452
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,66.7226,874.978,98.6442,882.43
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,90.515,879.042,97.6868,878.137
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,64.9327,863.161,94.6473,864.368
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,75.4398,811.212,113.411,756.605
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,79.7793,834.217,115.872,764.769
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,91.4595,818.384,104.079,817.936
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,73.34,827.191,115.488,763.502
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,74.8904,808.253,113.527,756.992
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,103.832,810.873,96.184,834.507
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,92.2717,822.009,103.261,814.715
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,90.7788,815.332,102.781,812.822
0.0765206,0.102983,0.111193,8.78663e-05,-9.18264e-06,-6.72176e-06,-9.18264e-06,0.000118099,-2.9602e-06,-6.72176e-06,-2.9602e-06,0.00012731,66.6399,870.875,91.3749,883.207,98.3994,881.335
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,104.929,815.146,98.1775,843.111
0.102983,0.0765206,0.111193,0.000118099,-9.18264e-06,-2.9602e-06,-9.18264e-06,8.78663e-05,-6.72176e-06,-2.9602e-06,-6.72176e-06,0.00012731,89.8013,872.004,65.6401,867.851,98.157,880.248
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,72.1802,820.624,113.052,755.406
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,92.1862,821.629,103.943,817.401
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,101.393,801.294,92.9852,820.513
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,77.172,820.472,113.815,757.95
0.0751979,0.126963,0.113735,9.17208e-05,-9.54078e-06,-1.30718e-05,-9.54078e-06,0.000158908,-2.74304e-07,-1.30718e-05,-2.74304e-07,0.000139995,61.6515,819.857,102.647,806.232,94.3088,826.333
0.110615,0.0917159,0.12536,0.000137436,-9.9375e-06,-4.69853e-06,-9.9375e-06,0.000112323,-1.06896e-05,-4.69853e-06,-1.06896e-05,0.00015682,89.0284,804.847,72.2494,804.592,99.0568,797.958
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,66.5043,787.699,113.779,757.831
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,74.6876,834.756,115.086,762.169
0.0878377,0.0939408,0.150482,0.000109482,-1.64053e-05,-5.92208e-06,-1.64053e-05,0.000117097,-2.49619e-06,-5.92208e-06,-2.49619e-06,0.000198535,70.4723,802.301,79.3658,832.053,114.352,759.736
0.126963,0.0751979,0.113735,0.000158908,-9.54078e-06,-2.74304e-07,-9.54078e-06,9.17208e-05,-1.30718e-05,-2.74304e-07,-1.30718e-05,0.000139995,101.44,798.972,62.8946,830.679,93.0897,820.974
0.0939408,0.0878377,0.150482,0.000117097,-1.64053e-05,-2.49619e-06,-1.64053e-05,0.000109482,-5.92208e-06,-2.49619e-06,-5.92208e-06,0.000198535,75.3637,802.247,71.6392,817.543,115.196,762.535
0.0917159,0.110615,0.12536,0.000112323,-9.9375e-06,-1.06896e-05,-9.9375e-06,0.000137436,-4.69853e-06,-1.06896e-05,-4.69853e-06,0.00015682,74.8892,816.535,90.8979,815.867,101.708,808.567
