n1,n2,bl1,n1,n2,bl2,n1,n2,bl3,n1,n2,bl4,n1,n2,bl5,loglik,logprior,logdens,logweight
2,6,0.067990219,5,6,0.058554694,3,5,0.038685756,4,5,0.0644498,1,6,0.095130397,-3384.2692,6.4962173,15.082089,-3392.8551
2,6,0.028247008,5,6,0.059192136,3,5,0.1007161,4,5,0.1000003,1,6,0.086916227,-3391.9562,7.5014355,17.447208,-3401.902
2,6,0.083553864,5,6,0.040064641,3,5,0.09092503,4,5,0.079496936,1,6,0.1123627,-3354.4425,8.1280635,17.399935,-3363.7144
2,6,0.078544444,5,6,0.028926696,3,5,0.073037292,4,5,0.097783542,1,6,0.10315002,-3354.4856,7.6288398,16.95398,-3363.8107
2,6,0.084470986,5,6,0.031435828,3,5,0.070618084,4,5,0.11307926,1,6,0.12188419,-3355.0308,8.4297669,17.802479,-3364.4035
2,6,0.086606057,5,6,0.022397195,3,5,0.067122604,4,5,0.11140153,1,6,0.089094065,-3361.7445,7.5324289,18.112429,-3372.3245
2,6,0.081134412,5,6,0.029634228,3,5,0.077652325,4,5,0.085550877,1,6,0.11195036,-3353.3248,7.7184441,17.288473,-3362.8949
2,6,0.08474825,5,6,0.033788699,3,5,0.073764596,4,5,0.072462884,1,6,0.14628453,-3358.0972,8.2209792,15.052716,-3364.9289
2,6,0.064047168,5,6,0.03596751,3,5,0.061647179,4,5,0.10008076,1,6,0.10591303,-3357.753,7.3531129,15.500025,-3365.8999
2,6,0.080163481,5,6,0.060946153,3,5,0.05047345,4,5,0.049057996,1,6,0.11201151,-3382.8657,7.0530517,16.548458,-3392.3611
2,6,0.072081888,5,6,0.050803292,3,5,0.058536297,4,5,0.029566489,1,6,0.12869389,-3402.7303,6.7936372,17.440639,-3413.3773
2,6,0.079495837,5,6,0.051914177,3,5,0.050318168,4,5,0.037914485,1,6,0.13275936,-3394.105,7.0480406,18.368864,-3405.4258
2,6,0.096372207,5,6,0.039070965,3,5,0.10546451,4,5,0.072372816,1,6,0.10804741,-3359.1177,8.426558,14.967242,-3365.6583
2,6,0.070733745,5,6,0.023625854,3,5,0.11848933,4,5,0.082744792,1,6,0.1226891,-3360.3749,8.3656565,14.688757,-3366.698
2,6,0.069358508,5,6,0.065554886,3,5,0.04873183,4,5,0.047058497,1,6,0.11404435,-3387.939,6.8949614,16.878702,-3397.9228
2,6,0.092100009,5,6,0.036018691,3,5,0.099768639,4,5,0.098901112,1,6,0.13947566,-3356.6739,9.3252822,14.624161,-3361.9728
2,6,0.046587831,5,6,0.067944938,3,5,0.082537913,4,5,0.1008859,1,6,0.029758953,-3441.2663,6.5543106,18.648589,-3453.3605
2,6,0.045525546,5,6,0.063872217,3,5,0.079753758,4,5,0.098873725,1,6,0.036468121,-3424.4627,6.4898674,19.415656,-3437.3885
2,6,0.10639743,5,6,0.055438696,3,5,0.082755598,4,5,0.080154164,1,6,0.095935852,-3362.7923,8.4136348,16.26373,-3370.6424
2,6,0.10666858,5,6,0.045895514,3,5,0.070082528,4,5,0.095381995,1,6,0.10639315,-3359.2527,8.4884352,14.935793,-3365.7001
2,6,0.065307026,5,6,0.038091086,3,5,0.07621948,4,5,0.092525283,1,6,0.13571872,-3354.7926,8.1572319,14.831323,-3361.4666
2,6,0.068867982,5,6,0.040848226,3,5,0.071246828,4,5,0.078720198,1,6,0.12045038,-3355.5621,7.6026722,16.215395,-3364.1748
2,6,0.046687761,5,6,0.055790903,3,5,0.075446477,4,5,0.096194217,1,6,0.050954945,-3396.9071,6.5014861,16.571788,-3406.9774
2,6,0.11465902,5,6,0.029586425,3,5,0.093262561,4,5,0.12068181,1,6,0.12003033,-3361.8683,9.564403,11.72153,-3364.0254
2,6,0.063704196,5,6,0.029685411,3,5,0.097942828,4,5,0.084819392,1,6,0.1375397,-3356.9881,8.2738306,16.779372,-3365.4936
2,6,0.095403434,5,6,0.031902146,3,5,0.077046009,4,5,0.096543316,1,6,0.12585847,-3354.1127,8.5350675,16.13505,-3361.7127
2,6,0.077542545,5,6,0.035535603,3,5,0.077890767,4,5,0.10138286,1,6,0.11462137,-3353.0013,8.139463,17.205473,-3362.0673
2,6,0.036014211,5,6,0.054394161,3,5,0.086020919,4,5,0.085676984,1,6,0.084008117,-3379.9564,6.9222878,18.43782,-3391.4719
2,6,0.050413176,5,6,0.07071538,3,5,0.080662258,4,5,0.10926107,1,6,0.030677929,-3437.4796,6.8345962,18.210927,-3448.8559
2,6,0.13398915,5,6,0.039640623,3,5,0.10859517,4,5,0.092936564,1,6,0.12456959,-3368.3285,9.9946218,14.315322,-3372.6492
2,6,0.036660206,5,6,0.064117878,3,5,0.090978892,4,5,0.090325233,1,6,0.070708144,-3389.9654,7.0558071,16.697237,-3399.6068
2,6,0.081309018,5,6,0.032312339,3,5,0.08567729,4,5,0.080875017,1,6,0.12413579,-3353.4147,8.0861892,17.914056,-3363.2426
2,6,0.080080047,5,6,0.036974926,3,5,0.10016662,4,5,0.077198573,1,6,0.15260025,-3358.9462,8.9404082,14.085439,-3364.0912
2,6,0.10142709,5,6,0.0372789,3,5,0.085002078,4,5,0.087785379,1,6,0.092914186,-3357.8966,8.0881526,16.814061,-3366.6226
2,6,0.097303567,5,6,0.029241348,3,5,0.07835505,4,5,0.10639404,1,6,0.12858362,-3355.2296,8.7975526,16.302687,-3362.7347
2,6,0.13663142,5,6,0.05144648,3,5,0.082031833,4,5,0.11367212,1,6,0.11478053,-3371.2429,9.9712475,12.565172,-3373.8369
2,6,0.037938541,5,6,0.068030399,3,5,0.063103353,4,5,0.091677197,1,6,0.069689158,-3392.0703,6.608773,9.9864312,-3395.448
2,6,0.082347424,5,6,0.023393417,3,5,0.082093142,4,5,0.098630342,1,6,0.14913056,-3356.0221,8.7118978,16.005649,-3363.3159
2,6,0.087893135,5,6,0.03989049,3,5,0.071937524,4,5,0.11538235,1,6,0.10686977,-3356.6222,8.4394653,15.387839,-3363.5706
2,6,0.073159166,5,6,0.0586174,3,5,0.046922088,4,5,0.035658052,1,6,0.13024696,-3402.1722,6.8920733,18.9373,-3414.2174
2,6,0.089405238,5,6,0.031166564,3,5,0.075154933,4,5,0.11165336,1,6,0.12102177,-3354.7356,8.5680372,17.564848,-3363.7324
2,6,0.071904314,5,6,0.033397178,3,5,0.075092069,4,5,0.085335156,1,6,0.12005664,-3353.4889,7.715707,17.171591,-3362.9448
2,6,0.083581547,5,6,0.058541028,3,5,0.047303314,4,5,0.032901672,1,6,0.14072927,-3407.9969,7.2611366,17.89778,-3418.6336
2,6,0.033534898,5,6,0.061075433,3,5,0.10430599,4,5,0.074710829,1,6,0.10137915,-3382.6222,7.500126,17.01923,-3392.1413
2,6,0.08616108,5,6,0.034665693,3,5,0.08863042,4,5,0.095815406,1,6,0.13000446,-3353.4328,8.7055411,16.058738,-3360.786
2,6,0.04095601,5,6,0.065253961,3,5,0.09469407,4,5,0.10228107,1,6,0.075980729,-3383.7419,7.5833169,16.079684,-3392.2383
2,6,0.060010731,5,6,0.03684424,3,5,0.086832759,4,5,0.091455691,1,6,0.095629332,-3357.8875,7.4154551,13.287468,-3363.7596
2,6,0.076655215,5,6,0.025853008,3,5,0.062084467,4,5,0.10320989,1,6,0.11205411,-3356.7617,7.5971337,16.653588,-3365.8181
2,6,0.070967482,5,6,0.071659715,3,5,0.057348947,4,5,0.059155214,1,6,0.12819336,-3375.7049,7.7464943,13.389324,-3381.3478
2,6,0.1103133,5,6,0.04785263,3,5,0.032782916,4,5,0.063816636,1,6,0.13937375,-3393.2242,7.8827846,13.575869,-3398.9173
2,6,0.070464917,5,6,0.064270243,3,5,0.056220156,4,5,0.032192631,1,6,0.11890761,-3402.3985,6.8411112,18.701705,-3414.2591
2,6,0.056838314,5,6,0.051401838,3,5,0.090399492,4,5,0.082165653,1,6,0.08696539,-3364.3098,7.3554138,14.55884,-3371.5132
2,6,0.032291382,5,6,0.065471622,3,5,0.089133841,4,5,0.1097,1,6,0.093931628,-3384.6385,7.8105696,16.438628,-3393.2666
2,6,0.093414297,5,6,0.042780443,3,5,0.081038098,4,5,0.091720808,1,6,0.10576029,-3355.1122,8.2942788,15.265381,-3362.0833
2,6,0.07277151,5,6,0.061559477,3,5,0.059875563,4,5,0.04614215,1,6,0.12940784,-3380.8343,7.3951308,17.423397,-3390.8625
2,6,0.090092226,5,6,0.059936856,3,5,0.031347068,4,5,0.053688542,1,6,0.1203229,-3400.313,7.1077519,17.429299,-3410.6345
2,6,0.082194636,5,6,0.020151423,3,5,0.081228495,4,5,0.078127054,1,6,0.15895236,-3360.2094,8.4130793,14.669993,-3366.4663
2,6,0.08340118,5,6,0.028645909,3,5,0.085293394,4,5,0.093669843,1,6,0.11289376,-3352.9236,8.0780817,17.603646,-3362.4491
2,6,0.060025211,5,6,0.03808952,3,5,0.079027291,4,5,0.089196984,1,6,0.12289618,-3355.2357,7.7847037,16.302831,-3363.7538
2,6,0.09320702,5,6,0.024109252,3,5,0.071474735,4,5,0.099920713,1,6,0.079838046,-3363.3201,7.3709953,18.842991,-3374.7921
2,6,0.1168714,5,6,0.051106305,3,5,0.021825688,4,5,0.050270153,1,6,0.12611785,-3427.8315,7.323828,12.621831,-3433.1295
2,6,0.043742554,5,6,0.055420789,3,5,0.095220443,4,5,0.093217538,1,6,0.033344809,-3431.3742,6.4189226,16.643255,-3441.5986
2,6,0.070901712,5,6,0.038355926,3,5,0.097212156,4,5,0.083338513,1,6,0.1150154,-3354.7624,8.0964742,17.635754,-3364.3017
2,6,0.084469934,5,6,0.016177622,3,5,0.074095139,4,5,0.12748006,1,6,0.11103793,-3361.7308,8.2652138,12.285735,-3365.7514
2,6,0.090836837,5,6,0.020911967,3,5,0.07078891,4,5,0.098902741,1,6,0.075375269,-3366.6809,7.1363145,18.667995,-3378.2126
2,6,0.075524062,5,6,0.035361049,3,5,0.07675185,4,5,0.11177861,1,6,0.11244415,-3354.3875,8.2371946,17.938638,-3364.089
2,6,0.037993151,5,6,0.067721973,3,5,0.062975952,4,5,0.11864733,1,6,0.038152512,-3434.8841,6.5098183,17.048472,-3445.4227
2,6,0.084844377,5,6,0.03500465,3,5,0.081965707,4,5,0.094877712,1,6,0.11224789,-3352.8539,8.1788067,17.702286,-3362.3773
2,6,0.037685353,5,6,0.061847235,3,5,0.097968628,4,5,0.096368534,1,6,0.079966092,-3383.5135,7.4767168,17.816225,-3393.853
2,6,0.074262142,5,6,0.06245883,3,5,0.064740321,4,5,0.034152523,1,6,0.14016838,-3395.4229,7.5156438,17.258854,-3405.1661
2,6,0.095779662,5,6,0.036647087,3,5,0.095256673,4,5,0.097629671,1,6,0.11721115,-3355.0685,8.8504849,17.56837,-3363.7864
2,6,0.076839974,5,6,0.03292783,3,5,0.085330997,4,5,0.0980128,1,6,0.13018659,-3353.018,8.4659638,18.228955,-3362.781
2,6,0.069456661,5,6,0.02651263,3,5,0.075571389,4,5,0.10946445,1,6,0.12053156,-3355.0187,8.0307337,16.813851,-3363.8018
2,6,0.060356235,5,6,0.028623058,3,5,0.078736976,4,5,0.087813983,1,6,0.13921707,-3356.8041,7.8949464,16.865056,-3365.7742
2,6,0.11761153,5,6,0.040660324,3,5,0.029119102,4,5,0.052176198,1,6,0.13395371,-3408.2542,7.4704172,10.983599,-3411.7673
2,6,0.10610017,5,6,0.035581147,3,5,0.09837613,4,5,0.071236972,1,6,0.10591397,-3359.9666,8.3441679,15.69507,-3367.3175
2,6,0.11570547,5,6,0.036916134,3,5,0.10691507,4,5,0.090393624,1,6,0.10057499,-3362.3422,9.0101058,14.399441,-3367.7315
2,6,0.065141608,5,6,0.03596309,3,5,0.064617482,4,5,0.083599409,1,6,0.13270177,-3356.9564,7.6404672,15.90917,-3365.2251
2,6,0.076364119,5,6,0.052392521,3,5,0.049497873,4,5,0.032306788,1,6,0.16149948,-3409.0961,7.4412157,15.291102,-3416.946
2,6,0.044932469,5,6,0.058362708,3,5,0.10321709,4,5,0.10640678,1,6,0.03488588,-3429.9559,6.9560985,15.454846,-3438.4547
2,6,0.078970481,5,6,0.024541561,3,5,0.085502681,4,5,0.081992695,1,6,0.13942399,-3355.3019,8.2086282,18.006854,-3365.1001
2,6,0.036254743,5,6,0.071376323,3,5,0.074214439,4,5,0.10425708,1,6,0.027665683,-3461.7857,6.2753654,16.640169,-3472.1505
2,6,0.07333647,5,6,0.030054111,3,5,0.082533111,4,5,0.1062026,1,6,0.11342302,-3353.7045,8.1109864,18.062866,-3363.6564
2,6,0.087521448,5,6,0.049334875,3,5,0.046733939,4,5,0.069311226,1,6,0.10841056,-3370.211,7.226241,16.504349,-3379.4891
2,6,0.064338349,5,6,0.03939198,3,5,0.045581942,4,5,0.043670996,1,6,0.11212158,-3389.3567,6.102097,12.552387,-3395.807
2,6,0.09854701,5,6,0.046708724,3,5,0.093299505,4,5,0.079807044,1,6,0.092477712,-3360.0103,8.2167999,15.684067,-3367.4776
2,6,0.10542206,5,6,0.067464018,3,5,0.027008441,4,5,0.092101892,1,6,0.099751062,-3396.6309,7.8349495,12.968971,-3401.7649
2,6,0.071176593,5,6,0.01168171,3,5,0.089790005,4,5,0.1103178,1,6,0.084892416,-3369.1147,7.3571704,14.286571,-3376.0441
2,6,0.08452303,5,6,0.06427616,3,5,0.031906777,4,5,0.06732162,1,6,0.10997867,-3391.0178,7.1601252,18.621401,-3402.4791
2,6,0.092325529,5,6,0.029851783,3,5,0.091492701,4,5,0.084425629,1,6,0.11505412,-3354.1197,8.2629952,17.784117,-3363.6408
2,6,0.067588967,5,6,0.026797202,3,5,0.088216711,4,5,0.087885113,1,6,0.14849213,-3356.7512,8.3796025,16.854971,-3365.2266
2,6,0.0727412,5,6,0.05869722,3,5,0.034164491,4,5,0.072682176,1,6,0.11003046,-3383.2639,6.9663109,17.1515,-3393.4491
2,6,0.082752483,5,6,0.06155714,3,5,0.03261942,4,5,0.070684436,1,6,0.12510366,-3387.1289,7.4543427,17.806007,-3397.4806
2,6,0.045322523,5,6,0.068584098,3,5,0.079462833,4,5,0.10160755,1,6,0.035666493,-3428.2987,6.61287,19.391445,-3441.0773
2,6,0.081420869,5,6,0.06252191,3,5,0.048117113,4,5,0.025522987,1,6,0.11614664,-3422.3829,6.6745903,17.306659,-3433.0149
2,6,0.10098356,5,6,0.027872248,3,5,0.099749299,4,5,0.073863234,1,6,0.11511445,-3358.0739,8.3516559,16.130529,-3365.8528
2,6,0.082026953,5,6,0.035200305,3,5,0.079945081,4,5,0.099869063,1,6,0.1092468,-3353.1703,8.125764,15.431311,-3360.4759
2,6,0.097847092,5,6,0.036619677,3,5,0.075314022,4,5,0.093794603,1,6,0.09540107,-3356.9187,7.9795293,16.162059,-3365.1012
2,6,0.071941879,5,6,0.02191392,3,5,0.077659509,4,5,0.10448208,1,6,0.079243186,-3364.0904,7.1048115,17.688777,-3374.6743
2,6,0.063522343,5,6,0.042544522,3,5,0.085126329,4,5,0.10340651,1,6,0.12890035,-3355.4848,8.4700011,15.620618,-3362.6354
2,6,0.10639274,5,6,0.04358806,3,5,0.10870173,4,5,0.10067197,1,6,0.0983818,-3362.3763,9.154726,15.542566,-3368.7641
2,6,0.08442515,5,6,0.039407263,3,5,0.10233319,4,5,0.076773928,1,6,0.13661572,-3357.3515,8.791105,15.799076,-3364.3594
2,6,0.076895626,5,6,0.062972584,3,5,0.075088906,4,5,0.029173799,1,6,0.11771565,-3398.8157,7.2369313,14.779802,-3406.3586
2,6,0.10274252,5,6,0.052119697,3,5,0.10067074,4,5,0.10537972,1,6,0.11411283,-3361.5218,9.5005101,14.731341,-3366.7527
2,6,0.087563642,5,6,0.031839897,3,5,0.083076778,4,5,0.084038936,1,6,0.10873884,-3353.6346,7.9051618,17.871144,-3363.6006
2,6,0.089526214,5,6,0.030859627,3,5,0.059719662,4,5,0.099312274,1,6,0.12091404,-3356.7402,8.0066364,16.145594,-3364.8792
2,6,0.025680887,5,6,0.057824043,3,5,0.094376477,4,5,0.092832633,1,6,0.075555226,-3401.0368,6.9253853,16.800667,-3410.9121
2,6,0.092756306,5,6,0.067417516,3,5,0.039337458,4,5,0.071707468,1,6,0.11811099,-3381.9653,7.7865948,17.401656,-3391.5804
2,6,0.11700957,5,6,0.0369869,3,5,0.097809234,4,5,0.068094019,1,6,0.096476281,-3364.8553,8.32752,15.494384,-3372.0222
2,6,0.042865843,5,6,0.064973453,3,5,0.070461537,4,5,0.11502822,1,6,0.039697037,-3423.4917,6.6605218,18.732131,-3435.5633
2,6,0.07098546,5,6,0.028510065,3,5,0.09915577,4,5,0.088630595,1,6,0.14916216,-3357.304,8.7288811,15.007067,-3363.5822
2,6,0.081868288,5,6,0.067624005,3,5,0.05605018,4,5,0.034289887,1,6,0.11441178,-3399.8546,7.0848828,17.923271,-3410.693
2,6,0.076539228,5,6,0.050555529,3,5,0.05691528,4,5,0.042981568,1,6,0.12441071,-3382.1647,7.0280462,17.370587,-3392.5073
2,6,0.060695436,5,6,0.031538635,3,5,0.10709827,4,5,0.1030024,1,6,0.11825919,-3358.4602,8.4118785,14.045818,-3364.0942
2,6,0.076544935,5,6,0.036619753,3,5,0.095936113,4,5,0.10253742,1,6,0.12421698,-3354.2086,8.717104,16.495881,-3361.9874
2,6,0.083468836,5,6,0.036522713,3,5,0.083271616,4,5,0.099433139,1,6,0.11243247,-3353.0668,8.3025755,17.716634,-3362.4808
2,6,0.064674129,5,6,0.029814556,3,5,0.083637562,4,5,0.095566723,1,6,0.11899695,-3354.1594,7.8537985,16.549402,-3362.855
2,6,0.078903478,5,6,0.063066376,3,5,0.054800074,4,5,0.024927942,1,6,0.12883478,-3418.76,7.010653,17.87807,-3429.6274
2,6,0.062567519,5,6,0.032471737,3,5,0.068195896,4,5,0.097431055,1,6,0.10180484,-3357.1847,7.2494209,15.48986,-3365.4251
2,6,0.077890338,5,6,0.031450129,3,5,0.072953268,4,5,0.10923972,1,6,0.12794969,-3354.2211,8.3896629,15.331457,-3361.1629
2,6,0.071178937,5,6,0.033279335,3,5,0.068549871,4,5,0.079320896,1,6,0.12319751,-3355.4181,7.5105309,16.641954,-3364.5495
2,6,0.1026984,5,6,0.027930443,3,5,0.086170737,4,5,0.090226896,1,6,0.13271229,-3355.7608,8.7947752,15.973191,-3362.9392
2,6,0.040759867,5,6,0.052914397,3,5,0.090035003,4,5,0.10854962,1,6,0.086833063,-3374.9693,7.5818389,16.369228,-3383.7566
2,6,0.06859984,5,6,0.029675646,3,5,0.079660119,4,5,0.093331658,1,6,0.12808161,-3353.6409,7.9869775,17.878584,-3363.5325
2,6,0.083182021,5,6,0.032287566,3,5,0.084337835,4,5,0.088812324,1,6,0.10695016,-3353.2183,7.9113981,16.907551,-3362.2144
2,6,0.089709194,5,6,0.028807409,3,5,0.076254114,4,5,0.08147114,1,6,0.073187553,-3365.1858,6.9885882,16.180052,-3374.3773
2,6,0.093628889,5,6,0.01891351,3,5,0.096420401,4,5,0.10640978,1,6,0.071817672,-3369.8153,7.743805,15.905096,-3377.9766
2,6,0.04458652,5,6,0.068927467,3,5,0.084043114,4,5,0.10895073,1,6,0.036172925,-3429.0311,6.8536152,18.801005,-3440.9785
2,6,0.067981599,5,6,0.04217295,3,5,0.077420475,4,5,0.10286543,1,6,0.12243936,-3354.3567,8.2575962,17.01019,-3363.1093
2,6,0.070608811,5,6,0.031455861,3,5,0.089667772,4,5,0.069118,1,6,0.13489489,-3357.672,7.9149067,17.29098,-3367.0481
2,6,0.029646674,5,6,0.064909126,3,5,0.085682943,4,5,0.096078111,1,6,0.081045409,-3392.2091,7.1472453,17.562883,-3402.6248
2,6,0.096935976,5,6,0.023747773,3,5,0.08116214,4,5,0.091376446,1,6,0.10097667,-3356.3354,7.8839801,17.474567,-3365.926
2,6,0.11236548,5,6,0.049931011,3,5,0.085549394,4,5,0.1019585,1,6,0.10466761,-3361.5686,9.08944,16.712789,-3369.192
2,6,0.10139539,5,6,0.049360613,3,5,0.032199477,4,5,0.069649833,1,6,0.11072989,-3387.8922,7.2667041,17.521895,-3398.1474
2,6,0.11938079,5,6,0.03935925,3,5,0.088077102,4,5,0.093594952,1,6,0.13635758,-3361.4892,9.5353936,14.779609,-3366.7334
2,6,0.09244848,5,6,0.045595409,3,5,0.030683398,4,5,0.06817259,1,6,0.11607374,-3388.3032,7.0594723,17.026899,-3398.2706
2,6,0.028936095,5,6,0.058385837,3,5,0.087131816,4,5,0.098181118,1,6,0.088199628,-3388.0566,7.2166899,17.937379,-3398.7772
2,6,0.032385304,5,6,0.058661342,3,5,0.093714404,4,5,0.089548213,1,6,0.089088257,-3383.6791,7.2679504,18.860046,-3395.2712
2,6,0.093852821,5,6,0.058412869,3,5,0.037317252,4,5,0.070429525,1,6,0.12875128,-3382.0581,7.775275,17.245967,-3391.5288
2,6,0.073088119,5,6,0.073516617,3,5,0.051461145,4,5,0.036890895,1,6,0.12368332,-3401.4442,7.1728019,17.643687,-3411.9151
2,6,0.08745109,5,6,0.028364637,3,5,0.08912936,4,5,0.10145385,1,6,0.13333133,-3354.0971,8.7946053,16.380913,-3361.6834
2,6,0.1184466,5,6,0.039402547,3,5,0.09602845,4,5,0.080074644,1,6,0.1330372,-3362.1562,9.3397889,15.393208,-3368.2096
2,6,0.092067344,5,6,0.036501451,3,5,0.080027619,4,5,0.089053678,1,6,0.12033348,-3353.5902,8.3596713,16.563282,-3361.7938
2,6,0.11980435,5,6,0.049501877,3,5,0.091904683,4,5,0.090591954,1,6,0.10416267,-3363.4676,9.1193107,17.71771,-3372.066
2,6,0.07508833,5,6,0.030775715,3,5,0.073504003,4,5,0.09420437,1,6,0.11653594,-3353.1654,7.8021672,18.153182,-3363.5164
2,6,0.076368167,5,6,0.02956926,3,5,0.09108856,4,5,0.083409973,1,6,0.11374868,-3353.6835,7.8836928,18.36495,-3364.1647
2,6,0.073839201,5,6,0.039695784,3,5,0.078539837,4,5,0.095083323,1,6,0.13082106,-3353.491,8.3595841,17.924968,-3363.0563
2,6,0.10359935,5,6,0.038366195,3,5,0.086543072,4,5,0.080524883,1,6,0.12139307,-3356.5641,8.6085315,15.895031,-3363.8506
2,6,0.082918526,5,6,0.032912529,3,5,0.084632952,4,5,0.092172567,1,6,0.14975775,-3355.3544,8.8478866,16.294499,-3362.801
2,6,0.12630109,5,6,0.05154453,3,5,0.096176623,4,5,0.092575605,1,6,0.095568169,-3367.7154,9.2433203,16.836098,-3375.3081
2,6,0.063500373,5,6,0.029292183,3,5,0.094858218,4,5,0.082942628,1,6,0.11409866,-3356.0651,7.6938412,16.583206,-3364.9545
2,6,0.086567195,5,6,0.029104014,3,5,0.10974034,4,5,0.098881596,1,6,0.10276212,-3357.4889,8.5411054,15.787141,-3364.7349
2,6,0.079507174,5,6,0.021809269,3,5,0.074521764,4,5,0.099601903,1,6,0.080034013,-3363.0627,7.1094825,18.821005,-3374.7742
2,6,0.029854408,5,6,0.05728271,3,5,0.095136088,4,5,0.090334284,1,6,0.07169494,-3396.649,6.8860486,17.047319,-3406.8103
2,6,0.045605681,5,6,0.071575845,3,5,0.059974621,4,5,0.089585269,1,6,0.048376119,-3409.5363,6.3023507,15.834614,-3419.0686
2,6,0.082850639,5,6,0.041190396,3,5,0.084596484,4,5,0.080548443,1,6,0.088957069,-3357.7634,7.5628606,15.635793,-3365.8363
2,6,0.034887425,5,6,0.068945374,3,5,0.069519408,4,5,0.11450505,1,6,0.048201431,-3419.6999,6.7211737,16.154527,-3429.1333
2,6,0.085290604,5,6,0.044403615,3,5,0.099945125,4,5,0.095250012,1,6,0.09298726,-3358.2586,8.3575323,12.862807,-3362.7639
2,6,0.08048928,5,6,0.029917591,3,5,0.060677902,4,5,0.11497424,1,6,0.096070414,-3360.1512,7.6425885,14.182884,-3366.6915
2,6,0.10648732,5,6,0.040174813,3,5,0.10043085,4,5,0.10193917,1,6,0.10734136,-3359.2263,9.1274702,16.3344,-3366.4332
2,6,0.10403913,5,6,0.016542249,3,5,0.082352385,4,5,0.1009703,1,6,0.08860035,-3363.6689,7.8500882,16.597121,-3372.416
2,6,0.079446752,5,6,0.043330014,3,5,0.081301876,4,5,0.092677795,1,6,0.13591868,-3354.4098,8.6535023,16.726774,-3362.4831
2,6,0.052879621,5,6,0.067925458,3,5,0.063940894,4,5,0.12562298,1,6,0.045248784,-3410.2941,7.1123547,15.091826,-3418.2735
2,6,0.075202155,5,6,0.048156176,3,5,0.020845877,4,5,0.065041774,1,6,0.13860738,-3410.4389,6.9570672,11.966398,-3415.4482
2,6,0.075129628,5,6,0.057769842,3,5,0.045766273,4,5,0.052595133,1,6,0.13093078,-3382.7646,7.2438332,16.065566,-3391.5863
2,6,0.087726421,5,6,0.025882717,3,5,0.082209462,4,5,0.11301433,1,6,0.12235544,-3354.9196,8.6237675,14.482357,-3360.7782
2,6,0.066861591,5,6,0.063725314,3,5,0.050352402,4,5,0.032269038,1,6,0.12305158,-3406.8908,6.7251985,18.612225,-3418.7778
2,6,0.060201339,5,6,0.030323109,3,5,0.1039481,4,5,0.082777292,1,6,0.11005041,-3358.5837,7.7460051,15.087639,-3365.9254
2,6,0.092220231,5,6,0.04898549,3,5,0.031450673,4,5,0.053044457,1,6,0.13419147,-3398.817,7.1978464,15.613789,-3407.2329
2,6,0.036336004,5,6,0.048793898,3,5,0.074822032,4,5,0.10933125,1,6,0.040730348,-3423.3697,6.2002706,16.417531,-3433.587
2,6,0.092375582,5,6,0.041647854,3,5,0.082128261,4,5,0.092118965,1,6,0.10938979,-3354.469,8.353209,15.622574,-3361.7384
2,6,0.090043145,5,6,0.031154445,3,5,0.092997337,4,5,0.09099691,1,6,0.10123582,-3354.8633,8.1285532,17.754844,-3364.4896
2,6,0.083744378,5,6,0.022410942,3,5,0.075355704,4,5,0.10943574,1,6,0.12216849,-3355.2261,8.2623051,17.276378,-3364.2402
2,6,0.075705561,5,6,0.047983288,3,5,0.081209535,4,5,0.092253508,1,6,0.14139737,-3356.0214,8.7709852,15.548084,-3362.7985
2,6,0.08714608,5,6,0.025639086,3,5,0.10470696,4,5,0.085269408,1,6,0.11381644,-3355.8952,8.3315594,17.439909,-3365.0035
2,6,0.080501758,5,6,0.029083196,3,5,0.099384244,4,5,0.088681574,1,6,0.13443362,-3354.8157,8.6416878,16.778943,-3362.953
2,6,0.11173975,5,6,0.051025792,3,5,0.027039263,4,5,0.074888695,1,6,0.11561891,-3397.0162,7.6062482,15.372667,-3404.7827
2,6,0.10234391,5,6,0.027609493,3,5,0.10036117,4,5,0.096440758,1,6,0.10536921,-3357.3423,8.6424907,16.817024,-3365.5168
2,6,0.096632504,5,6,0.022283506,3,5,0.078346256,4,5,0.098864094,1,6,0.079526549,-3363.603,7.5130582,18.639599,-3374.7296
2,6,0.091917889,5,6,0.044416734,3,5,0.080989818,4,5,0.084246625,1,6,0.12175277,-3355.0752,8.4664768,16.519104,-3363.1278
2,6,0.027969422,5,6,0.05290069,3,5,0.087585934,4,5,0.096094803,1,6,0.092594604,-3386.5676,7.1429091,17.338481,-3396.7632
2,6,0.13739028,5,6,0.044934738,3,5,0.085498298,4,5,0.10097245,1,6,0.1144943,-3368.0292,9.6658012,15.090837,-3373.4542
2,6,0.046815214,5,6,0.068506967,3,5,0.082344869,4,5,0.108865,1,6,0.04970629,-3403.7917,7.1247668,17.188879,-3413.8558
2,6,0.078473805,5,6,0.020509625,3,5,0.088294828,4,5,0.0684364,1,6,0.13375054,-3359.4449,7.789304,16.388969,-3368.0446
2,6,0.090363266,5,6,0.028440311,3,5,0.079806606,4,5,0.089642529,1,6,0.11506961,-3353.4199,8.0664465,16.945235,-3362.2986
2,6,0.077231352,5,6,0.020323868,3,5,0.059201961,4,5,0.093490584,1,6,0.090709055,-3363.6273,6.8191364,15.782397,-3372.5906
