3,11,21,14564,7.83464356349548e-16,0.001,0.0431615120337981,6,1000,204.283255834018,0.204283255834018
4,11,50,15222,2.26067454366297e-58,0.001,0.0510846021863799,31,1000,61.7283329756591,0.0617283329756591
5,11,103,16046,0,0.001,0.531309341632259,6,1000,2.73333091018663,0.00273333091018663
6,11,165,16859,0,0.001,0.710814570703961,3,1000,1.7696487302324,0.0017696487302324
7,11,213,18583,0,0.001,0.173481161227592,15,1000,14.4518515588463,0.0144518515588463
8,11,331,20258,0,0.001,0.988633231657992,1,1000,1.02311655463314,0.00102311655463314
9,11,388,20732,0,0.001,0.62440856822779,5,1000,2.23768512193198,0.00223768512193198
10,11,583,26731,0,0.001,0.430906824446002,14,1000,4.56627870805514,0.00456627870805514
11,11,705,29067,0,0.001,0.910975471096935,3,1000,1.20272011894088,0.00120272011894088
12,11,995,37743,0,0.001,0.760137927325164,3,1000,1.65812558606434,0.00165812558606434
3,12,21,18123,7.88677042988563e-17,0.001,0.0964471726402874,8,1000,74.4793103117607,0.0744793103117607
4,12,51,18727,0,0.001,0.753345458340826,6,1000,1.74931108760067,0.00174931108760067
5,12,93,19693,0,0.001,0.24601504884549,15,1000,10.0826869500881,0.0100826869500881
6,12,142,22369,0,0.001,0.046687547227411,19,1000,80.5522228935692,0.0805522228935692
7,12,212,24977,0,0.001,0.627651509378392,6,1000,2.31650460695248,0.00231650460695248
8,12,343,28282,5.82488651340086e-176,0.001,0.849729810211983,3,1000,1.36007816096134,0.00136007816096134
9,12,456,33478,0,0.001,0.884512864631094,3,1000,1.26865045917198,0.00126865045917198
10,12,530,38273,0,0.001,0.900899302585018,4,1000,1.23006282000686,0.00123006282000686
11,12,736,41121,0,0.001,0.8015114009392,4,1000,1.53706960074322,0.00153706960074322
12,12,876,49428,0,0.001,0.256820366833702,8,1000,5.16234496816812,0.00516234496816812
3,13,21,21592,1.3469412965592e-18,0.001,0.230225651326812,5,1000,17.4751304947183,0.0174751304947183
4,13,47,21961,3.64670374564512e-34,0.001,0.24559548028831,16,1000,10.0625273974164,0.0100625273974164
5,13,103,22949,0,0.001,0.345914379792479,10,1000,5.2518682930929,0.0052518682930929
6,13,174,23627,0,0.001,0.470796987441146,15,1000,4.18282860924793,0.00418282860924793
7,13,220,27547,0,0.001,0.739950907488564,5,1000,1.78731733757969,0.00178731733757969
8,13,288,31437,0,0.001,0.401682647887333,6,1000,3.51884318371548,0.00351884318371548
9,13,474,33045,0,0.001,0.587340491579007,5,1000,2.43663144822149,0.00243663144822149
10,13,516,35950,0,0.001,0.561716039753612,9,1000,2.9654597056828,0.0029654597056828
11,13,729,40734,0,0.001,0.715038564831271,5,1000,1.84760276938336,0.00184760276938336
12,13,901,46638,1.48261724882337e-218,0.001,0.232296353812357,19,1000,8.90072643900893,0.00890072643900893
3,14,21,25070,9.27857802460274e-69,0.001,0.0391379336729087,15,1000,117.461217276577,0.117461217276577
4,14,50,25111,3.64923737369578e-21,0.001,0.382981441792504,13,1000,6.30124191707169,0.00630124191707169
5,14,96,26599,2.59990857277459e-136,0.001,0.672941843359202,6,1000,2.09040324729099,0.00209040324729099
6,14,148,29329,6.30626972739911e-260,0.001,0.177181642269631,14,1000,10.8590755227314,0.0108590755227314
7,14,260,30197,0,0.001,0.28796107325581,13,1000,7.20362222692554,0.00720362222692554
8,14,331,30952,5.39537556110909e-281,0.001,0.294973746290243,11,1000,6.66755945970604,0.00666755945970604
9,14,431,36574,0,0.001,0.529149082818612,12,1000,3.27843626885503,0.00327843626885503
10,14,555,39472,0,0.001,0.331512511569027,10,1000,4.82421714844809,0.00482421714844809
11,14,751,41336,0,0.001,0.376183884755682,8,1000,3.83697248490664,0.00383697248490664
12,14,817,43829,0,0.001,0.63149390709833,5,1000,2.23388949124754,0.00223388949124754
3,15,23,28536,6.25578752157381e-27,0.001,0.0158230036255098,3,1000,359.72861326017,0.35972861326017
4,15,48,28566,1.37713631627153e-23,0.001,0.132728322361985,17,1000,23.8777887675118,0.0238777887675118
5,15,82,29680,9.47706125913291e-22,0.001,0.972390533845793,1,1000,1.05756169105243,0.00105756169105243
6,15,161,30484,3.19726369434436e-57,0.001,0.806497120189335,4,1000,1.51035527449027,0.00151035527449027
7,15,224,31212,0,0.001,0.206907652155887,15,1000,11.5229690332835,0.0115229690332835
8,15,292,31807,0,0.001,0.521053621662281,6,1000,3.08911425578384,0.00308911425578384
9,15,514,33643,0,0.001,0.258475934747635,12,1000,5.77623246865835,0.00577623246865835
10,15,608,34315,0,0.001,0.210034983585484,13,1000,9.28092957085004,0.00928092957085004
11,15,737,42275,0,0.001,0.534485247716765,13,1000,3.22364156397649,0.00322364156397649
12,15,908,47702,0,0.001,0.367028085679926,10,1000,5.72155974224133,0.00572155974224133
