mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.147883,0.0998049,0.000560476,-0.000454654,-0.000454654,0.000579872,0,0,0,0
0.0611173,0.0753245,4.86093e-05,-9.124e-06,-9.124e-06,7.1814e-05,0,0,0,0
0.182802,1.15515,0.00112544,0.000917653,0.000917653,0.00660614,0,0,0,0
0.0287225,1.0482,0.00100343,-0.000580501,-0.000580501,0.00467849,0,0,0,0
0.117323,0.232683,0.000893374,-0.000788078,-0.000788078,0.00106589,0,0,0,0
0.0187085,0.175998,0.00060766,-0.000587405,-0.000587405,0.000755227,0,0,0,0
0.0162804,1.154,0.00125999,-0.000979751,-0.000979751,0.0066237,0,0,0,0
0.159759,1.15701,0.000859379,0.000781202,0.000781202,0.00656643,0,0,0,0
0.214897,0.134448,0.000697298,-0.000518475,-0.000518475,0.000715746,0,0,0,0
0.0526935,0.0807147,0.000290547,-0.000256946,-0.000256946,0.000329437,0,0,0,0
0.868922,0.175982,0.000548169,0.000537214,0.000537214,0.000708197,0,0,0,0
0.188553,1.04826,0.000999406,0.00058353,0.00058353,0.00467849,0,0,0,0
0.736736,0.251668,0.000568785,0.000511911,0.000511911,0.00083041,0,0,0,0
0.910923,0.0870728,0.00065695,0.000533475,0.000533475,0.000644538,0,0,0,0
1.01431,0.0619294,0.000827352,0.000672382,0.000672382,0.000757344,0,0,0,0
0,0.0746941,3.85113e-05,1.0844e-05,1.0844e-05,6.98853e-05,0,0,0,0
0.0189304,1.15276,0.00151949,-0.00110335,-0.00110335,0.00666532,0,0,0,0
0.0152932,1.15538,0.00116534,-0.000938151,-0.000938151,0.00661589,0,0,0,0
0.824874,0.148153,0.000619892,0.000462509,0.000462509,0.000675778,0,0,0,0
0.16438,1.15678,0.000910317,0.000809097,0.000809097,0.00657662,0,0,0,0
0.0777495,0.0565127,0.000349958,-0.000294484,-0.000294484,0.00034608,0,0,0,0
0.94716,0.17148,0.000732333,0.000704771,0.000704771,0.000861217,0,0,0,0
0.15753,0.110649,0.00066898,-0.0005402,-0.0005402,0.000670261,0,0,0,0
0.0893369,0.0555906,6.84135e-05,-9.12521e-06,-9.12521e-06,5.79708e-05,0,0,0,0
1.09303,0.0918216,0.000893623,0.00073017,0.00073017,0.000832157,0,0,0,0
0.851869,0.119183,0.000589276,0.000475543,0.000475543,0.000617461,0,0,0,0
0.0380779,0.0579523,5.32121e-05,7.32795e-06,7.32795e-06,5.80527e-05,0,0,0,0
0.19928,1.15454,0.00133849,0.0010264,0.0010264,0.00664411,0,0,0,0
0.023357,1.04795,0.000808162,-0.000520718,-0.000520718,0.00463841,0,0,0,0
0.133959,0.218916,0.00113898,-0.000992966,-0.000992966,0.00123673,0,0,0,0
0.167533,0.102039,0.000751817,-0.000607911,-0.000607911,0.000725764,0,0,0,0
0.0875832,0.0560167,6.61958e-05,-8.82895e-06,-8.82895e-06,5.793e-05,0,0,0,0
0.187962,1.15471,0.00118833,0.000948618,0.000948618,0.00661234,0,0,0,0
0.876263,0.13828,0.000682231,0.000508568,0.000508568,0.000709927,0,0,0,0
0.156677,0.111462,0.000675666,-0.000547779,-0.000547779,0.00067873,0,0,0,0
0.0764892,0.0584985,5.15858e-05,-7.06e-06,-7.06e-06,5.79204e-05,0,0,0,0
0.0180144,1.05134,0.000581379,-0.000430851,-0.000430851,0.00463283,0,0,0,0
0.139249,0.214285,0.00117729,-0.00101983,-0.00101983,0.00125387,0,0,0,0
0.72522,0.146543,0.000399628,0.000331984,0.000331984,0.000511417,0,0,0,0
0.0879557,0.0559403,6.66471e-05,-8.92871e-06,-8.92871e-06,5.8008e-05,0,0,0,0
0.0651083,0.0700855,0.000449409,-0.000394831,-0.000394831,0.000449213,0,0,0,0
1.05214,0.167019,0.000931871,0.000886992,0.000886992,0.00102516,0,0,0,0
0.915509,0.113847,0.000651459,0.000527823,0.000527823,0.000662164,0,0,0,0
0.0953543,0.0578003,5.5613e-05,7.63372e-06,7.63372e-06,5.78749e-05,0,0,0,0
0.145227,0.121555,0.000630211,-0.000517951,-0.000517951,0.000662154,0,0,0,0
0.100742,0.0526844,8.70676e-05,-1.15618e-05,-1.15618e-05,5.79612e-05,0,0,0,0
0.0245382,1.04978,0.000809639,-0.000514585,-0.000514585,0.00466076,0,0,0,0
0.157157,0.197406,0.00140082,-0.00121559,-0.00121559,0.00142464,0,0,0,0
0.0354954,0.159369,0.00123981,-0.00116461,-0.00116461,0.00127941,0,0,0,0
0.166013,0.0840903,0.000686444,-0.00055861,-0.00055861,0.000666259,0,0,0,0
0.0574896,0.0761669,4.33037e-05,-8.22797e-06,-8.22797e-06,7.16792e-05,0,0,0,0
0.150561,1.05159,0.000640584,0.000444408,0.000444408,0.00465295,0,0,0,0
0.852175,0.235986,0.000838443,0.000740463,0.000740463,0.00102462,0,0,0,0
0.201911,1.154,0.00137337,0.00104055,0.00104055,0.00664554,0,0,0,0
0.260486,0.0949639,0.000930013,-0.000692811,-0.000692811,0.000845768,0,0,0,0
