1,8,0.20575761,7,8,0.013037997,2,7,0.063716172,3,7,0.044793131,6,8,1.0273046,4,6,0.22147276,5,6,0.1012381,-6111.4693,33.546407,-3.1684062,-6074.7545
1,8,0.15778289,7,8,0.037371091,2,7,0.066400468,3,7,0.083395779,6,8,0.91265008,4,6,0.28040548,5,6,0.067538815,-6101.7179,32.110892,-0.6483314,-6068.9587
1,8,0.21192798,7,8,0.014732884,2,7,0.01740651,3,7,0.14499644,6,8,1.1140979,4,6,0.21656828,5,6,0.1430456,-6139.3652,37.255512,-0.67608456,-6101.4336
1,8,0.1441241,7,8,0.0049291164,2,7,0.060713837,3,7,0.047143927,6,8,0.79054167,4,6,0.21603441,5,6,0.13140921,-6115.8749,27.897925,-0.3208813,-6087.6561
1,8,0.15915509,7,8,0.065772453,2,7,0.047983163,3,7,0.089322262,6,8,0.89270899,4,6,0.26665464,5,6,0.081603093,-6105.2678,32.063994,-0.44851341,-6072.7552
1,8,0.11178349,7,8,0.038923664,2,7,0.072124953,3,7,0.05758002,6,8,0.83139052,4,6,0.1609182,5,6,0.19197231,-6111.5607,29.293863,-0.55480896,-6081.712
1,8,0.18016633,7,8,0.031405671,2,7,0.016869688,3,7,0.10596676,6,8,0.84078042,4,6,0.21944172,5,6,0.14672505,-6126.6628,30.827113,-1.67963,-6094.156
1,8,0.14842165,7,8,0.070132851,2,7,0.051580425,3,7,0.085313343,6,8,0.86550833,4,6,0.28147094,5,6,0.09477415,-6104.6265,31.944034,-0.66793473,-6072.0146
1,8,0.16529329,7,8,0.022976464,2,7,0.048909,3,7,0.07385203,6,8,0.95774146,4,6,0.26341966,5,6,0.11089904,-6100.7013,32.861819,-0.45941117,-6067.38
1,8,0.14589358,7,8,0.011788706,2,7,0.054530941,3,7,0.069206965,6,8,0.80658127,4,6,0.21331851,5,6,0.19147886,-6108.7939,29.855977,-3.134262,-6075.8036
1,8,0.18362167,7,8,0.01585855,2,7,0.071511262,3,7,0.065324789,6,8,0.82458465,4,6,0.21571559,5,6,0.14546721,-6102.3262,30.441674,-0.70804435,-6071.1765
1,8,0.16458904,7,8,0.03021149,2,7,0.070085493,3,7,0.080051799,6,8,0.92436809,4,6,0.19300493,5,6,0.13056646,-6101.3777,31.857546,-0.084391461,-6069.4358
