n1,n2,bl1,n1,n2,bl2,n1,n2,bl3,n1,n2,bl4,n1,n2,bl5,loglik,logprior,logdens,logweight
2,6,0.089508661,5,6,0.057114564,3,5,0.094067335,4,5,0.093801334,1,6,0.10104728,-3359.7102,8.7107835,-1.5812915,-3349.4181
2,6,0.090209187,5,6,0.029334317,3,5,0.09604916,4,5,0.086997608,1,6,0.12322516,-3354.2038,8.5163087,-0.7069059,-3344.9806
2,6,0.066263684,5,6,0.032770081,3,5,0.10407396,4,5,0.076484137,1,6,0.12275602,-3357.4549,8.0469577,-0.37483531,-3349.0331
2,6,0.079941817,5,6,0.021916606,3,5,0.087397649,4,5,0.09630175,1,6,0.11236678,-3354.4201,7.958492,-2.3767927,-3344.0848
2,6,0.043515775,5,6,0.060778244,3,5,0.077646032,4,5,0.1125748,1,6,0.029276439,-3444.9919,6.4758259,-0.85077942,-3437.6653
2,6,0.098760361,5,6,0.042836022,3,5,0.084634228,4,5,0.090045364,1,6,0.090529568,-3358.6167,8.1361109,-1.3741912,-3349.1064
2,6,0.083178491,5,6,0.060634289,3,5,0.067489982,4,5,0.029800684,1,6,0.15115114,-3403.3685,7.8450918,-1.2378494,-3394.2855
2,6,0.068916721,5,6,0.030137424,3,5,0.089244129,4,5,0.088258411,1,6,0.1027016,-3354.9615,7.5851656,-1.152478,-3346.2239
2,6,0.081855354,5,6,0.024696719,3,5,0.086514236,4,5,0.11296869,1,6,0.075342058,-3365.2696,7.6275411,-0.56884934,-3357.0733
2,6,0.061525285,5,6,0.036305881,3,5,0.076341643,4,5,0.085941456,1,6,0.12914588,-3355.3763,7.7852029,-0.84774763,-3346.7434
2,6,0.084662785,5,6,0.038300138,3,5,0.085274911,4,5,0.07920618,1,6,0.096181311,-3355.9812,7.6725065,-1.5378014,-3346.7709
2,6,0.046911429,5,6,0.061501692,3,5,0.077171823,4,5,0.11481503,1,6,0.045486016,-3408.2279,6.9177199,-1.0183181,-3400.2919
2,6,0.078076387,5,6,0.032340537,3,5,0.096164357,4,5,0.064765893,1,6,0.1211866,-3358.3273,7.8506755,-0.12654691,-3350.3501
2,6,0.11270611,5,6,0.058797303,3,5,0.037819903,4,5,0.064005788,1,6,0.11307659,-3388.8495,7.7281138,-0.27119996,-3380.8502
2,6,0.046260795,5,6,0.070782232,3,5,0.12564267,4,5,0.079695941,1,6,0.079958551,-3386.6943,8.0468038,-2.5287078,-3376.1188
2,6,0.079284483,5,6,0.05505376,3,5,0.040533744,4,5,0.050102034,1,6,0.097420154,-3390.509,6.4478835,-0.98081232,-3383.0804
2,6,0.075362293,5,6,0.066402245,3,5,0.031990586,4,5,0.077655396,1,6,0.11350586,-3386.582,7.2983277,-0.12387817,-3379.1598
2,6,0.074673178,5,6,0.071837142,3,5,0.050772176,4,5,0.022115969,1,6,0.13880184,-3434.0792,7.1640062,-2.6896748,-3424.2255
2,6,0.086274544,5,6,0.027669621,3,5,0.052943511,4,5,0.091352544,1,6,0.11533361,-3360.0075,7.4714766,-0.94127748,-3351.5948
2,6,0.092583839,5,6,0.043686441,3,5,0.098681024,4,5,0.082513656,1,6,0.1168175,-3356.3253,8.6856492,-1.0700461,-3346.5696
2,6,0.091707615,5,6,0.026775192,3,5,0.095844817,4,5,0.09286015,1,6,0.1186049,-3354.3307,8.5158534,-0.71382929,-3345.101
2,6,0.081847589,5,6,0.030702932,3,5,0.095937551,4,5,0.068998745,1,6,0.091360233,-3360.1272,7.376941,-0.33342013,-3352.4168
2,6,0.083806488,5,6,0.035675767,3,5,0.087765969,4,5,0.10358965,1,6,0.11092425,-3353.6423,8.4352425,-0.35026127,-3344.8568
2,6,0.096180018,5,6,0.048679548,3,5,0.033097731,4,5,0.061703318,1,6,0.1147729,-3389.4806,7.0886702,-0.33425489,-3382.0576
2,6,0.042621765,5,6,0.05387405,3,5,0.074613767,4,5,0.078392726,1,6,0.10224336,-3369.1826,7.0349134,-1.5584675,-3360.5892
2,6,0.074850863,5,6,0.013800448,3,5,0.080175402,4,5,0.10021485,1,6,0.086028623,-3365.473,7.1014037,-0.56680424,-3357.8048
2,6,0.07820377,5,6,0.030123441,3,5,0.083304549,4,5,0.089629586,1,6,0.12231206,-3352.6487,8.0714681,-0.25475696,-3344.3225
2,6,0.12637501,5,6,0.03721281,3,5,0.10297873,4,5,0.071284941,1,6,0.10492678,-3366.3909,8.8555654,-0.64286227,-3356.8925
2,6,0.083751427,5,6,0.036486768,3,5,0.062644546,4,5,0.10790993,1,6,0.14579607,-3358.0295,8.7317749,-2.3735823,-3346.9241
2,6,0.11811418,5,6,0.064838208,3,5,0.093717207,4,5,0.079580678,1,6,0.10618867,-3368.7282,9.248779,-1.110761,-3358.3687
2,6,0.091109619,5,6,0.033484079,3,5,0.088465862,4,5,0.099310962,1,6,0.12365208,-3353.6771,8.7204521,-0.83636071,-3344.1203
2,6,0.10226821,5,6,0.050369248,3,5,0.036960497,4,5,0.062277901,1,6,0.12310859,-3385.6992,7.4996889,-0.35539238,-3377.8441
2,6,0.1235584,5,6,0.049737347,3,5,0.095289745,4,5,0.079645247,1,6,0.083825098,-3369.4367,8.6411168,-1.2161442,-3359.5795
2,6,0.080886613,5,6,0.033014786,3,5,0.082679915,4,5,0.10734259,1,6,0.10497416,-3354.2283,8.1779613,-0.78612847,-3345.2642
2,6,0.11362849,5,6,0.034656179,3,5,0.095879464,4,5,0.062062935,1,6,0.11704283,-3364.0547,8.4653979,-2.0411403,-3353.5482
2,6,0.058529595,5,6,0.049216946,3,5,0.053005463,4,5,0.035125872,1,6,0.13729346,-3399.0508,6.6634266,-1.0594742,-3391.3279
2,6,0.082121279,5,6,0.058559909,3,5,0.028213758,4,5,0.064326047,1,6,0.1114025,-3396.5851,6.8924699,-0.56507218,-3389.1276
2,6,0.070229699,5,6,0.048229875,3,5,0.052101546,4,5,0.035934595,1,6,0.13729958,-3395.8788,6.8759059,-0.88920273,-3388.1137
2,6,0.085545666,5,6,0.063292375,3,5,0.041050007,4,5,0.069683498,1,6,0.11203851,-3378.6411,7.4322011,-0.46640772,-3370.7425
2,6,0.087011837,5,6,0.023429986,3,5,0.075588968,4,5,0.10822605,1,6,0.089353488,-3359.5193,7.6722066,-0.32206609,-3351.5251
2,6,0.074375924,5,6,0.059087605,3,5,0.046391849,4,5,0.04318216,1,6,0.13113837,-3392.1916,7.0835181,-0.80245339,-3384.3056
2,6,0.048110998,5,6,0.057636715,3,5,0.091312898,4,5,0.099269871,1,6,0.043549337,-3407.6289,6.7975964,-1.2920952,-3399.5392
2,6,0.069900846,5,6,0.018300146,3,5,0.083590241,4,5,0.1062101,1,6,0.069971348,-3371.6134,6.9594535,-1.169973,-3363.484
2,6,0.095952482,5,6,0.021052836,3,5,0.080375524,4,5,0.097210076,1,6,0.078194712,-3364.4353,7.4557126,-0.3707447,-3356.6088
2,6,0.083327885,5,6,0.025079765,3,5,0.076502348,4,5,0.11419891,1,6,0.095167422,-3358.084,7.8855267,-1.2733621,-3348.9251
2,6,0.088685375,5,6,0.063561945,3,5,0.028852877,4,5,0.064869638,1,6,0.1141649,-3397.2929,7.2026947,-0.50412012,-3389.586
2,6,0.025246688,5,6,0.070828935,3,5,0.096248823,4,5,0.093948371,1,6,0.10270785,-3393.4135,7.7796133,-0.82234869,-3384.8116
2,6,0.07717148,5,6,0.053917203,3,5,0.047715574,4,5,0.051986218,1,6,0.10339361,-3380.8522,6.6836817,-1.8015475,-3372.3669
2,6,0.08260074,5,6,0.015957761,3,5,0.065834063,4,5,0.092599989,1,6,0.086045508,-3365.6129,6.8607612,-0.76851229,-3357.9836
2,6,0.095551438,5,6,0.050316869,3,5,0.033505938,4,5,0.050029319,1,6,0.10173884,-3399.4545,6.6228481,-0.28071706,-3392.551
2,6,0.058648448,5,6,0.026573754,3,5,0.091026437,4,5,0.082438923,1,6,0.14726518,-3359.7178,8.1190548,-0.39865109,-3351.2001
2,6,0.085520194,5,6,0.020495479,3,5,0.070754797,4,5,0.12031231,1,6,0.094505931,-3361.6037,7.8317741,-0.88298715,-3352.8889
2,6,0.08319585,5,6,0.026494446,3,5,0.083052702,4,5,0.076648855,1,6,0.12676541,-3354.8021,7.9231453,-0.2919465,-3346.587
2,6,0.069962512,5,6,0.021032883,3,5,0.074701934,4,5,0.092158803,1,6,0.12338639,-3355.8023,7.6248505,-0.88825218,-3347.2892
2,6,0.096360403,5,6,0.038232911,3,5,0.10778357,4,5,0.076791303,1,6,0.11710004,-3358.312,8.7253646,-1.8065218,-3347.7801
2,6,0.079710966,5,6,0.027567676,3,5,0.09553562,4,5,0.11024867,1,6,0.095663294,-3357.4865,8.1745245,-2.1772285,-3347.1347
2,6,0.099905141,5,6,0.030697493,3,5,0.08336132,4,5,0.096342801,1,6,0.12138167,-3354.558,8.6337685,-0.027554825,-3345.8967
2,6,0.078690406,5,6,0.029178403,3,5,0.086712567,4,5,0.084840527,1,6,0.099824364,-3354.7372,7.5849253,-0.069329981,-3347.0829
2,6,0.11750299,5,6,0.030615156,3,5,0.079413717,4,5,0.085086518,1,6,0.088920592,-3363.0029,8.0307794,-0.16736819,-3354.8047
2,6,0.088216684,5,6,0.024677633,3,5,0.088083665,4,5,0.087041377,1,6,0.11958239,-3353.866,8.1520349,-0.32055968,-3345.3934
2,6,0.092580588,5,6,0.011418119,3,5,0.075613508,4,5,0.11512346,1,6,0.078200067,-3372.9946,7.4587149,-2.78159,-3362.7543
2,6,0.060600293,5,6,0.048437903,3,5,0.072995429,4,5,0.091584449,1,6,0.13648915,-3357.5368,8.2021444,-1.8966831,-3347.438
2,6,0.10046372,5,6,0.029556707,3,5,0.069166714,4,5,0.075168852,1,6,0.10802418,-3358.4386,7.6476033,-1.6294764,-3349.1615
2,6,0.044645531,5,6,0.06231488,3,5,0.092480393,4,5,0.073086255,1,6,0.087117852,-3375.5698,7.1928982,-0.70793731,-3367.6689
2,6,0.1172656,5,6,0.043690491,3,5,0.071611715,4,5,0.095577706,1,6,0.094587757,-3363.1085,8.4546654,-0.026344521,-3354.6275
2,6,0.099614477,5,6,0.034066065,3,5,0.083127143,4,5,0.093491929,1,6,0.10907643,-3354.8489,8.3875208,-0.021228728,-3346.4401
2,6,0.11476788,5,6,0.043046649,3,5,0.09803022,4,5,0.081312328,1,6,0.11098953,-3361.0651,8.9629321,-0.09433212,-3352.0078
2,6,0.039936981,5,6,0.064723805,3,5,0.10658955,4,5,0.08557953,1,6,0.076865982,-3385.6418,7.473917,-1.0664824,-3377.1014
2,6,0.066722856,5,6,0.079668162,3,5,0.047950544,4,5,0.032919652,1,6,0.10753681,-3414.4044,6.6959604,-2.8482984,-3404.8602
2,6,0.08297026,5,6,0.063845842,3,5,0.044608486,4,5,0.05805973,1,6,0.11888705,-3381.4772,7.3674273,-1.935078,-3372.1747
2,6,0.10361393,5,6,0.051964963,3,5,0.045459267,4,5,0.06079949,1,6,0.13776154,-3379.9838,7.9919838,-1.9735604,-3370.0183
2,6,0.074604506,5,6,0.021468891,3,5,0.1055624,4,5,0.089853717,1,6,0.11449795,-3357.0384,8.1197492,-1.182377,-3347.7363
2,6,0.09566313,5,6,0.030121558,3,5,0.087660316,4,5,0.093197604,1,6,0.10907613,-3354.2902,8.3143748,-0.15482537,-3345.821
2,6,0.10369837,5,6,0.045268044,3,5,0.11150462,4,5,0.078149977,1,6,0.096532196,-3363.0398,8.703064,-0.64328506,-3353.6935
2,6,0.073857178,5,6,0.02006056,3,5,0.068867115,4,5,0.1014541,1,6,0.089423444,-3361.6398,7.0732479,-0.23332765,-3354.3333
2,6,0.076213024,5,6,0.040315768,3,5,0.090644533,4,5,0.089204336,1,6,0.11719435,-3353.4417,8.2714401,-0.071717428,-3345.0985
2,6,0.074061101,5,6,0.061540017,3,5,0.047143008,4,5,0.035818487,1,6,0.14069281,-3403.7846,7.1851085,-0.33382519,-3396.2656
2,6,0.10392488,5,6,0.055948071,3,5,0.041521751,4,5,0.05593945,1,6,0.08807557,-3390.1566,6.9081945,-0.50484418,-3382.7436
2,6,0.085879024,5,6,0.020475337,3,5,0.083039133,4,5,0.083513579,1,6,0.082129417,-3362.541,7.1007298,-0.1079071,-3355.3324
2,6,0.082845182,5,6,0.053293354,3,5,0.040746403,4,5,0.067404602,1,6,0.12583233,-3376.593,7.4024373,-0.64723119,-3368.5433
2,6,0.043036017,5,6,0.061248994,3,5,0.092792682,4,5,0.11477357,1,6,0.026836963,-3454.1744,6.7737645,-1.0842619,-3446.3163
2,6,0.068706295,5,6,0.031748276,3,5,0.086862569,4,5,0.092285708,1,6,0.1308198,-3353.7355,8.208453,-0.15918268,-3345.3679
2,6,0.098010799,5,6,0.014227679,3,5,0.074937249,4,5,0.10416878,1,6,0.10835383,-3360.4352,7.9939668,-5.5524929,-3346.8887
2,6,0.094144608,5,6,0.04742239,3,5,0.090301739,4,5,0.084894954,1,6,0.12336022,-3356.4141,8.8024783,-2.8811164,-3344.7305
2,6,0.083581394,5,6,0.060134761,3,5,0.037423624,4,5,0.067934761,1,6,0.10928106,-3382.1109,7.167112,-0.060711845,-3374.8831
2,6,0.081592073,5,6,0.034506382,3,5,0.079754463,4,5,0.093979335,1,6,0.11693648,-3352.55,8.1353747,-0.043518518,-3344.3711
2,6,0.098429351,5,6,0.03725152,3,5,0.098880297,4,5,0.088369816,1,6,0.11265591,-3356.0003,8.7117378,-2.4361252,-3344.8524
2,6,0.078723119,5,6,0.053888045,3,5,0.048397711,4,5,0.04358111,1,6,0.13343456,-3388.7082,7.1604909,-0.72986272,-3380.8179
2,6,0.075493394,5,6,0.035056846,3,5,0.10053225,4,5,0.095093884,1,6,0.11876107,-3354.2984,8.4987488,-0.1600078,-3345.6396
2,6,0.09179306,5,6,0.042415503,3,5,0.090033121,4,5,0.075464256,1,6,0.10284614,-3356.859,8.0510416,-2.2567615,-3346.5512
2,6,0.031072786,5,6,0.059649411,3,5,0.11265703,4,5,0.074421387,1,6,0.083791306,-3393.4481,7.2318385,-0.34558921,-3385.8707
2,6,0.073319665,5,6,0.030884014,3,5,0.091465215,4,5,0.074786797,1,6,0.13866149,-3356.3485,8.1823436,-0.31930043,-3347.8468
2,6,0.088550001,5,6,0.060049959,3,5,0.041017619,4,5,0.03654508,1,6,0.1281163,-3407.9004,7.0855792,-1.339259,-3399.4756
2,6,0.072361368,5,6,0.026366863,3,5,0.068004064,4,5,0.08848875,1,6,0.11505148,-3355.2144,7.4054506,-0.23135586,-3347.5776
2,6,0.090963627,5,6,0.020962922,3,5,0.088606777,4,5,0.095235528,1,6,0.09851099,-3356.9784,7.8855969,-1.6519856,-3347.4408
2,6,0.096976151,5,6,0.027337897,3,5,0.076868924,4,5,0.08971118,1,6,0.10698288,-3355.1393,7.9575406,-1.6630014,-3345.5188
2,6,0.094107662,5,6,0.022070147,3,5,0.079786474,4,5,0.088029392,1,6,0.11680737,-3355.0515,8.0160209,-1.9094568,-3345.1261
2,6,0.04098719,5,6,0.056183963,3,5,0.10568513,4,5,0.071096034,1,6,0.082932009,-3380.9271,7.1376865,-0.15052082,-3373.6389
2,6,0.095342206,5,6,0.034953184,3,5,0.085747706,4,5,0.089630822,1,6,0.12452431,-3354.0498,8.6039646,-0.24855854,-3345.1972
2,6,0.080636615,5,6,0.06553699,3,5,0.034032504,4,5,0.068543397,1,6,0.10773514,-3387.7615,7.1296929,-0.11392412,-3380.5179
2,6,0.11584815,5,6,0.051112235,3,5,0.12066259,4,5,0.08838262,1,6,0.09436315,-3369.5771,9.407375,-0.6097477,-3359.56
2,6,0.10512075,5,6,0.082949398,3,5,0.040315369,4,5,0.06908021,1,6,0.09879528,-3392.6334,7.9252202,-2.0228501,-3382.6854
2,6,0.032960886,5,6,0.058433256,3,5,0.092781278,4,5,0.076983431,1,6,0.087067347,-3384.9331,6.9645239,-0.17059362,-3377.798
2,6,0.082521503,5,6,0.064489735,3,5,0.040831676,4,5,0.06666442,1,6,0.12050327,-3380.2509,7.5002121,-0.58592331,-3372.1648
2,6,0.090418729,5,6,0.030708268,3,5,0.088489937,4,5,0.089655083,1,6,0.10216105,-3354.4633,8.0286612,-0.15448526,-3346.2802
