mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.0298359,0.121388,2.85945e-05,-1.84733e-06,-1.84733e-06,0.0001408,0,0,0,0
0.107495,0.0818487,3.13323e-05,5.02642e-06,5.02642e-06,8.84814e-05,0,0,0,0
0.0910629,0.0916741,3.89484e-05,5.86179e-07,5.86179e-07,9.84712e-05,0,0,0,0
0.0702918,0.120815,2.73806e-05,2.00589e-06,2.00589e-06,0.000139389,0,0,0,0
0.0391626,0.091602,4.18918e-05,-6.68953e-07,-6.68953e-07,9.87342e-05,0,0,0,0
0.0771336,0.119627,3.26095e-05,2.45993e-06,2.45993e-06,0.000138455,0,0,0,0
0.108906,0.0815659,4.68453e-05,1.10922e-06,1.10922e-06,8.92779e-05,0,0,0,0
0.0312757,0.0932808,2.78786e-05,-1.8051e-07,-1.8051e-07,9.88409e-05,0,0,0,0
0.0921671,0.0832038,3.31151e-05,6.44702e-07,6.44702e-07,8.90081e-05,0,0,0,0
0.0354598,0.0817886,3.82933e-05,-9.75436e-07,-9.75436e-07,8.78699e-05,0,0,0,0
0.0865687,0.0936317,3.74203e-05,2.3049e-07,2.3049e-07,0.000100753,0,0,0,0
0.0728123,0.0945715,2.54706e-05,2.79253e-08,2.79253e-08,0.000100244,0,0,0,0
0.118207,0.079999,3.68474e-05,5.89795e-06,5.89795e-06,8.73719e-05,0,0,0,0
0.0289114,0.0835135,2.79294e-05,-5.62723e-07,-5.62723e-07,8.83702e-05,0,0,0,0
0.0867853,0.118976,4.1876e-05,2.84679e-06,2.84679e-06,0.000138882,0,0,0,0
0.0345069,0.0825117,3.6198e-05,-8.01713e-07,-8.01713e-07,8.85009e-05,0,0,0,0
0.0297453,0.0941998,2.74303e-05,-8.64485e-08,-8.64485e-08,0.000100048,0,0,0,0
0.0376001,0.0785023,4.72804e-05,-7.43178e-06,-7.43178e-06,8.73917e-05,0,0,0,0
0.132976,0.0786582,4.64876e-05,7.31162e-06,7.31162e-06,8.73888e-05,0,0,0,0
0.0922874,0.0832916,3.33112e-05,6.12223e-07,6.12223e-07,8.9123e-05,0,0,0,0
0.0794689,0.120295,3.58349e-05,2.25331e-06,2.25331e-06,0.000140219,0,0,0,0
0.0735915,0.0948562,2.64655e-05,2.14534e-09,2.14534e-09,0.000100569,0,0,0,0
0.0735453,0.121454,3.1309e-05,1.84756e-06,1.84756e-06,0.000141664,0,0,0,0
0.0753227,0.120069,3.13221e-05,2.33186e-06,2.33186e-06,0.000139238,0,0,0,0
0.0247021,0.0852056,2.45158e-05,-3.31541e-07,-3.31541e-07,9.04667e-05,0,0,0,0
0.081497,0.119722,3.7126e-05,2.4873e-06,2.4873e-06,0.00013937,0,0,0,0
0.031864,0.0823899,3.50525e-05,-8.42816e-07,-8.42816e-07,8.83437e-05,0,0,0,0
0.0284391,0.0839969,2.70927e-05,-4.7772e-07,-4.7772e-07,8.89078e-05,0,0,0,0
0.082748,0.0945171,3.4936e-05,1.0609e-07,1.0609e-07,0.000101094,0,0,0,0
0.128283,0.0801049,4.48827e-05,6.8875e-06,6.8875e-06,8.8794e-05,0,0,0,0
0.132199,0.0794323,4.7103e-05,7.27401e-06,7.27401e-06,8.8533e-05,0,0,0,0
0.0909543,0.0929983,4.11722e-05,3.56447e-07,3.56447e-07,0.000100658,0,0,0,0
0.0358364,0.118651,4.05253e-05,-2.94356e-06,-2.94356e-06,0.000138227,0,0,0,0
0.0315156,0.0796997,3.58445e-05,-5.76368e-06,-5.76368e-06,8.70546e-05,0,0,0,0
0.111232,0.0813814,3.34267e-05,5.36107e-06,5.36107e-06,8.88195e-05,0,0,0,0
