mu1,mu2,s1,s2,s3,s4,a1,b1,a2,b2
0.0845604,0.0367481,2.88812e-05,1.70777e-06,1.70777e-06,4.7358e-05,0,0,0,0
0.0316522,0.0821173,3.16574e-05,-7.74353e-07,-7.74353e-07,8.71396e-05,0,0,0,0
0.0475458,0.0346237,1.63925e-05,-8.57892e-08,-8.57892e-08,4.52364e-05,0,0,0,0
0.0676403,0.0952629,2.20318e-05,-6.7975e-08,-6.7975e-08,0.000100445,0,0,0,0
0.0858637,0.0838325,2.86616e-05,4.8813e-07,4.8813e-07,8.88997e-05,0,0,0,0
0.0327882,0.0923097,3.32113e-05,-3.47684e-07,-3.47684e-07,9.87815e-05,0,0,0,0
0.10882,0.0804941,3.10252e-05,5.07507e-06,5.07507e-06,8.67675e-05,0,0,0,0
0.0820056,0.0373711,2.71018e-05,1.62588e-06,1.62588e-06,4.71595e-05,0,0,0,0
0.0932263,0.0826804,3.35855e-05,7.70487e-07,7.70487e-07,8.84316e-05,0,0,0,0
0.0709408,0.0351997,2.89582e-05,1.59147e-07,1.59147e-07,4.5349e-05,0,0,0,0
0.0427157,0.116024,5.7879e-05,-4.2488e-06,-4.2488e-06,0.000137165,0,0,0,0
0.0797191,0.0333944,3.78607e-05,1.15705e-07,1.15705e-07,4.578e-05,0,0,0,0
0.0862269,0.0367349,2.95711e-05,1.81256e-06,1.81256e-06,4.62346e-05,0,0,0,0
0.0695282,0.0345355,2.77261e-05,1.84249e-07,1.84249e-07,4.55256e-05,0,0,0,0
0.0889318,0.0833889,3.0673e-05,5.84312e-07,5.84312e-07,8.86672e-05,0,0,0,0
0.122184,0.0803506,4.02203e-05,6.29083e-06,6.29083e-06,8.82931e-05,0,0,0,0
0.0697692,0.0955061,2.39244e-05,-8.08277e-08,-8.08277e-08,0.000101253,0,0,0,0
0.0453271,0.116335,6.07547e-05,-4.36878e-06,-4.36878e-06,0.00013774,0,0,0,0
0.0245855,0.0839763,2.3279e-05,-4.87292e-07,-4.87292e-07,8.82477e-05,0,0,0,0
0.0823273,0.119608,3.7889e-05,2.55395e-06,2.55395e-06,0.000139568,0,0,0,0
0.0927976,0.0827185,3.32451e-05,7.3857e-07,7.3857e-07,8.82473e-05,0,0,0,0
0.0820027,0.0837779,2.5897e-05,5.29809e-07,5.29809e-07,8.84506e-05,0,0,0,0
0.0718727,0.0948536,2.49591e-05,-2.18666e-09,-2.18666e-09,0.000100682,0,0,0,0
0.0262323,0.0840849,2.50339e-05,-4.80495e-07,-4.80495e-07,8.8694e-05,0,0,0,0
0.0183962,0.0840332,1.41616e-05,-2.76858e-06,-2.76858e-06,8.81408e-05,0,0,0,0
0.0448216,0.117159,5.91048e-05,-3.94222e-06,-3.94222e-06,0.000138957,0,0,0,0
0.0285388,0.0833591,2.40532e-05,-4.80216e-07,-4.80216e-07,8.71304e-05,0,0,0,0
0.0431922,0.0906367,5.05539e-05,-9.98496e-07,-9.98496e-07,9.87795e-05,0,0,0,0
0.0258399,0.0810511,2.38623e-05,-4.00424e-06,-4.00424e-06,8.63988e-05,0,0,0,0
0.0825638,0.119751,3.83773e-05,2.49988e-06,2.49988e-06,0.000139911,0,0,0,0
0.0236984,0.082626,2.06088e-05,-3.62674e-06,-3.62674e-06,8.73862e-05,0,0,0,0
0.0274886,0.0835293,2.49801e-05,-5.11443e-07,-5.11443e-07,8.77432e-05,0,0,0,0
0.0473872,0.115169,6.51638e-05,-4.86104e-06,-4.86104e-06,0.000136559,0,0,0,0
0.115372,0.0810094,3.59198e-05,5.67904e-06,5.67904e-06,8.82958e-05,0,0,0,0
0.0510657,0.0355818,1.90375e-05,-1.372e-07,-1.372e-07,4.57863e-05,0,0,0,0
0.02525,0.0820609,2.38278e-05,-4.08203e-06,-4.08203e-06,8.74741e-05,0,0,0,0
0.128402,0.0793062,4.37334e-05,6.86724e-06,6.86724e-06,8.7848e-05,0,0,0,0
0.035385,0.0815887,3.49878e-05,-9.10075e-07,-9.10075e-07,8.67912e-05,0,0,0,0
0.0513646,0.115087,7.82207e-05,-5.42932e-06,-5.42932e-06,0.000138676,0,0,0,0
0.0279476,0.0829997,2.34335e-05,-4.67548e-07,-4.67548e-07,8.66598e-05,0,0,0,0
0.0307871,0.0829581,2.77067e-05,-5.9698e-07,-5.9698e-07,8.72961e-05,0,0,0,0
0.0867092,0.0924197,3.55637e-05,4.16636e-07,4.16636e-07,9.89853e-05,0,0,0,0
0.0951473,0.0362864,3.52703e-05,2.2714e-06,2.2714e-06,4.58989e-05,0,0,0,0
0.128736,0.0795641,4.43505e-05,6.915e-06,6.915e-06,8.81669e-05,0,0,0,0
0.0440877,0.0397212,1.69767e-05,-1.36853e-06,-1.36853e-06,4.69214e-05,0,0,0,0
0.0673035,0.0356974,2.64352e-05,5.5186e-08,5.5186e-08,4.52964e-05,0,0,0,0
0.0972863,0.0824121,3.67403e-05,8.6263e-07,8.6263e-07,8.87514e-05,0,0,0,0
0.0526211,0.113978,7.8258e-05,-5.82219e-06,-5.82219e-06,0.000136665,0,0,0,0
0.0402678,0.117353,5.03879e-05,-3.6483e-06,-3.6483e-06,0.000137832,0,0,0,0
0.0312596,0.0829095,2.91374e-05,-6.35224e-07,-6.35224e-07,8.75544e-05,0,0,0,0
0.10417,0.0815403,2.88652e-05,4.76123e-06,4.76123e-06,8.77577e-05,0,0,0,0
0.0316272,0.0928465,3.20575e-05,-2.86706e-07,-2.86706e-07,9.92743e-05,0,0,0,0
0.0236563,0.0822325,2.22563e-05,-3.88507e-06,-3.88507e-06,8.76157e-05,0,0,0,0
0.0201956,0.0828406,1.71577e-05,-3.16353e-06,-3.16353e-06,8.75746e-05,0,0,0,0
0.051689,0.114793,7.61705e-05,-5.57259e-06,-5.57259e-06,0.000137545,0,0,0,0
0.0817982,0.119156,3.67027e-05,2.68848e-06,2.68848e-06,0.00013826,0,0,0,0
0.0889906,0.0937544,4.05233e-05,2.00986e-07,2.00986e-07,0.000101414,0,0,0,0
0.0484143,0.115821,6.71369e-05,-4.81947e-06,-4.81947e-06,0.000137793,0,0,0,0
0.079813,0.0849876,2.51292e-05,2.59733e-07,2.59733e-07,8.99392e-05,0,0,0,0
0.049648,0.0370724,2.14164e-05,-1.53252e-06,-1.53252e-06,4.61009e-05,0,0,0,0
0.0180455,0.0837412,1.39804e-05,-2.73355e-06,-2.73355e-06,8.79391e-05,0,0,0,0
0.0789753,0.0944936,3.09633e-05,7.38428e-08,7.38428e-08,0.000100715,0,0,0,0
0.0284675,0.0833238,2.75213e-05,-5.86394e-07,-5.86394e-07,8.80441e-05,0,0,0,0
0.0250736,0.0819635,2.42666e-05,-4.15426e-06,-4.15426e-06,8.75906e-05,0,0,0,0
0.033628,0.0917789,3.61249e-05,-4.4381e-07,-4.4381e-07,9.8728e-05,0,0,0,0
0.0751595,0.120584,3.17162e-05,2.14458e-06,2.14458e-06,0.000140071,0,0,0,0
0.0821737,0.0846141,2.6476e-05,3.92906e-07,3.92906e-07,8.98711e-05,0,0,0,0
0.0922043,0.0354297,3.35864e-05,2.0842e-06,2.0842e-06,4.60121e-05,0,0,0,0
0.0444259,0.11574,5.84485e-05,-4.37672e-06,-4.37672e-06,0.000136462,0,0,0,0
0.0906594,0.0352623,3.25241e-05,2.02908e-06,2.02908e-06,4.60297e-05,0,0,0,0
0.0606166,0.0353489,2.10398e-05,1.0492e-07,1.0492e-07,4.52609e-05,0,0,0,0
0.0467891,0.115632,6.48483e-05,-4.75236e-06,-4.75236e-06,0.000137292,0,0,0,0
0.0475597,0.116328,6.57849e-05,-4.50933e-06,-4.50933e-06,0.000138587,0,0,0,0
0.0448785,0.0382661,1.69395e-05,-1.19603e-06,-1.19603e-06,4.57104e-05,0,0,0,0
0.0850256,0.0363898,2.86757e-05,1.79889e-06,1.79889e-06,4.59918e-05,0,0,0,0
0.0308683,0.0930384,2.9423e-05,-2.16604e-07,-2.16604e-07,9.90318e-05,0,0,0,0
0.0180165,0.0840596,1.48159e-05,-2.9065e-06,-2.9065e-06,8.86077e-05,0,0,0,0
0.085799,0.119096,4.09725e-05,2.78528e-06,2.78528e-06,0.000139094,0,0,0,0
0.0431237,0.0390083,1.5867e-05,-1.21079e-06,-1.21079e-06,4.5654e-05,0,0,0,0
0.0623257,0.0345884,2.28248e-05,3.04089e-08,3.04089e-08,4.53413e-05,0,0,0,0
0.0792424,0.0361392,2.49811e-05,1.62262e-06,1.62262e-06,4.59175e-05,0,0,0,0
0.0254938,0.0812757,2.36676e-05,-4.01036e-06,-4.01036e-06,8.66064e-05,0,0,0,0
0.0783528,0.119642,3.37343e-05,2.46369e-06,2.46369e-06,0.000138413,0,0,0,0
0.0738667,0.0944243,2.61776e-05,5.21681e-08,5.21681e-08,0.000100362,0,0,0,0
0.0647731,0.0339956,2.43121e-05,1.10837e-07,1.10837e-07,4.51985e-05,0,0,0,0
0.055233,0.0330499,2.23536e-05,-1.65783e-07,-1.65783e-07,4.55754e-05,0,0,0,0
0.0405667,0.0386706,1.41263e-05,-1.12207e-06,-1.12207e-06,4.58062e-05,0,0,0,0
0.0461692,0.0377995,1.80206e-05,-1.26047e-06,-1.26047e-06,4.57053e-05,0,0,0,0
0.018421,0.0841711,1.43199e-05,-2.7984e-06,-2.7984e-06,8.83506e-05,0,0,0,0
0.0652264,0.0961224,2.09388e-05,-1.46863e-07,-1.46863e-07,0.000101524,0,0,0,0
0.0373514,0.0915126,4.04867e-05,-6.19214e-07,-6.19214e-07,9.86559e-05,0,0,0,0
0.0757055,0.0938332,2.71585e-05,1.20365e-07,1.20365e-07,9.95553e-05,0,0,0,0
0.124421,0.079375,4.07419e-05,6.46241e-06,6.46241e-06,8.73765e-05,0,0,0,0
0.0834619,0.0365448,2.73577e-05,1.83131e-06,1.83131e-06,4.59328e-05,0,0,0,0
0.0349022,0.0919808,3.65618e-05,-4.67997e-07,-4.67997e-07,9.8758e-05,0,0,0,0
0.0373724,0.118984,4.09581e-05,-2.83107e-06,-2.83107e-06,0.000138673,0,0,0,0
0.0581926,0.0350132,2.48031e-05,-1.90001e-07,-1.90001e-07,4.58306e-05,0,0,0,0
0.121413,0.0799023,3.90881e-05,6.20233e-06,6.20233e-06,8.7765e-05,0,0,0,0
0.073653,0.0349581,3.14957e-05,1.42722e-07,1.42722e-07,4.52992e-05,0,0,0,0
0.0546667,0.0360846,2.15102e-05,-7.47166e-08,-7.47166e-08,4.51218e-05,0,0,0,0
