2,6,0.099941552,5,6,0.015582845,3,5,0.09420028,4,5,0.086403263,1,6,0.11247427,-4421.4131,8.1720442,-0.17050478,-4413.0706
2,6,0.10219232,5,6,0.0012035166,3,5,0.10617302,4,5,0.11984905,1,6,0.10115641,-4435.7328,8.6114864,-4.6167588,-4422.5046
2,6,0.090707725,5,6,0.016628414,3,5,0.1080276,4,5,0.095837445,1,6,0.090154297,-4421.9826,8.0271096,-0.27136561,-4413.6841
2,6,0.078506238,5,6,0.024561603,3,5,0.08982494,4,5,0.059980514,1,6,0.10064927,-4427.339,7.0704514,-1.2681786,-4419.0004
2,6,0.058674997,5,6,0.019837498,3,5,0.079943582,4,5,0.068144503,1,6,0.1046423,-4428.5875,6.6248576,-0.21862274,-4421.744
2,6,0.085197707,5,6,0.010873134,3,5,0.094923821,4,5,0.091716187,1,6,0.1066676,-4421.4495,7.7875689,-1.4774771,-4412.1845
2,6,0.065152082,5,6,0.026706056,3,5,0.064826717,4,5,0.094107825,1,6,0.11851164,-4422.4493,7.3860864,-0.77271515,-4414.2905
2,6,0.045261522,5,6,0.026855352,3,5,0.095166797,4,5,0.099324433,1,6,0.12083459,-4425.6895,7.7488538,-1.7702934,-4416.1703
2,6,0.06778996,5,6,0.028392057,3,5,0.10947708,4,5,0.091625261,1,6,0.11053621,-4419.302,8.1564114,-0.30314057,-4410.8425
2,6,0.083023631,5,6,0.01831524,3,5,0.072337633,4,5,0.11726312,1,6,0.084282468,-4424.9151,7.5044419,-0.7346439,-4416.676
2,6,0.084401571,5,6,0.017452586,3,5,0.099771063,4,5,0.096976898,1,6,0.091141369,-4420.0689,7.7948697,-0.060444541,-4412.2136
2,6,0.09300607,5,6,0.01300107,3,5,0.079995208,4,5,0.095704702,1,6,0.070502842,-4431.6896,7.0441978,-0.17777245,-4424.4676
2,6,0.059993671,5,6,0.022006326,3,5,0.092583908,4,5,0.084189201,1,6,0.11051822,-4420.4578,7.3858266,-0.061475235,-4413.0105
2,6,0.081736657,5,6,0.0066541357,3,5,0.085381214,4,5,0.11209669,1,6,0.11915487,-4425.601,8.1004713,-2.8552111,-4414.6453
2,6,0.070891354,5,6,0.032476037,3,5,0.085997574,4,5,0.085536942,1,6,0.10154585,-4418.5541,7.5289551,-0.64096478,-4410.3842
2,6,0.082790705,5,6,0.012703407,3,5,0.094070947,4,5,0.081302404,1,6,0.1262406,-4422.7579,7.9421612,-0.37969591,-4414.436
2,6,0.059393441,5,6,0.029380699,3,5,0.09184128,4,5,0.11181999,1,6,0.13691279,-4422.5497,8.5869639,-2.3070285,-4411.6557
2,6,0.081483865,5,6,0.016549752,3,5,0.071431863,4,5,0.071135971,1,6,0.10083277,-4427.4726,6.8286843,-1.6770666,-4418.9669
2,6,0.074734846,5,6,0.02761874,3,5,0.10583378,4,5,0.094066559,1,6,0.093831091,-4419.3351,7.9217004,-0.43759079,-4410.9758
2,6,0.071519356,5,6,0.017440816,3,5,0.10060438,4,5,0.088679062,1,6,0.10771716,-4419.094,7.7192155,-0.45176572,-4410.923
2,6,0.059218798,5,6,0.023141343,3,5,0.060199993,4,5,0.10107604,1,6,0.11102404,-4426.03,7.0932042,-0.3554243,-4418.5814
2,6,0.088080028,5,6,0.022865831,3,5,0.091142139,4,5,0.098797317,1,6,0.090017919,-4419.0269,7.8180647,-0.069068105,-4411.1398
2,6,0.057505287,5,6,0.017015686,3,5,0.10915781,4,5,0.10864802,1,6,0.13220037,-4425.028,8.4905434,-0.74789744,-4415.7895
2,6,0.064922883,5,6,0.0098659681,3,5,0.10579586,4,5,0.076883186,1,6,0.073785694,-4438.7582,6.6250718,-2.0724442,-4430.0607
2,6,0.096638873,5,6,0.012099047,3,5,0.087893342,4,5,0.093322451,1,6,0.10403612,-4421.9176,7.8797967,-0.9491392,-4413.0887
2,6,0.086899877,5,6,0.025143099,3,5,0.092555252,4,5,0.078236029,1,6,0.12513537,-4420.5624,8.1593925,-0.37735046,-4412.0257
2,6,0.11398758,5,6,0.013648721,3,5,0.095743342,4,5,0.11819635,1,6,0.087141647,-4429.1293,8.5743528,-1.6671682,-4418.8878
2,6,0.063491376,5,6,0.014905598,3,5,0.081562808,4,5,0.094100754,1,6,0.11261883,-4421.5806,7.3335873,-0.32600805,-4413.921
2,6,0.060957199,5,6,0.020424387,3,5,0.089880932,4,5,0.11063697,1,6,0.14000393,-4422.9029,8.4380683,-1.7309092,-4412.7339
2,6,0.056844875,5,6,0.015664435,3,5,0.084969782,4,5,0.099295159,1,6,0.095963337,-4424.6954,7.0547518,-0.94785367,-4416.6928
2,6,0.078471343,5,6,0.024386707,3,5,0.080117496,4,5,0.064306735,1,6,0.11635695,-4425.961,7.2727847,-1.5532029,-4417.135
2,6,0.11457756,5,6,0.02293844,3,5,0.11981386,4,5,0.047812403,1,6,0.091289616,-4445.6623,7.9286375,-3.8861968,-4433.8474
2,6,0.072525462,5,6,0.023823196,3,5,0.069532417,4,5,0.10760919,1,6,0.10817221,-4419.7853,7.6332496,-0.27854419,-4411.8735
2,6,0.073364668,5,6,0.021184884,3,5,0.078450039,4,5,0.091093479,1,6,0.11822758,-4418.5601,7.6464129,-0.2208316,-4410.6929
2,6,0.096056735,5,6,0.015959807,3,5,0.085033588,4,5,0.083007706,1,6,0.096420752,-4422.3321,7.5295717,-1.0281856,-4413.7744
2,6,0.084002182,5,6,0.0072729772,3,5,0.072076596,4,5,0.1103777,1,6,0.08677036,-4431.6715,7.2099962,-1.9334089,-4422.5281
2,6,0.087009712,5,6,0.030227406,3,5,0.078631868,4,5,0.089192049,1,6,0.083843462,-4421.825,7.3780899,-1.0805966,-4413.3663
2,6,0.093561563,5,6,0.018137728,3,5,0.10230322,4,5,0.10904349,1,6,0.096696923,-4420.7617,8.3948584,-0.91059472,-4411.4563
2,6,0.090276458,5,6,0.018156849,3,5,0.085214567,4,5,0.075244823,1,6,0.079893851,-4427.1282,6.975731,-0.1101619,-4420.0423
2,6,0.062590866,5,6,0.028890823,3,5,0.085491407,4,5,0.1084926,1,6,0.10045528,-4419.533,7.7184197,-1.0234691,-4410.7911
2,6,0.070387495,5,6,0.03317954,3,5,0.083210177,4,5,0.11098122,1,6,0.12309359,-4419.3306,8.4170403,-0.99530242,-4409.9183
2,6,0.067095125,5,6,0.012165831,3,5,0.081264879,4,5,0.076161989,1,6,0.10554882,-4426.9448,6.8447329,-1.1765801,-4418.9235
2,6,0.085420257,5,6,0.013838451,3,5,0.091256426,4,5,0.075140386,1,6,0.11604185,-4423.1835,7.6339474,-0.1866138,-4415.363
2,6,0.087298757,5,6,0.018095605,3,5,0.097396481,4,5,0.11321216,1,6,0.1091389,-4419.278,8.5028379,-1.1843766,-4409.5908
2,6,0.087833753,5,6,0.019643765,3,5,0.089980877,4,5,0.079008465,1,6,0.13062867,-4421.9367,8.1419107,-0.056006021,-4413.7388
2,6,0.088282681,5,6,0.024152933,3,5,0.10884202,4,5,0.079865892,1,6,0.11476494,-4420.5916,8.3181694,-0.96839917,-4411.305
2,6,0.088317285,5,6,0.014821285,3,5,0.082250484,4,5,0.10951894,1,6,0.12590488,-4421.0853,8.4162573,-0.55154196,-4412.1175
2,6,0.073613989,5,6,0.022504717,3,5,0.086586886,4,5,0.096440089,1,6,0.1094622,-4416.8494,7.7721576,-0.1362239,-4408.941
2,6,0.097793117,5,6,0.023879199,3,5,0.083451388,4,5,0.077152286,1,6,0.10231732,-4421.9034,7.6918663,-0.52639501,-4413.6851
