1,4,0.17570496,2,4,0.13623928,3,4,0.27081909,-4296.1791,11.655267,-3.6188726,-4280.905
1,4,0.13418146,2,4,0.14327328,3,4,0.29397333,-4294.8418,11.428561,-1.9726821,-4281.4406
1,4,0.15723148,2,4,0.14447085,3,4,0.2614774,-4293.7625,11.263595,-0.79054346,-4281.7083
1,4,0.13079545,2,4,0.14765475,3,4,0.28995268,-4294.7053,11.368058,-1.7965101,-4281.5408
1,4,0.14549998,2,4,0.14298158,3,4,0.24054599,-4293.8021,10.580551,-0.73993797,-4282.4816
1,4,0.14526682,2,4,0.15668079,3,4,0.26745831,-4293.862,11.388118,-0.89383493,-4281.58
1,4,0.14177656,2,4,0.1535701,3,4,0.25445245,-4293.4894,10.995982,-0.4866557,-4282.0068
1,4,0.14967304,2,4,0.15207764,3,4,0.25152766,-4293.7108,11.065567,-0.7172479,-4281.928
1,4,0.12301858,2,4,0.17072426,3,4,0.24630599,-4296.3411,10.800977,-3.3810095,-4282.1591
1,4,0.15561174,2,4,0.13037784,3,4,0.28072636,-4294.389,11.334319,-1.4475814,-4281.6071
1,4,0.15288028,2,4,0.16452253,3,4,0.21744701,-4298.2858,10.696996,-5.1130194,-4282.4758
1,4,0.13712687,2,4,0.14650633,3,4,0.2902461,-4294.4734,11.477586,-1.570926,-4281.4249
1,4,0.14032608,2,4,0.13266591,3,4,0.26409914,-4293.3214,10.741823,-0.28909466,-4282.2905
1,4,0.15183387,2,4,0.18123519,3,4,0.24172786,-4298.226,11.495938,-5.9975039,-4280.7326
1,4,0.13247529,2,4,0.12931865,3,4,0.25081619,-4294.2578,10.252203,-1.1700903,-4282.8355
1,4,0.14459724,2,4,0.13955027,3,4,0.23847929,-4293.9814,10.452536,-0.89972342,-4282.6292
1,4,0.13448918,2,4,0.14122041,3,4,0.25811903,-4293.2383,10.676572,-0.21016501,-4282.3515
1,4,0.15507692,2,4,0.13403099,3,4,0.23622908,-4294.6965,10.50674,-1.5878365,-4282.602
1,4,0.13394165,2,4,0.14857104,3,4,0.27606789,-4293.6574,11.171612,-0.65873287,-4281.827
1,4,0.12728147,2,4,0.14295263,3,4,0.26236395,-4293.7305,10.651961,-0.6645399,-4282.414
1,4,0.14834296,2,4,0.14496077,3,4,0.26864584,-4293.3134,11.238991,-0.30013306,-4281.7743
1,4,0.12309934,2,4,0.16804322,3,4,0.27251535,-4295.7182,11.273158,-2.8814793,-4281.5636
1,4,0.13818977,2,4,0.12326763,3,4,0.25012043,-4294.6189,10.231557,-1.4753474,-4282.912
1,4,0.12240545,2,4,0.14412274,3,4,0.2509024,-4294.5583,10.348612,-1.4047565,-4282.805
1,4,0.12880416,2,4,0.14584867,3,4,0.26429287,-4293.5907,10.778914,-0.54311576,-4282.2686
1,4,0.13198093,2,4,0.15552766,3,4,0.25141087,-4293.9126,10.778389,-0.88818307,-4282.246
1,4,0.16049533,2,4,0.15119385,3,4,0.27040177,-4294.6812,11.641819,-1.7862542,-4281.2531
1,4,0.1335831,2,4,0.14421248,3,4,0.2789523,-4293.7285,11.134958,-0.73011642,-4281.8634
1,4,0.13266197,2,4,0.14951347,3,4,0.26966027,-4293.5087,11.036714,-0.49347841,-4281.9785
1,4,0.1593166,2,4,0.13452265,3,4,0.25281444,-4293.9936,10.933074,-1.0087555,-4282.0517
1,4,0.13567756,2,4,0.14217723,3,4,0.26158831,-4293.1504,10.788862,-0.12584861,-4282.2357
