1,4,0.054359072,2,4,0.0068725767,3,4,0.0052047301,-2189.6291,1.3287276,-1.0792768,-2187.2211
1,4,0.042046418,2,4,0.01048262,3,4,0.0025121685,-2192.8884,1.1008241,-4.0988005,-2187.6888
1,4,0.05383467,2,4,0.0014989559,3,4,0.0046378296,-2190.2073,1.1994291,-0.7170007,-2188.2909
1,4,0.038440906,2,4,0.0079559191,3,4,0.0065350789,-2192.5668,1.0586381,-2.8626987,-2188.6455
1,4,0.046755243,2,4,0.0037176505,3,4,0.0050160334,-2188.2591,1.1097785,-0.13565505,-2187.0137
1,4,0.049185714,2,4,0.001822863,3,4,0.0029838966,-2189.6399,1.0798495,-0.5307454,-2188.0293
1,4,0.059896454,2,4,0.0047989928,3,4,0.0021456193,-2190.3181,1.3368213,-1.1492405,-2187.832
1,4,0.044879131,2,4,0.0069658481,3,4,0.0026544578,-2189.6606,1.0899887,-1.005752,-2187.5648
1,4,0.038869607,2,4,0.0055516391,3,4,0.0030190769,-2190.2829,0.94880647,-1.0267782,-2188.3073
1,4,0.045883204,2,4,0.0062796029,3,4,0.0027877744,-2189.0965,1.0990116,-0.62322312,-2187.3742
1,4,0.047479219,2,4,0.00028348828,3,4,0.0042018535,-2196.3158,1.0392912,-1.2213602,-2194.0551
1,4,0.065211762,2,4,0.00071822711,3,4,0.0088688319,-2196.7247,1.4959764,-4.6437137,-2190.585
1,4,0.046886486,2,4,0.0025035778,3,4,0.0063909273,-2189.2511,1.1156198,-0.68962337,-2187.4458
1,4,0.053726744,2,4,0.0045740829,3,4,0.0027653204,-2188.6438,1.221323,-0.29857805,-2187.1239
1,4,0.047055309,2,4,0.0036185037,3,4,0.0059031039,-2188.5761,1.1315383,-0.35294178,-2187.0916
1,4,0.047121899,2,4,0.0040165221,3,4,0.0051638598,-2188.2711,1.1260456,-0.14895224,-2186.9961
1,4,0.040511623,2,4,0.0024831137,3,4,0.0028361181,-2190.1172,0.9166171,-0.87243996,-2188.3282
1,4,0.053513535,2,4,0.0049125217,3,4,0.0066805886,-2189.3155,1.3021329,-0.86503921,-2187.1484
1,4,0.049972688,2,4,0.0069098483,3,4,8.745534e-05,-2198.4792,1.1393998,-1.9367909,-2195.403
1,4,0.054104944,2,4,0.0040307472,3,4,0.0046117554,-2188.3911,1.2549489,-0.20566516,-2186.9305
1,4,0.042880271,2,4,0.0034871306,3,4,0.004375621,-2188.6942,1.0148605,-0.31382091,-2187.3656
1,4,0.03744462,2,4,0.0022613132,3,4,0.0031949086,-2191.2818,0.85801684,-1.31258,-2189.1112
1,4,0.058078257,2,4,0.0061547912,3,4,0.0033811279,-2189.6451,1.3522835,-0.98224393,-2187.3106
1,4,0.034068771,2,4,0.0021351535,3,4,0.0053385556,-2193.2497,0.83084959,-2.0459372,-2190.3729
1,4,0.043080624,2,4,0.0035839072,3,4,0.004028086,-2188.6165,1.0138523,-0.27821719,-2187.3244
1,4,0.043450455,2,4,0.0055820643,3,4,0.00014597242,-2198.5626,0.98356984,-1.6706455,-2195.9084
1,4,0.050979587,2,4,0.0080332662,3,4,0.0049344599,-2190.0005,1.2789463,-1.5636962,-2187.1579
1,4,0.039253518,2,4,0.0042827358,3,4,0.0038379534,-2189.6468,0.94748414,-0.7056253,-2187.9937
1,4,0.061109509,2,4,0.0060427223,3,4,0.0051569981,-2190.5325,1.4461846,-1.5193209,-2187.567
1,4,0.053999635,2,4,0.0070584275,3,4,0.0021352407,-2190.1153,1.2638661,-1.2121721,-2187.6393
1,4,0.056322701,2,4,0.0054860642,3,4,0.0048274481,-2189.1082,1.3327243,-0.62962978,-2187.1459
1,4,0.044218864,2,4,0.0044856328,3,4,0.0047874825,-2188.5244,1.0698396,-0.25339267,-2187.2012
