3,1,30,89751,2.86199902469123e-05,0.001,0.00964220825386453,0,1000,579.897621636752,0.579897621636752
4,1,65,89769,3.5965959377485e-09,0.001,0.0113110176877578,1,1000,499.716286163169,0.499716286163169
5,1,111,90731,9.96434103671402e-09,0.001,0.0443451021226532,8,1000,138.841559634794,0.138841559634794
6,1,163,92396,8.74696447978905e-11,0.001,0.0551538183836093,9,1000,123.786294189224,0.123786294189224
7,1,206,92560,8.25640171111529e-12,0.001,0.0407486629244527,17,1000,126.061549993256,0.126061549993256
8,1,261,95160,2.21491399484017e-11,0.001,0.0346928228156911,20,1000,109.550213754641,0.109550213754641
9,1,312,97350,9.3088806248129e-13,0.001,0.0584468573778011,23,1000,61.9489989153534,0.0619489989153534
10,1,384,101921,1.82978944120229e-12,0.001,0.108520062512371,18,1000,27.356107505103,0.027356107505103
11,1,460,108953,5.09226718213352e-17,0.001,0.150736284296877,21,1000,23.8480106439186,0.0238480106439186
12,1,541,110798,2.59059624052244e-16,0.001,0.119735105547139,20,1000,29.7068594305592,0.0297068594305592
3,2,30,92289,5.13896885732475e-05,0.001,0.00789620498129969,0,1000,633.326063832719,0.633326063832719
4,2,65,93257,3.33351256540686e-09,0.001,0.00937002734439859,0,1000,485.02966302828,0.48502966302828
5,2,111,94011,1.01602873822133e-09,0.001,0.140891638895185,6,1000,39.7084901410457,0.0397084901410457
6,2,153,94650,2.35842648975256e-10,0.001,0.0377240945891087,6,1000,189.691492459551,0.189691492459551
7,2,207,95630,5.39227682566188e-11,0.001,0.0200511592174106,14,1000,165.20772738407,0.16520772738407
8,2,252,96510,9.49702368272468e-12,0.001,0.0631815681877066,16,1000,63.3129642098652,0.0633129642098652
9,2,329,102318,5.69951170328741e-13,0.001,0.102261123382294,21,1000,44.2466569164457,0.0442466569164457
10,2,383,104418,1.47663126778994e-11,0.001,0.159985402868126,20,1000,26.1589041361821,0.0261589041361821
11,2,451,111202,9.91936501031785e-16,0.001,0.200915153945593,18,1000,14.8165851340409,0.0148165851340409
12,2,538,116476,5.91807128456258e-20,0.001,0.0797633414344977,26,1000,44.2715536148284,0.0442715536148284
3,3,30,94814,5.83697675704266e-05,0.001,0.0104640209647172,1,1000,564.303372565999,0.564303372565999
4,3,67,95023,1.97786897768077e-12,0.001,0.00881235006650059,0,1000,481.734511957234,0.481734511957233
5,3,105,95837,5.61829546041463e-09,0.001,0.0115226856919526,2,1000,352.803106956179,0.352803106956179
6,3,149,97808,1.33563659382893e-13,0.001,0.04674732793193,6,1000,130.750348693491,0.130750348693491
7,3,215,98364,5.94881200835911e-10,0.001,0.0222111826761554,10,1000,165.950866156564,0.165950866156564
8,3,262,100579,2.97797039475384e-12,0.001,0.0388798513369637,22,1000,101.721627337413,0.101721627337413
9,3,321,105571,1.49839174726644e-14,0.001,0.0761691360174054,19,1000,68.6085378386234,0.0686085378386234
10,3,375,105844,5.28458090405533e-12,0.001,0.0611620855324154,24,1000,60.0646428729896,0.0600646428729896
11,3,446,106396,2.67653035007603e-13,0.001,0.0898975222853289,23,1000,41.7672125163204,0.0417672125163204
12,3,542,112579,1.63520612987114e-15,0.001,0.12196666306036,26,1000,30.6975432613401,0.0306975432613401
3,4,31,97330,3.93959299422711e-05,0.001,0.00831871030191444,0,1000,615.547315616123,0.615547315616123
4,4,69,97528,2.11596376567628e-11,0.001,0.0175285266126967,1,1000,434.060110781972,0.434060110781972
5,4,105,98308,2.18997253745038e-09,0.001,0.0150575337269158,2,1000,294.741477071333,0.294741477071333
6,4,155,98803,3.97629231213285e-10,0.001,0.0209189229632878,6,1000,215.961631757577,0.215961631757577
7,4,199,101851,6.0289135003827e-16,0.001,0.0324487072201647,11,1000,154.438813724408,0.154438813724408
8,4,259,102371,1.06746575430495e-11,0.001,0.0661620239091835,22,1000,72.9471218263363,0.0729471218263363
9,4,315,104531,2.80096470030058e-10,0.001,0.0629832137646167,22,1000,60.5638152862348,0.0605638152862348
10,4,387,109123,5.20519332812353e-12,0.001,0.0437893662051831,20,1000,65.2830102154389,0.0652830102154389
11,4,472,114611,1.8569061767091e-14,0.001,0.131693299971199,21,1000,27.3151973557066,0.0273151973557066
12,4,524,115988,1.86091980212444e-19,0.001,0.0870697389660628,23,1000,30.9873268081829,0.0309873268081829
3,5,31,99851,1.75182818449374e-05,0.001,0.0135027009189805,3,1000,481.984766770472,0.481984766770472
4,5,63,100670,1.2051448810488e-08,0.001,0.00992021235657406,0,1000,466.52010845709,0.46652010845709
5,5,104,102264,3.68743438221622e-09,0.001,0.0106613000678938,1,1000,364.606496483205,0.364606496483205
6,5,151,105123,4.73119470679802e-11,0.001,0.0209051806736702,9,1000,216.190359563516,0.216190359563516
7,5,207,108519,2.87913103189214e-11,0.001,0.0808267342012338,20,1000,50.2791800685163,0.0502791800685163
8,5,252,109099,1.02277960551015e-11,0.001,0.0442937365721199,17,1000,97.1139841191987,0.0971139841191987
9,5,311,109261,1.1126930385079e-16,0.001,0.0549914120691734,20,1000,55.246621953868,0.055246621953868
10,5,378,110458,1.4085205220411e-15,0.001,0.116456610600992,21,1000,27.7118954499051,0.0277118954499051
11,5,465,110922,6.16400809181499e-19,0.001,0.121920079292764,22,1000,28.3544490231972,0.0283544490231972
12,5,562,113640,3.22802713880685e-15,0.001,0.101580342973829,21,1000,25.9252147454873,0.0259252147454873
