1,20,0.13971835,19,20,0.11572504,18,19,0.091142172,17,18,0.17040076,16,17,0.14867664,2,16,0.15917299,3,16,0.15795653,4,17,0.1398105,5,18,0.18805801,15,19,0.1517115,6,15,0.1379508,14,15,0.15622215,13,14,0.13848979,12,13,0.14093723,7,12,0.13988709,8,12,0.21480465,9,13,0.15109621,10,14,0.18289815,11,20,0.1582162,-12556.783,57.657495,-0.85678772,-12498.268
1,20,0.19941063,19,20,0.10084306,18,19,0.12250408,17,18,0.13585755,16,17,0.12759808,2,16,0.16217015,3,16,0.14339979,4,17,0.14659267,5,18,0.21110391,15,19,0.15114991,6,15,0.15918249,14,15,0.12962038,13,14,0.15349247,12,13,0.15590679,7,12,0.13844458,8,12,0.20585219,9,13,0.16823567,10,14,0.15280348,11,20,0.11184304,-12559.514,57.520218,-0.74575247,-12501.248
1,20,0.14757292,19,20,0.11502654,18,19,0.10874462,17,18,0.15566866,16,17,0.13665487,2,16,0.168455,3,16,0.14593173,4,17,0.11256398,5,18,0.19149899,15,19,0.08043841,6,15,0.21409365,14,15,0.12471409,13,14,0.14110839,12,13,0.093948181,7,12,0.15168002,8,12,0.21805857,9,13,0.19928129,10,14,0.1575594,11,20,0.14850146,-12565.051,56.230015,-1.0199463,-12507.801
1,20,0.18020098,19,20,0.13241304,18,19,0.10416993,17,18,0.13215686,16,17,0.16977042,2,16,0.17291282,3,16,0.13242908,4,17,0.12859296,5,18,0.23486399,15,19,0.14941027,6,15,0.18688174,14,15,0.092484404,13,14,0.18919472,12,13,0.1926125,7,12,0.15919232,8,12,0.19988318,9,13,0.13614989,10,14,0.1822011,11,20,0.12251655,-12559.884,59.960735,-0.28926563,-12499.634
1,20,0.1560217,19,20,0.12376723,18,19,0.13653147,17,18,0.12895054,16,17,0.13864561,2,16,0.16385972,3,16,0.12249394,4,17,0.11357262,5,18,0.23491411,15,19,0.12023745,6,15,0.18850509,14,15,0.11637173,13,14,0.13274347,12,13,0.08679895,7,12,0.16625699,8,12,0.17096768,9,13,0.17892263,10,14,0.19445264,11,20,0.11471442,-12565.326,55.77456,-4.8980256,-12504.654
1,20,0.20723762,19,20,0.13263277,18,19,0.12460911,17,18,0.17329266,16,17,0.12265822,2,16,0.16930707,3,16,0.13445396,4,17,0.1402687,5,18,0.20098323,15,19,0.11401867,6,15,0.13705669,14,15,0.14628414,13,14,0.14452551,12,13,0.14738252,7,12,0.15691762,8,12,0.17670663,9,13,0.15933048,10,14,0.18847339,11,20,0.088710498,-12562.775,57.29699,-0.035216325,-12505.443
1,20,0.15336632,19,20,0.12632068,18,19,0.13123205,17,18,0.15872273,16,17,0.16052596,2,16,0.16422622,3,16,0.14130532,4,17,0.12415282,5,18,0.20674673,15,19,0.11666091,6,15,0.18063447,14,15,0.14732737,13,14,0.19904589,12,13,0.14951041,7,12,0.13014475,8,12,0.19187433,9,13,0.13730196,10,14,0.13325634,11,20,0.1388865,-12556.477,57.824835,-1.096741,-12497.555
1,20,0.13965955,19,20,0.11555066,18,19,0.094402863,17,18,0.11168699,16,17,0.15075657,2,16,0.14575327,3,16,0.13727199,4,17,0.15199586,5,18,0.19584618,15,19,0.15054127,6,15,0.17960215,14,15,0.10860889,13,14,0.17010685,12,13,0.12124804,7,12,0.12592559,8,12,0.19519089,9,13,0.15658608,10,14,0.16044407,11,20,0.13784248,-12559.032,54.980405,-1.0501061,-12503.001
1,20,0.16648377,19,20,0.15378785,18,19,0.07662031,17,18,0.15915362,16,17,0.14190418,2,16,0.17953282,3,16,0.12329867,4,17,0.12894713,5,18,0.2056031,15,19,0.12347447,6,15,0.18499148,14,15,0.12090669,13,14,0.20117277,12,13,0.14871302,7,12,0.13820368,8,12,0.19589612,9,13,0.1397802,10,14,0.15858168,11,20,0.14904392,-12553.045,57.92191,-0.035516257,-12495.088
1,20,0.19549264,19,20,0.12257767,18,19,0.11947188,17,18,0.14042316,16,17,0.13854981,2,16,0.15841118,3,16,0.15268726,4,17,0.14794583,5,18,0.16775396,15,19,0.12995891,6,15,0.17888506,14,15,0.14937744,13,14,0.19013566,12,13,0.14297776,7,12,0.15587337,8,12,0.21832002,9,13,0.12890686,10,14,0.17895195,11,20,0.14141814,-12553.584,59.162371,-2.0660543,-12492.355
1,20,0.15049003,19,20,0.11469439,18,19,0.10962186,17,18,0.17372003,16,17,0.15135192,2,16,0.16946371,3,16,0.12880656,4,17,0.12184464,5,18,0.14709456,15,19,0.16336991,6,15,0.17511699,14,15,0.13439898,13,14,0.15568838,12,13,0.16428019,7,12,0.12424616,8,12,0.18497121,9,13,0.1675257,10,14,0.17724799,11,20,0.14431744,-12554.621,57.165013,-0.069684443,-12497.386
1,20,0.20583315,19,20,0.10660336,18,19,0.11077893,17,18,0.13356882,16,17,0.14053477,2,16,0.16584573,3,16,0.13200425,4,17,0.122753,5,18,0.21132474,15,19,0.12767195,6,15,0.17178775,14,15,0.11225095,13,14,0.15290276,12,13,0.16963951,7,12,0.14753103,8,12,0.20412675,9,13,0.16944706,10,14,0.18791811,11,20,0.10660395,-12558.665,57.582532,-0.33256245,-12500.75
