1,14,0.11877177,13,14,0.035585622,12,13,0.049221431,11,12,0.024235258,2,11,0.063490678,3,11,0.075497209,4,12,0.10212145,10,13,0.64662644,5,10,0.10796164,9,10,0.21526034,6,9,0.045775031,7,9,0.069430795,8,14,0.014588541,-7673.0392,31.371324,-0.13454485,-7641.5333
1,14,0.049916381,13,14,0.0076576765,12,13,0.11158673,11,12,0.010292988,2,11,0.060254348,3,11,0.085694089,4,12,0.082054212,10,13,0.81182887,5,10,0.080025849,9,10,0.22278208,6,9,0.036348956,7,9,0.091426554,8,14,0.075843193,-7723.2592,34.514239,-0.17023134,-7688.5748
1,14,0.091316505,13,14,0.034794766,12,13,0.080531026,11,12,0.0014473049,2,11,0.047851993,3,11,0.10473247,4,12,0.096032973,10,13,0.75385028,5,10,0.065543543,9,10,0.2282916,6,9,0.048003377,7,9,0.059397488,8,14,0.014328753,-7684.2939,32.522442,-0.64428685,-7651.1272
1,14,0.10081022,13,14,0.067608023,12,13,0.044436176,11,12,0.0076611015,2,11,0.06765224,3,11,0.073572131,4,12,0.13225277,10,13,0.71867567,5,10,0.070766624,9,10,0.22495369,6,9,0.039319365,7,9,0.06404221,8,14,0.023818608,-7674.6663,32.711377,-0.15815918,-7641.7967
1,14,0.117431,13,14,0.068904926,12,13,0.04739616,11,12,0.016891118,2,11,0.050761062,3,11,0.091440404,4,12,0.091344539,10,13,0.84313685,5,10,0.097690678,9,10,0.1594279,6,9,0.029831326,7,9,0.063032906,8,14,0.022364211,-7677.051,33.993062,-0.72284188,-7642.3351
1,14,0.098157134,13,14,0.067825111,12,13,0.020714273,11,12,0.016004207,2,11,0.037251987,3,11,0.11645909,4,12,0.096283985,10,13,0.65605628,5,10,0.098685974,9,10,0.16937631,6,9,0.022325466,7,9,0.080301877,8,14,0.029918403,-7683.6739,30.187202,-2.6054956,-7650.8812
1,14,0.091018627,13,14,0.054466548,12,13,0.018534241,11,12,0.0426686,2,11,0.053654907,3,11,0.093351298,4,12,0.071906291,10,13,0.7488972,5,10,0.089921939,9,10,0.17786068,6,9,0.035707279,7,9,0.072941381,8,14,0.039859982,-7688.0573,31.815779,-2.2315642,-7654.0099
1,14,0.077306401,13,14,0.089325592,12,13,0.027682014,11,12,0.024893416,2,11,0.070327084,3,11,0.10558823,4,12,0.062328007,10,13,0.75847043,5,10,0.14802031,9,10,0.18947669,6,9,0.031066498,7,9,0.060804912,8,14,0.047478022,-7700.9151,33.855352,-5.1093603,-7661.9504
1,14,0.11470529,13,14,0.068381525,12,13,0.029834197,11,12,0.010122889,2,11,0.045000777,3,11,0.091860196,4,12,0.11274487,10,13,0.68114456,5,10,0.14148192,9,10,0.15415406,6,9,0.02885658,7,9,0.07725269,8,14,0.019852666,-7672.9464,31.507844,-2.0840149,-7639.3546
1,14,0.098689222,13,14,0.06644552,12,13,0.030651506,11,12,0.025677358,2,11,0.0454897,3,11,0.087096391,4,12,0.087326952,10,13,0.74404363,5,10,0.082638621,9,10,0.2259941,6,9,0.039037066,7,9,0.055302503,8,14,0.038728796,-7673.7995,32.542427,-2.88288,-7638.3742
