1,14,0.13758883,13,14,0.1711868,12,13,0.1421434,2,12,0.16715857,3,12,0.13074176,11,13,0.14125638,4,11,0.13396853,10,11,0.12077428,9,10,0.13109828,5,9,0.15203555,6,9,0.18720582,7,10,0.18987992,8,14,0.1248596,-10901.583,38.597954,-0.64895274,-10862.336
1,14,0.11825427,13,14,0.15422385,12,13,0.13094662,2,12,0.18144837,3,12,0.12072064,11,13,0.11580546,4,11,0.19163352,10,11,0.10464559,9,10,0.12854599,5,9,0.13752624,6,9,0.1855756,7,10,0.19822444,8,14,0.15171559,-10907.47,38.385324,-1.393063,-10867.691
1,14,0.14499659,13,14,0.14925679,12,13,0.15963572,2,12,0.18209321,3,12,0.11011059,11,13,0.12842785,4,11,0.1545405,10,11,0.10874805,9,10,0.14743483,5,9,0.14757703,6,9,0.16470877,7,10,0.17344807,8,14,0.14940572,-10895.28,38.407675,-0.12623951,-10856.746
1,14,0.13657128,13,14,0.14079586,12,13,0.17758184,2,12,0.16920101,3,12,0.12000559,11,13,0.1297507,4,11,0.13893996,10,11,0.12629516,9,10,0.15819143,5,9,0.15430498,6,9,0.1606151,7,10,0.17206468,8,14,0.16909729,-10897.41,39.068298,-1.5253976,-10856.817
1,14,0.1893775,13,14,0.1921984,12,13,0.14846269,2,12,0.17146678,3,12,0.12595408,11,13,0.12106174,4,11,0.11473734,10,11,0.093617629,9,10,0.13523994,5,9,0.13693034,6,9,0.16339069,7,10,0.20325704,8,14,0.11785585,-10911.821,38.271,-4.3577623,-10869.192
1,14,0.12843951,13,14,0.13747155,12,13,0.13087995,2,12,0.17846383,3,12,0.11459382,11,13,0.11983216,4,11,0.1764364,10,11,0.10361591,9,10,0.13506643,5,9,0.15702631,6,9,0.17106461,7,10,0.17862382,8,14,0.16129755,-10901.175,37.856237,-2.0788233,-10861.24
1,14,0.14949605,13,14,0.14358401,12,13,0.13804206,2,12,0.18643826,3,12,0.11134974,11,13,0.14294264,4,11,0.14696984,10,11,0.11474909,9,10,0.14150306,5,9,0.15477997,6,9,0.15564329,7,10,0.16523938,8,14,0.12898705,-10898.125,37.594489,-0.32696973,-10860.204
1,14,0.14893502,13,14,0.12945764,12,13,0.15394629,2,12,0.16354096,3,12,0.14414295,11,13,0.10374816,4,11,0.13688473,10,11,0.12239069,9,10,0.14579373,5,9,0.15472367,6,9,0.15628819,7,10,0.17283376,8,14,0.14627108,-10898.5,37.579137,-1.8406897,-10859.08
1,14,0.12775678,13,14,0.15337101,12,13,0.15434489,2,12,0.1910663,3,12,0.10830222,11,13,0.12218497,4,11,0.15563883,10,11,0.12719561,9,10,0.13030431,5,9,0.15359407,6,9,0.15165984,7,10,0.19526326,8,14,0.15421866,-10899.073,38.498015,-1.0065456,-10859.568
1,14,0.16839247,13,14,0.14039055,12,13,0.17515373,2,12,0.16895503,3,12,0.12107427,11,13,0.12816707,4,11,0.14018064,10,11,0.10541105,9,10,0.12931432,5,9,0.16631404,6,9,0.16331149,7,10,0.16964463,8,14,0.12020063,-10899.032,37.930198,-1.0202195,-10860.082
1,14,0.14205316,13,14,0.13141711,12,13,0.16940089,2,12,0.17797395,3,12,0.14304668,11,13,0.1234496,4,11,0.17669997,10,11,0.11237946,9,10,0.14736664,5,9,0.16549921,6,9,0.14845447,7,10,0.1405611,8,14,0.16092522,-10902.734,38.784549,-0.46921647,-10863.48
1,14,0.12913957,13,14,0.14977284,12,13,0.15475205,2,12,0.17134813,3,12,0.11946262,11,13,0.13963822,4,11,0.12507996,10,11,0.12010229,9,10,0.16275775,5,9,0.13619181,6,9,0.17364104,7,10,0.18007151,8,14,0.15243678,-10899.585,38.287891,-0.65304532,-10860.644
1,14,0.16544343,13,14,0.13956118,12,13,0.16537733,2,12,0.18860656,3,12,0.11970987,11,13,0.13817991,4,11,0.15503618,10,11,0.10327215,9,10,0.14290172,5,9,0.13396298,6,9,0.16406125,7,10,0.15606167,8,14,0.12362846,-10900.625,37.916054,-1.0913368,-10861.617
1,14,0.14868581,13,14,0.15226356,12,13,0.16388283,2,12,0.184591,3,12,0.14086753,11,13,0.13186454,4,11,0.12051651,10,11,0.1157585,9,10,0.12724875,5,9,0.15069499,6,9,0.1819475,7,10,0.17193339,8,14,0.15159397,-10900.267,38.836978,-1.4471055,-10859.983
1,14,0.16454124,13,14,0.13573447,12,13,0.15170514,2,12,0.18379297,3,12,0.10798808,11,13,0.10701754,4,11,0.14934151,10,11,0.11585135,9,10,0.16009972,5,9,0.144676,6,9,0.16725788,7,10,0.18140927,8,14,0.15813528,-10898.786,38.551009,-1.8329302,-10858.402
1,14,0.13905013,13,14,0.15789372,12,13,0.14715898,2,12,0.14956239,3,12,0.1355965,11,13,0.12356987,4,11,0.13559053,10,11,0.10157827,9,10,0.14523442,5,9,0.15532112,6,9,0.15697954,7,10,0.19418501,8,14,0.15099856,-10898.581,37.854381,-0.13506259,-10860.592
1,14,0.13545439,13,14,0.13192382,12,13,0.14435681,2,12,0.17019089,3,12,0.13724347,11,13,0.14844971,4,11,0.1506533,10,11,0.10437393,9,10,0.14646685,5,9,0.13811586,6,9,0.17924767,7,10,0.1868741,8,14,0.16569317,-10900.724,38.78088,-1.0298613,-10860.913
1,14,0.14759532,13,14,0.15140161,12,13,0.16170396,2,12,0.16486145,3,12,0.10537407,11,13,0.12629034,4,11,0.15189027,10,11,0.10790281,9,10,0.13536876,5,9,0.13571951,6,9,0.15340461,7,10,0.17436258,8,14,0.14941263,-10897.174,37.305759,-0.3138541,-10859.555
1,14,0.12844945,13,14,0.12717826,12,13,0.13521629,2,12,0.18143405,3,12,0.1165914,11,13,0.10205688,4,11,0.14217204,10,11,0.13390609,9,10,0.14437451,5,9,0.13976989,6,9,0.15897438,7,10,0.14926132,8,14,0.17013468,-10904.065,36.590385,-2.1272183,-10865.348
1,14,0.13151054,13,14,0.14051207,12,13,0.16019965,2,12,0.15182156,3,12,0.13845127,11,13,0.13910501,4,11,0.12162342,10,11,0.10808858,9,10,0.12263064,5,9,0.165185,6,9,0.15862681,7,10,0.18859797,8,14,0.13966181,-10901.426,37.320287,-0.31524846,-10863.79
1,14,0.15498683,13,14,0.15338391,12,13,0.12537444,2,12,0.16372323,3,12,0.10493619,11,13,0.12859534,4,11,0.15171067,10,11,0.11582011,9,10,0.16151261,5,9,0.15388874,6,9,0.19211738,7,10,0.18874562,8,14,0.1317315,-10903.528,38.530531,-1.1105082,-10863.887
1,14,0.15174991,13,14,0.17218785,12,13,0.16982244,2,12,0.14422017,3,12,0.14139589,11,13,0.13587835,4,11,0.1345265,10,11,0.10495692,9,10,0.11269152,5,9,0.15101396,6,9,0.15738369,7,10,0.19096932,8,14,0.13017264,-10903.629,37.939383,-2.4836017,-10863.206
1,14,0.14324453,13,14,0.11989615,12,13,0.17285367,2,12,0.17777659,3,12,0.11628627,11,13,0.14995019,4,11,0.12731408,10,11,0.14501701,9,10,0.14744063,5,9,0.16979065,6,9,0.19860781,7,10,0.1919398,8,14,0.14322964,-10906.101,40.066941,-0.032770885,-10866.001
1,14,0.1528299,13,14,0.11623397,12,13,0.17512152,2,12,0.17374177,3,12,0.12317367,11,13,0.12048128,4,11,0.12494839,10,11,0.15330571,9,10,0.1548467,5,9,0.14735328,6,9,0.16000649,7,10,0.1587083,8,14,0.14337286,-10901.711,38.082477,-0.061799344,-10863.567
1,14,0.16152718,13,14,0.18933921,12,13,0.15435912,2,12,0.15008067,3,12,0.12484992,11,13,0.11586898,4,11,0.12711766,10,11,0.13181034,9,10,0.1366012,5,9,0.1495966,6,9,0.17284416,7,10,0.17750979,8,14,0.13194779,-10901.402,38.469052,-1.313291,-10861.619
