3,4,42,92275,1.06057302707687e-06,0.00100401606425703,0.0540253874829246,8,996,89.2775797337305,0.0896361242306531
4,4,98,92837,3.05417255348052e-09,0.00102669404517454,0.0207635313635459,3,974,339.892037360282,0.348965130760043
3,1,55,18142,1.41802731373417e-11,0.001,0.0029037004654195,0,1000,617.706503103524,0.617706503103524
4,1,135,18804,1.03583790253687e-13,0.00100704934541793,0.011623858311906,4,993,248.572953576045,0.250325230187357
5,1,208,19116,1.13665978337368e-32,0.00116279069767442,0.0555190524982125,24,860,81.2285287873645,0.0944517776597261
6,1,285,21777,2.186646552702e-41,0.00101010101010101,0.0383071124274451,26,990,80.5601980684633,0.0813739374428922
7,1,358,25749,3.79132360327011e-41,0.0012970168612192,0.0962820264388314,20,771,34.1442637596446,0.0442856858101746
8,1,457,27354,NA,NA,NA,743,743,NA,NA
9,1,546,28422,2.58312058565139e-27,0.00104712041884817,0.236975311661979,15,955,10.8987911837738,0.011412346789292
10,1,496,33357,1.22841650191079e-45,0.00235849056603774,0.727454924303828,9,424,1.85472123623354,0.00437434253828666
11,1,616,40981,5.26788545669328e-31,0.00152905198776758,0.305102088375179,13,654,6.08233572689798,0.00930020753348316
12,1,633,49117,NA,NA,NA,803,803,NA,NA
3,2,38,21939,6.84537243477833e-12,0.00110497237569061,0.00396897164663108,0,905,590.166776001384,0.652117984531916
4,2,133,22055,3.34712315961263e-24,0.00100200400801603,0.0202512043466687,9,998,187.826305287746,0.188202710709164
5,2,205,23233,6.46050357789595e-29,0.00126742712294043,0.0460669074798683,24,789,77.919743363004,0.0987575961508289
6,2,305,24835,1.04206734804457e-28,0.00112866817155756,0.0705117420486634,23,886,47.6643195519777,0.0537972003972661
7,2,350,27103,1.3946058404372e-25,0.00127388535031847,0.109195491717665,22,785,26.595518357866,0.0338796412202115
8,2,462,29518,6.53202699885921e-71,0.00109769484083425,0.187566037766989,19,911,15.4541716935636,0.0169639645373914
9,2,476,31222,7.65877335979131e-55,0.00138121546961326,0.226631873723576,21,724,12.1417953560212,0.0167704355746149
10,2,617,33182,2.79874561532711e-55,0.00133689839572193,0.263867342568401,16,748,9.02108362543227,0.0120602722265137
11,2,602,37846,NA,NA,NA,609,609,NA,NA
12,2,727,43921,2.88152046664041e-46,0.00136054421768707,0.366815536332499,13,735,5.23854827941653,0.00712727657063474
3,3,60,25861,2.50593824579053e-13,0.00100300902708124,0.00937092943238373,0,997,357.457214232845,0.358532812670858
4,3,138,26675,2.45267463647919e-62,0.00127388535031847,0.123206108371536,17,785,21.3595236005623,0.027209584204538
5,3,214,26775,2.84482085958648e-37,0.00114678899082569,0.0865486719370699,16,872,70.5269562253057,0.0808795369556258
6,3,271,27282,7.79570918851511e-43,0.00131752305665349,0.0907101953811593,22,759,33.462110885795,0.0440871026163307
7,3,364,29426,1.70129139873212e-62,0.00125,0.123305759745206,27,800,26.1224145348791,0.0326530181685989
8,3,340,30951,NA,NA,NA,502,502,NA,NA
9,3,511,33423,2.34075484218165e-55,0.00132802124833997,0.310178712649809,18,753,7.9735891715669,0.0105890958453744
10,3,574,36398,3.32286879979891e-30,0.00155038759689922,0.29004352423813,12,645,6.8574580710108,0.0106317179395516
11,3,637,44302,4.82022226155623e-33,0.0014265335235378,0.576264784011244,15,701,2.94240356855061,0.00419743733031471
12,3,543,52978,1.20266097150819e-38,0.00251256281407035,0.673884225085266,9,398,2.13218310550381,0.00535724398367791
