3,6,30,89903,6.69939922220564e-05,0.001,0.00488978173763678,0,1000,738.493697610683,0.738493697610683
4,6,67,90327,2.13934951162017e-08,0.001,0.0095446076526934,0,1000,459.298574400833,0.459298574400833
5,6,114,90331,6.90305932742305e-10,0.001,0.0171941471368167,2,1000,264.806929775285,0.264806929775285
6,6,151,91351,8.69945247307161e-14,0.001,0.022927202016993,15,1000,149.329201420272,0.149329201420272
7,6,197,92051,3.04963893196283e-12,0.001,0.0558046591772891,14,1000,112.799237497193,0.112799237497193
8,6,259,94861,5.62785985574883e-12,0.001,0.0312326305964378,19,1000,122.130493663778,0.122130493663778
9,6,313,98653,1.4457962720637e-12,0.001,0.0334949401181912,20,1000,99.5427616728469,0.0995427616728469
10,6,413,104939,1.32661337761312e-16,0.001,0.0807229687121684,29,1000,48.0209795853363,0.0480209795853363
11,6,464,110339,7.47335959980817e-15,0.001,0.0786748493204314,23,1000,43.8026760027467,0.0438026760027467
12,6,540,110969,4.41572273130433e-13,0.001,0.094852266314721,28,1000,33.5751852090769,0.0335751852090769
3,7,29,92458,4.92201596479092e-05,0.001,0.0154598758006374,2,1000,492.169375375462,0.492169375375462
4,7,74,92635,2.71484026117328e-09,0.001,0.00954123143175896,0,1000,521.74027772043,0.52174027772043
5,7,105,93633,2.25242910239614e-11,0.001,0.0551263868087481,5,1000,144.344335625996,0.144344335625996
6,7,151,95640,1.21251019662348e-09,0.001,0.0234221509270819,13,1000,177.866661320394,0.177866661320394
7,7,202,99152,1.65351668627726e-10,0.001,0.0218414315069604,13,1000,178.644975783282,0.178644975783282
8,7,259,101347,9.12116092065142e-11,0.001,0.050801015572171,14,1000,112.071190166194,0.112071190166194
9,7,313,104347,4.67719049772694e-14,0.001,0.0388326576933369,24,1000,99.8521824293238,0.0998521824293238
10,7,390,106566,1.53356956768284e-13,0.001,0.0450939070584123,25,1000,76.7215964020003,0.0767215964020003
11,7,470,107838,1.00449054605336e-11,0.001,0.113386206680036,15,1000,26.1387737817194,0.0261387737817194
12,7,547,111897,2.23494745311804e-15,0.001,0.0750531553837681,21,1000,38.8203892510008,0.0388203892510008
3,8,31,95004,3.98548912204722e-05,0.001,0.00695868040586245,0,1000,624.944640256033,0.624944640256033
4,8,67,95081,9.32898537629379e-08,0.001,0.00688262964976167,0,1000,470.563347602714,0.470563347602714
5,8,110,96455,3.16022264579611e-09,0.001,0.0133355303041518,4,1000,303.381773158924,0.303381773158924
6,8,160,97172,2.31390115329435e-10,0.001,0.016698840069391,7,1000,236.041094371271,0.236041094371271
7,8,199,97460,7.41527871822669e-10,0.001,0.0443470820256773,13,1000,133.346346273732,0.133346346273732
8,8,253,102175,2.42382745886895e-10,0.001,0.0471555746524674,17,1000,85.4447683396173,0.0854447683396173
9,8,330,106009,1.28674261932813e-12,0.001,0.0613655183301282,20,1000,67.0726076404051,0.0670726076404051
10,8,399,107738,1.46753353300002e-13,0.001,0.174815685459394,20,1000,23.5797326980517,0.0235797326980517
11,8,476,108930,2.23163937985696e-14,0.001,0.0893267004477186,17,1000,33.9740932867083,0.0339740932867083
12,8,542,113511,3.41457420666471e-15,0.001,0.162070542188241,12,1000,15.5097305063701,0.0155097305063701
3,9,31,97576,3.85761882898793e-05,0.001,0.00794450046165117,0,1000,577.41263104541,0.57741263104541
4,9,65,98557,2.38711939619943e-08,0.001,0.0118279089070074,1,1000,433.967893843771,0.433967893843771
5,9,107,100409,2.314601709731e-11,0.001,0.0153921383320411,7,1000,279.282014001726,0.279282014001726
6,9,151,101180,5.00999434504356e-11,0.001,0.0275679548608658,11,1000,161.382005853741,0.161382005853741
7,9,201,103728,1.14863392328924e-11,0.001,0.0331284556218932,12,1000,172.133551972246,0.172133551972246
8,9,250,107968,1.23470297346091e-14,0.001,0.0490526598029067,21,1000,78.5428786683568,0.0785428786683569
9,9,315,110872,1.73598193558576e-11,0.001,0.0404025324117761,23,1000,89.5275740368254,0.0895275740368254
10,9,384,117137,8.51659481639935e-14,0.001,0.0979620901456013,23,1000,47.2593837859772,0.0472593837859772
11,9,443,122833,6.7709832236107e-14,0.001001001001001,0.108441438059676,18,999,30.0098432270603,0.0300398831101704
12,9,546,125668,1.21017331627651e-13,0.001,0.150492410749121,21,1000,18.3952557829698,0.0183952557829698
3,10,30,73,4.97353879533943e-05,0.001,0.0092272534083252,0,1000,605.481991120287,0.605481991120287
4,10,66,116,4.27835116292326e-07,0.001,0.0069464262666137,0,1000,499.313216196404,0.499313216196404
5,10,108,1974,5.69396953973369e-09,0.001,0.0227848782515164,6,1000,219.900736600149,0.219900736600149
6,10,149,3804,2.17869608309244e-10,0.001,0.0223433987584961,11,1000,186.26008231819,0.18626008231819
7,10,214,5688,5.45757348963249e-15,0.001,0.0662001784943613,16,1000,84.1534652596989,0.0841534652596989
8,10,266,8518,4.89576271999823e-11,0.001,0.0384242717227256,15,1000,121.543624753735,0.121543624753735
9,10,314,9874,2.35095255442549e-12,0.001,0.0969848471537234,20,1000,48.1667587080437,0.0481667587080437
10,10,383,11477,2.08528444399502e-11,0.001,0.0942757997219518,19,1000,47.9777702320872,0.0479777702320872
11,10,468,13165,6.33866144159765e-13,0.001,0.0666741076987788,17,1000,38.5370059967009,0.0385370059967009
12,10,539,19465,1.78293529687304e-13,0.001,0.070415268332441,21,1000,48.5411256755697,0.0485411256755697
