1,6,0.24086138,2,6,0.082322756,5,6,0.74910686,3,5,0.096425741,4,5,0.27513014,-6217.058,28.876937,-0.15252647,-6188.0286
1,6,0.14672401,2,6,0.14144143,5,6,0.82768152,3,5,0.042543913,4,5,0.29020069,-6220.2983,28.971831,-1.7285342,-6189.598
1,6,0.18835929,2,6,0.13646186,5,6,0.79795859,3,5,0.16094373,4,5,0.25826275,-6220.6551,30.839725,-2.5506859,-6187.2646
1,6,0.18730635,2,6,0.13585506,5,6,0.88791234,3,5,0.0589642,4,5,0.28775505,-6217.6041,31.15586,-0.67280105,-6185.7754
1,6,0.23687563,2,6,0.11829741,5,6,0.88940469,3,5,0.078857144,4,5,0.33010415,-6221.0504,33.07078,-0.4406487,-6187.5389
1,6,0.1846743,2,6,0.10126271,5,6,0.77480366,3,5,0.087662725,4,5,0.28301672,-6214.744,28.628402,-0.24455654,-6185.871
1,6,0.1354017,2,6,0.15563689,5,6,0.83081158,3,5,0.11091687,4,5,0.24719468,-6218.8596,29.599234,-0.31786855,-6188.9425
1,6,0.17780738,2,6,0.10314675,5,6,0.79696343,3,5,0.10333628,4,5,0.26504085,-6215.2581,28.925894,-0.13618035,-6186.196
1,6,0.18114651,2,6,0.13345712,5,6,0.79178118,3,5,0.074717761,4,5,0.33266092,-6216.4489,30.27527,-0.32344229,-6185.8502
1,6,0.21388147,2,6,0.095004254,5,6,0.86104326,3,5,0.13951589,4,5,0.26337499,-6218.5197,31.456397,-0.014035226,-6187.0493
1,6,0.1887754,2,6,0.125228,5,6,0.8489829,3,5,0.12621377,4,5,0.26766651,-6216.7387,31.137332,-0.037590246,-6185.5638
1,6,0.15400219,2,6,0.15754362,5,6,0.75367473,3,5,0.11642407,4,5,0.24934622,-6217.5689,28.619816,-1.2241965,-6187.7249
1,6,0.20206861,2,6,0.10714064,5,6,0.74301381,3,5,0.1241441,4,5,0.21868836,-6218.0605,27.90111,-0.041437865,-6190.118
1,6,0.19278747,2,6,0.12779091,5,6,0.76831745,3,5,0.082645681,4,5,0.2761584,-6214.9231,28.953998,-0.35282512,-6185.6163
1,6,0.18150886,2,6,0.10803908,5,6,0.83205005,3,5,0.10320004,4,5,0.21426099,-6219.8914,28.78118,-2.4311864,-6188.6791
1,6,0.21249141,2,6,0.062492732,5,6,0.73779565,3,5,0.053506755,4,5,0.27918409,-6223.2128,26.909413,-1.6533444,-6194.65
1,6,0.1838815,2,6,0.13871561,5,6,0.88320729,3,5,0.079873048,4,5,0.27286879,-6216.9409,31.170925,-0.90596903,-6184.864
1,6,0.22896712,2,6,0.11678145,5,6,0.83136382,3,5,0.13162071,4,5,0.25585837,-6219.0064,31.291829,-1.0746487,-6186.6399
1,6,0.23220415,2,6,0.063435079,5,6,0.85927269,3,5,0.092532092,4,5,0.26813936,-6217.6973,30.311667,-0.107899,-6187.2778
1,6,0.14962855,2,6,0.15665333,5,6,0.73062176,3,5,0.15586208,4,5,0.24788736,-6221.3715,28.813061,-1.3655704,-6191.1928
1,6,0.13212994,2,6,0.13180053,5,6,0.82422979,3,5,0.065737707,4,5,0.31058333,-6219.8327,29.289626,-0.16922844,-6190.3739
1,6,0.18855759,2,6,0.12607433,5,6,0.80755252,3,5,0.082750568,4,5,0.34858634,-6218.3199,31.070427,-1.7725596,-6185.4769
1,6,0.20020903,2,6,0.10246233,5,6,0.66068577,3,5,0.12382244,4,5,0.24610053,-6220.0263,26.665602,-0.058346596,-6193.3024
